wavelength(nm)         real         imag
200.00   3.85105743   0.00093538
201.00   3.85056696   0.00094948
202.00   3.85007405   0.00096372
203.00   3.84957869   0.00097810
204.00   3.84908090   0.00099262
205.00   3.84858066   0.00100728
206.00   3.84807798   0.00102209
207.00   3.84757285   0.00103705
208.00   3.84706529   0.00105215
209.00   3.84655528   0.00106739
210.00   3.84604283   0.00108278
211.00   3.84552794   0.00109832
212.00   3.84501060   0.00111400
213.00   3.84449083   0.00112984
214.00   3.84396861   0.00114582
215.00   3.84344395   0.00116196
216.00   3.84291685   0.00117824
217.00   3.84238731   0.00119468
218.00   3.84185532   0.00121126
219.00   3.84132089   0.00122800
220.00   3.84078403   0.00124490
221.00   3.84024472   0.00126195
222.00   3.83970296   0.00127915
223.00   3.83915877   0.00129651
224.00   3.83861214   0.00131402
225.00   3.83806306   0.00133169
226.00   3.83751154   0.00134952
227.00   3.83695759   0.00136751
228.00   3.83640119   0.00138566
229.00   3.83584235   0.00140396
230.00   3.83528107   0.00142243
231.00   3.83471734   0.00144106
232.00   3.83415118   0.00145985
233.00   3.83358258   0.00147880
234.00   3.83301153   0.00149792
235.00   3.83243805   0.00151720
236.00   3.83186212   0.00153664
237.00   3.83128376   0.00155625
238.00   3.83070295   0.00157603
239.00   3.83011970   0.00159597
240.00   3.82953401   0.00161608
241.00   3.82894589   0.00163636
242.00   3.82835532   0.00165680
243.00   3.82776231   0.00167742
244.00   3.82716686   0.00169821
245.00   3.82656897   0.00171917
246.00   3.82596864   0.00174029
247.00   3.82536587   0.00176160
248.00   3.82476067   0.00178307
249.00   3.82415302   0.00180472
250.00   3.82354293   0.00182654
251.00   3.82293040   0.00184854
252.00   3.82231544   0.00187071
253.00   3.82169803   0.00189306
254.00   3.82107818   0.00191559
255.00   3.82045590   0.00193830
256.00   3.81983117   0.00196118
257.00   3.81920401   0.00198424
258.00   3.81857441   0.00200749
259.00   3.81794236   0.00203091
260.00   3.81730788   0.00205452
261.00   3.81667096   0.00207830
262.00   3.81603160   0.00210227
263.00   3.81538980   0.00212643
264.00   3.81474557   0.00215076
265.00   3.81409889   0.00217529
266.00   3.81344978   0.00220000
267.00   3.81279823   0.00222489
268.00   3.81214423   0.00224997
269.00   3.81148780   0.00227524
270.00   3.81082894   0.00230070
271.00   3.81016763   0.00232634
272.00   3.80950389   0.00235218
273.00   3.80883770   0.00237821
274.00   3.80816908   0.00240443
275.00   3.80749803   0.00243084
276.00   3.80682453   0.00245744
277.00   3.80614860   0.00248423
278.00   3.80547022   0.00251122
279.00   3.80478941   0.00253841
280.00   3.80410617   0.00256579
281.00   3.80342048   0.00259336
282.00   3.80273236   0.00262114
283.00   3.80204180   0.00264910
284.00   3.80134880   0.00267727
285.00   3.80065337   0.00270564
286.00   3.79995550   0.00273421
287.00   3.79925519   0.00276297
