wavelength(nm)         real         imag
100.00   3.69246509   0.00198318
102.00   3.68408148   0.00210456
104.00   3.67553191   0.00223080
106.00   3.66681641   0.00236198
108.00   3.65793496   0.00249820
110.00   3.64888757   0.00263957
112.00   3.63967426   0.00278617
114.00   3.63029501   0.00293809
116.00   3.62074984   0.00309545
118.00   3.61103874   0.00325832
120.00   3.60116173   0.00342680
122.00   3.59111881   0.00360100
124.00   3.58090998   0.00378100
126.00   3.57053525   0.00396690
128.00   3.55999462   0.00415880
130.00   3.54928810   0.00435678
132.00   3.53841568   0.00456095
134.00   3.52737738   0.00477140
136.00   3.51617320   0.00498823
138.00   3.50480315   0.00521152
140.00   3.49326723   0.00544138
142.00   3.48156544   0.00567790
144.00   3.46969779   0.00592118
146.00   3.45766429   0.00617130
148.00   3.44546494   0.00642837
150.00   3.43309974   0.00669248
152.00   3.42056871   0.00696373
154.00   3.40787184   0.00724221
156.00   3.39500914   0.00752801
158.00   3.38198063   0.00782123
160.00   3.36878629   0.00812197
162.00   3.35542615   0.00843031
164.00   3.34190020   0.00874637
166.00   3.32820846   0.00907022
168.00   3.31435092   0.00940197
170.00   3.30032759   0.00974170
172.00   3.28613849   0.01008953
174.00   3.27178361   0.01044553
176.00   3.25726296   0.01080981
178.00   3.24257655   0.01118245
180.00   3.22772439   0.01156357
182.00   3.21270648   0.01195324
184.00   3.19752282   0.01235156
186.00   3.18217343   0.01275864
188.00   3.16665831   0.01317456
190.00   3.15097747   0.01359942
192.00   3.13513092   0.01403331
194.00   3.11911866   0.01447634
196.00   3.10294069   0.01492858
198.00   3.08659703   0.01539015
200.00   3.07008769   0.01586113
202.00   3.05341266   0.01634162
204.00   3.03657197   0.01683171
206.00   3.01956561   0.01733150
208.00   3.00239359   0.01784108
210.00   2.98505592   0.01836055
212.00   2.96755261   0.01889001
214.00   2.94988366   0.01942954
216.00   2.93204909   0.01997924
218.00   2.91404890   0.02053921
220.00   2.89588310   0.02110955
222.00   2.87755169   0.02169034
224.00   2.85905469   0.02228168
226.00   2.84039210   0.02288366
228.00   2.82156393   0.02349639
230.00   2.80257019   0.02411996
232.00   2.78341089   0.02475445
234.00   2.76408604   0.02539997
236.00   2.74459564   0.02605661
238.00   2.72493970   0.02672447
240.00   2.70511824   0.02740363
242.00   2.68513125   0.02809420
244.00   2.66497876   0.02879627
246.00   2.64466076   0.02950993
248.00   2.62417727   0.03023528
250.00   2.60352829   0.03097241
252.00   2.58271384   0.03172142
254.00   2.56173392   0.03248240
256.00   2.54058854   0.03325545
258.00   2.51927772   0.03404066
260.00   2.49780146   0.03483813
262.00   2.47615977   0.03564794
264.00   2.45435266   0.03647021
266.00   2.43238014   0.03730501
268.00   2.41024222   0.03815245
270.00   2.38793891   0.03901261
272.00   2.36547022   0.03988560
274.00   2.34283616   0.04077151
276.00   2.32003673   0.04167043
278.00   2.29707196   0.04258246
280.00   2.27394184   0.04350769
282.00   2.25064639   0.04444622
284.00   2.22718562   0.04539814
286.00   2.20355954   0.04636354
288.00   2.17976816   0.04734252
290.00   2.15581150   0.04833518
292.00   2.13168955   0.04934161
294.00   2.10740233   0.05036190
296.00   2.08294985   0.05139615
298.00   2.05833213   0.05244445
300.00   2.03354917   0.05350689
302.00   2.00860098   0.05458358
304.00   1.98348758   0.05567461
306.00   1.95820897   0.05678006
308.00   1.93276517   0.05790004
310.00   1.90715619   0.05903464
312.00   1.88138204   0.06018395
314.00   1.85544273   0.06134806
316.00   1.82933827   0.06252708
318.00   1.80306867   0.06372110
320.00   1.77663395   0.06493021
322.00   1.75003412   0.06615450
324.00   1.72326918   0.06739407
326.00   1.69633915   0.06864901
328.00   1.66924405   0.06991942
330.00   1.64198387   0.07120540
332.00   1.61455865   0.07250703
334.00   1.58696838   0.07382441
336.00   1.55921307   0.07515763
338.00   1.53129275   0.07650680
340.00   1.50320743   0.07787199
342.00   1.47495711   0.07925332
344.00   1.44654180   0.08065087
346.00   1.41796153   0.08206473
348.00   1.38921630   0.08349500
350.00   1.36030613   0.08494178
352.00   1.33123103   0.08640515
354.00   1.30199100   0.08788522
356.00   1.27258607   0.08938207
358.00   1.24301625   0.09089581
360.00   1.21328154   0.09242652
362.00   1.18338197   0.09397430
364.00   1.15331755   0.09553924
366.00   1.12308828   0.09712144
368.00   1.09269418   0.09872098
370.00   1.06213527   0.10033798
372.00   1.03141156   0.10197251
374.00   1.00052306   0.10362468
376.00   0.96946978   0.10529457
378.00   0.93825175   0.10698229
380.00   0.90686896   0.10868792
382.00   0.87532145   0.11041155
384.00   0.84360921   0.11215330
386.00   0.81173227   0.11391323
388.00   0.77969063   0.11569146
390.00   0.74748432   0.11748808
392.00   0.71511334   0.11930317
394.00   0.68257771   0.12113683
396.00   0.64987745   0.12298917
398.00   0.61701256   0.12486026
400.00   0.58398307   0.12675020
402.00   0.55078898   0.12865910
404.00   0.51743032   0.13058703
406.00   0.48390709   0.13253410
408.00   0.45021931   0.13450040
410.00   0.41636700   0.13648603
412.00   0.38235017   0.13849106
414.00   0.34816884   0.14051561
416.00   0.31382301   0.14255977
418.00   0.27931271   0.14462362
420.00   0.24463795   0.14670727
422.00   0.20979875   0.14881080
424.00   0.17479511   0.15093430
426.00   0.13962706   0.15307788
428.00   0.10429461   0.15524163
430.00   0.06879778   0.15742564
432.00   0.03313658   0.15963000
434.00  -0.00268897   0.16185481
436.00  -0.03867886   0.16410016
438.00  -0.07483307   0.16636614
440.00  -0.11115158   0.16865285
442.00  -0.14763439   0.17096038
444.00  -0.18428147   0.17328883
446.00  -0.22109280   0.17563828
448.00  -0.25806838   0.17800884
450.00  -0.29520819   0.18040059
452.00  -0.33251220   0.18281364
454.00  -0.36998040   0.18524806
456.00  -0.40761279   0.18770396
458.00  -0.44540933   0.19018143
460.00  -0.48337002   0.19268056
462.00  -0.52149483   0.19520145
464.00  -0.55978376   0.19774418
466.00  -0.59823678   0.20030886
468.00  -0.63685387   0.20289558
470.00  -0.67563503   0.20550442
472.00  -0.71458023   0.20813549
474.00  -0.75368946   0.21078887
476.00  -0.79296269   0.21346466
478.00  -0.83239992   0.21616296
480.00  -0.87200113   0.21888384
482.00  -0.91176629   0.22162742
484.00  -0.95169539   0.22439378
486.00  -0.99178842   0.22718302
488.00  -1.03204535   0.22999522
490.00  -1.07246617   0.23283049
492.00  -1.11305087   0.23568891
494.00  -1.15379941   0.23857058
496.00  -1.19471179   0.24147559
498.00  -1.23578799   0.24440403
500.00  -1.27702798   0.24735600
502.00  -1.31843176   0.25033159
504.00  -1.35999930   0.25333089
506.00  -1.40173059   0.25635400
508.00  -1.44362561   0.25940101
510.00  -1.48568433   0.26247201
512.00  -1.52790675   0.26556710
514.00  -1.57029283   0.26868637
516.00  -1.61284258   0.27182990
518.00  -1.65555595   0.27499780
520.00  -1.69843295   0.27819016
522.00  -1.74147354   0.28140706
524.00  -1.78467771   0.28464861
526.00  -1.82804544   0.28791489
528.00  -1.87157672   0.29120601
530.00  -1.91527152   0.29452204
532.00  -1.95912982   0.29786309
534.00  -2.00315160   0.30122924
536.00  -2.04733686   0.30462059
538.00  -2.09168556   0.30803724
540.00  -2.13619768   0.31147927
542.00  -2.18087321   0.31494678
544.00  -2.22571214   0.31843986
546.00  -2.27071443   0.32195860
548.00  -2.31588007   0.32550309
550.00  -2.36120904   0.32907344
552.00  -2.40670132   0.33266972
554.00  -2.45235689   0.33629204
556.00  -2.49817573   0.33994048
558.00  -2.54415782   0.34361515
560.00  -2.59030314   0.34731612
562.00  -2.63661168   0.35104350
564.00  -2.68308340   0.35479737
566.00  -2.72971829   0.35857783
568.00  -2.77651633   0.36238498
570.00  -2.82347751   0.36621889
572.00  -2.87060179   0.37007968
574.00  -2.91788916   0.37396742
576.00  -2.96533959   0.37788221
578.00  -3.01295308   0.38182414
580.00  -3.06072959   0.38579331
582.00  -3.10866911   0.38978980
584.00  -3.15677162   0.39381372
586.00  -3.20503708   0.39786515
588.00  -3.25346550   0.40194418
590.00  -3.30205683   0.40605091
592.00  -3.35081107   0.41018543
594.00  -3.39972818   0.41434783
596.00  -3.44880816   0.41853820
598.00  -3.49805097   0.42275664
600.00  -3.54745660   0.42700323
602.00  -3.59702502   0.43127808
604.00  -3.64675622   0.43558127
606.00  -3.69665016   0.43991289
608.00  -3.74670684   0.44427303
610.00  -3.79692623   0.44866180
612.00  -3.84730830   0.45307927
614.00  -3.89785304   0.45752555
616.00  -3.94856042   0.46200072
618.00  -3.99943042   0.46650488
620.00  -4.05046302   0.47103811
622.00  -4.10165820   0.47560051
624.00  -4.15301593   0.48019218
626.00  -4.20453619   0.48481320
628.00  -4.25621896   0.48946366
630.00  -4.30806422   0.49414366
632.00  -4.36007195   0.49885329
634.00  -4.41224211   0.50359264
636.00  -4.46457470   0.50836181
638.00  -4.51706968   0.51316087
640.00  -4.56972704   0.51798994
642.00  -4.62254675   0.52284909
644.00  -4.67552879   0.52773842
646.00  -4.72867313   0.53265802
648.00  -4.78197976   0.53760798
650.00  -4.83544864   0.54258840
652.00  -4.88907976   0.54759936
654.00  -4.94287310   0.55264097
656.00  -4.99682862   0.55771330
658.00  -5.05094631   0.56281645
660.00  -5.10522615   0.56795051
662.00  -5.15966810   0.57311557
664.00  -5.21427215   0.57831174
666.00  -5.26903827   0.58353908
668.00  -5.32396644   0.58879771
670.00  -5.37905663   0.59408770
672.00  -5.43430882   0.59940916
674.00  -5.48972300   0.60476216
676.00  -5.54529912   0.61014681
678.00  -5.60103717   0.61556319
680.00  -5.65693713   0.62101140
682.00  -5.71299897   0.62649153
684.00  -5.76922267   0.63200367
686.00  -5.82560819   0.63754790
688.00  -5.88215553   0.64312432
690.00  -5.93886464   0.64873303
692.00  -5.99573552   0.65437411
694.00  -6.05276813   0.66004765
696.00  -6.10996245   0.66575375
698.00  -6.16731845   0.67149249
