wavelength(nm)         real         imag
200.00   3.65851230   0.00461527
201.00   3.65609228   0.00468483
202.00   3.65366021   0.00475508
203.00   3.65121608   0.00482603
204.00   3.64875991   0.00489769
205.00   3.64629168   0.00497005
206.00   3.64381140   0.00504312
207.00   3.64131907   0.00511690
208.00   3.63881469   0.00519139
209.00   3.63629826   0.00526661
210.00   3.63376978   0.00534255
211.00   3.63122925   0.00541922
212.00   3.62867667   0.00549661
213.00   3.62611204   0.00557474
214.00   3.62353536   0.00565360
215.00   3.62094664   0.00573321
216.00   3.61834586   0.00581356
217.00   3.61573304   0.00589465
218.00   3.61310817   0.00597650
219.00   3.61047125   0.00605909
220.00   3.60782229   0.00614245
221.00   3.60516128   0.00622657
222.00   3.60248822   0.00631145
223.00   3.59980312   0.00639710
224.00   3.59710597   0.00648352
225.00   3.59439677   0.00657071
226.00   3.59167553   0.00665868
227.00   3.58894225   0.00674744
228.00   3.58619692   0.00683697
229.00   3.58343954   0.00692730
230.00   3.58067012   0.00701842
231.00   3.57788866   0.00711033
232.00   3.57509515   0.00720304
233.00   3.57228961   0.00729656
234.00   3.56947201   0.00739088
235.00   3.56664238   0.00748601
236.00   3.56380070   0.00758195
237.00   3.56094698   0.00767870
238.00   3.55808122   0.00777628
239.00   3.55520342   0.00787468
240.00   3.55231357   0.00797390
241.00   3.54941169   0.00807396
242.00   3.54649777   0.00817484
243.00   3.54357180   0.00827657
244.00   3.54063380   0.00837913
245.00   3.53768375   0.00848254
246.00   3.53472167   0.00858679
247.00   3.53174755   0.00869190
248.00   3.52876139   0.00879785
249.00   3.52576319   0.00890467
250.00   3.52275295   0.00901234
251.00   3.51973068   0.00912088
252.00   3.51669637   0.00923029
253.00   3.51365002   0.00934057
254.00   3.51059164   0.00945172
255.00   3.50752122   0.00956375
256.00   3.50443876   0.00967666
257.00   3.50134427   0.00979046
258.00   3.49823774   0.00990514
259.00   3.49511918   0.01002072
260.00   3.49198859   0.01013719
261.00   3.48884596   0.01025456
262.00   3.48569129   0.01037283
263.00   3.48252459   0.01049201
264.00   3.47934586   0.01061209
265.00   3.47615510   0.01073309
266.00   3.47295231   0.01085500
267.00   3.46973748   0.01097784
268.00   3.46651062   0.01110159
269.00   3.46327173   0.01122627
270.00   3.46002081   0.01135188
271.00   3.45675785   0.01147842
272.00   3.45348287   0.01160590
273.00   3.45019586   0.01173432
274.00   3.44689682   0.01186369
275.00   3.44358575   0.01199399
276.00   3.44026265   0.01212525
277.00   3.43692752   0.01225747
278.00   3.43358036   0.01239063
279.00   3.43022118   0.01252476
280.00   3.42684996   0.01265986
281.00   3.42346673   0.01279592
282.00   3.42007146   0.01293295
283.00   3.41666417   0.01307096
284.00   3.41324485   0.01320994
285.00   3.40981351   0.01334990
286.00   3.40637014   0.01349085
287.00   3.40291475   0.01363279
288.00   3.39944733   0.01377572
289.00   3.39596789   0.01391964
290.00   3.39247642   0.01406456
291.00   3.38897293   0.01421048
292.00   3.38545742   0.01435741
293.00   3.38192989   0.01450535
294.00   3.37839033   0.01465429
295.00   3.37483876   0.01480426
296.00   3.37127516   0.01495524
297.00   3.36769954   0.01510724
298.00   3.36411190   0.01526027
299.00   3.36051224   0.01541433
300.00   3.35690056   0.01556942
301.00   3.35327686   0.01572555
302.00   3.34964114   0.01588272
303.00   3.34599340   0.01604093
304.00   3.34233365   0.01620018
305.00   3.33866188   0.01636049
306.00   3.33497809   0.01652185
307.00   3.33128228   0.01668426
308.00   3.32757445   0.01684774
309.00   3.32385461   0.01701228
310.00   3.32012276   0.01717789
311.00   3.31637889   0.01734456
312.00   3.31262300   0.01751231
313.00   3.30885510   0.01768114
314.00   3.30507519   0.01785105
315.00   3.30128326   0.01802204
316.00   3.29747932   0.01819412
317.00   3.29366336   0.01836729
318.00   3.28983540   0.01854155
319.00   3.28599542   0.01871691
320.00   3.28214343   0.01889338
321.00   3.27827943   0.01907094
322.00   3.27440341   0.01924962
323.00   3.27051539   0.01942941
324.00   3.26661536   0.01961031
325.00   3.26270332   0.01979233
326.00   3.25877926   0.01997547
327.00   3.25484320   0.02015974
328.00   3.25089514   0.02034514
329.00   3.24693506   0.02053167
330.00   3.24296298   0.02071933
331.00   3.23897889   0.02090813
332.00   3.23498279   0.02109808
333.00   3.23097469   0.02128917
334.00   3.22695458   0.02148141
335.00   3.22292247   0.02167480
336.00   3.21887835   0.02186935
337.00   3.21482223   0.02206506
338.00   3.21075410   0.02226193
339.00   3.20667397   0.02245997
340.00   3.20258184   0.02265918
341.00   3.19847770   0.02285956
342.00   3.19436157   0.02306111
343.00   3.19023343   0.02326385
344.00   3.18609329   0.02346777
345.00   3.18194115   0.02367288
346.00   3.17777701   0.02387918
347.00   3.17360087   0.02408667
348.00   3.16941273   0.02429536
349.00   3.16521259   0.02450525
350.00   3.16100045   0.02471634
351.00   3.15677632   0.02492864
352.00   3.15254018   0.02514215
353.00   3.14829206   0.02535688
354.00   3.14403193   0.02557282
355.00   3.13975981   0.02578999
356.00   3.13547569   0.02600838
357.00   3.13117958   0.02622799
358.00   3.12687147   0.02644884
359.00   3.12255137   0.02667093
360.00   3.11821927   0.02689425
361.00   3.11387518   0.02711881
362.00   3.10951910   0.02734462
363.00   3.10515103   0.02757168
364.00   3.10077096   0.02779999
365.00   3.09637890   0.02802955
366.00   3.09197485   0.02826037
367.00   3.08755882   0.02849246
368.00   3.08313079   0.02872581
369.00   3.07869077   0.02896043
370.00   3.07423876   0.02919632
371.00   3.06977477   0.02943349
372.00   3.06529878   0.02967194
373.00   3.06081081   0.02991167
374.00   3.05631085   0.03015269
375.00   3.05179891   0.03039499
376.00   3.04727498   0.03063859
377.00   3.04273906   0.03088349
378.00   3.03819116   0.03112968
379.00   3.03363128   0.03137718
380.00   3.02905941   0.03162599
381.00   3.02447555   0.03187610
382.00   3.01987972   0.03212753
383.00   3.01527190   0.03238027
384.00   3.01065210   0.03263434
385.00   3.00602032   0.03288973
386.00   3.00137655   0.03314645
387.00   2.99672081   0.03340449
388.00   2.99205308   0.03366388
389.00   2.98737338   0.03392459
390.00   2.98268170   0.03418665
391.00   2.97797804   0.03445006
392.00   2.97326240   0.03471481
393.00   2.96853478   0.03498091
394.00   2.96379519   0.03524837
395.00   2.95904362   0.03551718
396.00   2.95428007   0.03578736
397.00   2.94950455   0.03605890
398.00   2.94471706   0.03633181
399.00   2.93991759   0.03660609
400.00   2.93510614   0.03688175
401.00   2.93028273   0.03715878
402.00   2.92544734   0.03743719
403.00   2.92059997   0.03771700
404.00   2.91574064   0.03799819
405.00   2.91086933   0.03828077
406.00   2.90598606   0.03856474
407.00   2.90109081   0.03885012
408.00   2.89618360   0.03913690
409.00   2.89126441   0.03942508
410.00   2.88633326   0.03971467
411.00   2.88139014   0.04000568
412.00   2.87643505   0.04029810
413.00   2.87146799   0.04059194
414.00   2.86648897   0.04088720
415.00   2.86149798   0.04118389
416.00   2.85649503   0.04148201
417.00   2.85148011   0.04178156
418.00   2.84645323   0.04208255
419.00   2.84141439   0.04238498
420.00   2.83636358   0.04268885
421.00   2.83130081   0.04299416
422.00   2.82622607   0.04330093
423.00   2.82113938   0.04360915
424.00   2.81604072   0.04391883
425.00   2.81093011   0.04422997
426.00   2.80580753   0.04454257
427.00   2.80067300   0.04485664
428.00   2.79552650   0.04517217
429.00   2.79036805   0.04548919
430.00   2.78519764   0.04580768
431.00   2.78001528   0.04612765
432.00   2.77482096   0.04644910
433.00   2.76961468   0.04677204
434.00   2.76439645   0.04709648
435.00   2.75916626   0.04742240
436.00   2.75392412   0.04774983
437.00   2.74867002   0.04807875
438.00   2.74340397   0.04840918
439.00   2.73812597   0.04874112
440.00   2.73283602   0.04907457
441.00   2.72753412   0.04940953
442.00   2.72222026   0.04974601
443.00   2.71689446   0.05008402
444.00   2.71155670   0.05042354
445.00   2.70620700   0.05076460
446.00   2.70084535   0.05110719
447.00   2.69547175   0.05145131
448.00   2.69008620   0.05179697
449.00   2.68468871   0.05214418
450.00   2.67927927   0.05249292
451.00   2.67385789   0.05284322
452.00   2.66842456   0.05319507
453.00   2.66297928   0.05354848
454.00   2.65752207   0.05390344
455.00   2.65205291   0.05425996
456.00   2.64657180   0.05461806
457.00   2.64107876   0.05497772
458.00   2.63557378   0.05533895
459.00   2.63005685   0.05570176
460.00   2.62452798   0.05606615
461.00   2.61898718   0.05643212
462.00   2.61343443   0.05679967
463.00   2.60786975   0.05716882
464.00   2.60229313   0.05753956
465.00   2.59670457   0.05791189
466.00   2.59110408   0.05828583
467.00   2.58549165   0.05866136
468.00   2.57986729   0.05903851
469.00   2.57423099   0.05941726
470.00   2.56858275   0.05979763
471.00   2.56292259   0.06017961
472.00   2.55725049   0.06056322
473.00   2.55156646   0.06094844
474.00   2.54587049   0.06133530
475.00   2.54016260   0.06172378
476.00   2.53444278   0.06211390
477.00   2.52871102   0.06250565
478.00   2.52296734   0.06289905
479.00   2.51721173   0.06329409
480.00   2.51144419   0.06369077
481.00   2.50566472   0.06408911
482.00   2.49987333   0.06448910
483.00   2.49407001   0.06489074
484.00   2.48825477   0.06529405
485.00   2.48242760   0.06569902
486.00   2.47658851   0.06610566
487.00   2.47073750   0.06651397
488.00   2.46487456   0.06692396
489.00   2.45899970   0.06733562
490.00   2.45311292   0.06774896
491.00   2.44721421   0.06816399
492.00   2.44130359   0.06858071
493.00   2.43538105   0.06899911
494.00   2.42944659   0.06941921
495.00   2.42350021   0.06984101
496.00   2.41754192   0.07026451
497.00   2.41157170   0.07068972
498.00   2.40558957   0.07111663
499.00   2.39959553   0.07154525
500.00   2.39358957   0.07197559
501.00   2.38757169   0.07240765
502.00   2.38154191   0.07284143
503.00   2.37550020   0.07327693
504.00   2.36944659   0.07371417
