wavelength(nm)         real         imag
200.00   3.79442651   0.00201770
201.00   3.79336852   0.00204811
202.00   3.79230527   0.00207882
203.00   3.79123675   0.00210984
204.00   3.79016296   0.00214117
205.00   3.78908390   0.00217280
206.00   3.78799957   0.00220475
207.00   3.78690998   0.00223700
208.00   3.78581511   0.00226957
209.00   3.78471498   0.00230245
210.00   3.78360958   0.00233565
211.00   3.78249891   0.00236917
212.00   3.78138298   0.00240301
213.00   3.78026177   0.00243716
214.00   3.77913530   0.00247164
215.00   3.77800356   0.00250644
216.00   3.77686656   0.00254157
217.00   3.77572429   0.00257702
218.00   3.77457675   0.00261280
219.00   3.77342394   0.00264891
220.00   3.77226587   0.00268535
221.00   3.77110253   0.00272213
222.00   3.76993392   0.00275924
223.00   3.76876005   0.00279668
224.00   3.76758091   0.00283446
225.00   3.76639651   0.00287258
226.00   3.76520683   0.00291104
227.00   3.76401190   0.00294984
228.00   3.76281170   0.00298899
229.00   3.76160623   0.00302847
230.00   3.76039549   0.00306831
231.00   3.75917950   0.00310849
232.00   3.75795823   0.00314902
233.00   3.75673170   0.00318991
234.00   3.75549991   0.00323114
235.00   3.75426285   0.00327273
236.00   3.75302053   0.00331467
237.00   3.75177294   0.00335697
238.00   3.75052009   0.00339963
239.00   3.74926197   0.00344265
240.00   3.74799859   0.00348603
241.00   3.74672995   0.00352977
242.00   3.74545604   0.00357387
243.00   3.74417687   0.00361835
244.00   3.74289243   0.00366319
245.00   3.74160273   0.00370839
246.00   3.74030777   0.00375397
247.00   3.73900754   0.00379992
248.00   3.73770206   0.00384624
249.00   3.73639130   0.00389294
250.00   3.73507529   0.00394001
251.00   3.73375401   0.00398746
252.00   3.73242748   0.00403529
253.00   3.73109567   0.00408351
254.00   3.72975861   0.00413210
255.00   3.72841629   0.00418108
256.00   3.72706870   0.00423044
257.00   3.72571585   0.00428019
258.00   3.72435774   0.00433033
259.00   3.72299437   0.00438085
260.00   3.72162574   0.00443177
261.00   3.72025184   0.00448308
262.00   3.71887269   0.00453479
263.00   3.71748827   0.00458689
264.00   3.71609860   0.00463939
265.00   3.71470366   0.00469229
266.00   3.71330346   0.00474559
267.00   3.71189801   0.00479929
268.00   3.71048729   0.00485339
269.00   3.70907131   0.00490790
270.00   3.70765008   0.00496281
271.00   3.70622358   0.00501813
272.00   3.70479182   0.00507386
273.00   3.70335481   0.00513001
274.00   3.70191253   0.00518656
275.00   3.70046500   0.00524353
276.00   3.69901221   0.00530091
