wavelength(nm)         real         imag
200.00   3.70381704   0.00374941
201.00   3.70185103   0.00380592
202.00   3.69987523   0.00386300
203.00   3.69788964   0.00392064
204.00   3.69589426   0.00397885
205.00   3.69388909   0.00403763
206.00   3.69187412   0.00409699
207.00   3.68984937   0.00415693
208.00   3.68781483   0.00421745
209.00   3.68577050   0.00427856
210.00   3.68371638   0.00434025
211.00   3.68165247   0.00440253
212.00   3.67957877   0.00446541
213.00   3.67749528   0.00452888
214.00   3.67540201   0.00459295
215.00   3.67329895   0.00465762
216.00   3.67118610   0.00472289
217.00   3.66906346   0.00478877
218.00   3.66693103   0.00485526
219.00   3.66478882   0.00492237
220.00   3.66263682   0.00499009
221.00   3.66047503   0.00505842
222.00   3.65830346   0.00512738
223.00   3.65612210   0.00519696
224.00   3.65393095   0.00526717
225.00   3.65173002   0.00533800
226.00   3.64951930   0.00540947
227.00   3.64729880   0.00548157
228.00   3.64506851   0.00555431
229.00   3.64282844   0.00562769
230.00   3.64057858   0.00570172
231.00   3.63831894   0.00577639
232.00   3.63604951   0.00585170
233.00   3.63377030   0.00592767
234.00   3.63148131   0.00600430
235.00   3.62918254   0.00608158
236.00   3.62687398   0.00615952
237.00   3.62455563   0.00623813
238.00   3.62222751   0.00631740
239.00   3.61988960   0.00639733
240.00   3.61754191   0.00647794
241.00   3.61518444   0.00655923
242.00   3.61281719   0.00664119
243.00   3.61044016   0.00672383
244.00   3.60805334   0.00680715
245.00   3.60565675   0.00689116
246.00   3.60325037   0.00697585
247.00   3.60083421   0.00706124
248.00   3.59840828   0.00714732
249.00   3.59597256   0.00723409
250.00   3.59352707   0.00732157
251.00   3.59107179   0.00740974
252.00   3.58860674   0.00749863
253.00   3.58613191   0.00758821
254.00   3.58364730   0.00767851
255.00   3.58115291   0.00776953
256.00   3.57864874   0.00786126
257.00   3.57613480   0.00795370
258.00   3.57361108   0.00804687
259.00   3.57107758   0.00814076
260.00   3.56853430   0.00823538
261.00   3.56598125   0.00833073
262.00   3.56341842   0.00842682
263.00   3.56084582   0.00852364
264.00   3.55826344   0.00862119
265.00   3.55567129   0.00871949
266.00   3.55306936   0.00881853
267.00   3.55045765   0.00891832
268.00   3.54783618   0.00901886
269.00   3.54520492   0.00912015
270.00   3.54256390   0.00922219
271.00   3.53991310   0.00932499
272.00   3.53725252   0.00942856
273.00   3.53458218   0.00953288
274.00   3.53190206   0.00963798
275.00   3.52921216   0.00974384
276.00   3.52651250   0.00985047
277.00   3.52380306   0.00995788
278.00   3.52108386   0.01006607
279.00   3.51835488   0.01017503
280.00   3.51561613   0.01028478
281.00   3.51286761   0.01039532
282.00   3.51010932   0.01050664
283.00   3.50734126   0.01061876
284.00   3.50456343   0.01073166
285.00   3.50177583   0.01084537
286.00   3.49897846   0.01095988
287.00   3.49617132   0.01107518
288.00   3.49335442   0.01119130
289.00   3.49052774   0.01130822
290.00   3.48769130   0.01142595
291.00   3.48484509   0.01154450
292.00   3.48198911   0.01166386
293.00   3.47912337   0.01178404
294.00   3.47624786   0.01190505
295.00   3.47336258   0.01202688
296.00   3.47046754   0.01214953
297.00   3.46756273   0.01227302
298.00   3.46464815   0.01239734
299.00   3.46172381   0.01252250
300.00   3.45878971   0.01264849
301.00   3.45584584   0.01277533
302.00   3.45289221   0.01290301
303.00   3.44992881   0.01303154
304.00   3.44695565   0.01316092
305.00   3.44397273   0.01329115
306.00   3.44098004   0.01342224
307.00   3.43797759   0.01355418
308.00   3.43496538   0.01368699
309.00   3.43194341   0.01382066
310.00   3.42891167   0.01395520
311.00   3.42587018   0.01409060
312.00   3.42281892   0.01422688
313.00   3.41975791   0.01436404
314.00   3.41668713   0.01450207
315.00   3.41360659   0.01464098
316.00   3.41051630   0.01478078
317.00   3.40741624   0.01492146
318.00   3.40430643   0.01506303
319.00   3.40118685   0.01520549
320.00   3.39805752   0.01534885
321.00   3.39491843   0.01549311
322.00   3.39176959   0.01563826
323.00   3.38861099   0.01578432
324.00   3.38544263   0.01593128
325.00   3.38226451   0.01607916
326.00   3.37907664   0.01622794
327.00   3.37587901   0.01637764
328.00   3.37267162   0.01652825
329.00   3.36945449   0.01667979
330.00   3.36622759   0.01683224
331.00   3.36299095   0.01698563
332.00   3.35974454   0.01713994
333.00   3.35648839   0.01729518
334.00   3.35322248   0.01745135
335.00   3.34994682   0.01760846
336.00   3.34666140   0.01776651
337.00   3.34336624   0.01792550
338.00   3.34006132   0.01808544
339.00   3.33674665   0.01824633
340.00   3.33342223   0.01840816
341.00   3.33008806   0.01857095
342.00   3.32674414   0.01873469
343.00   3.32339047   0.01889939
344.00   3.32002704   0.01906506
345.00   3.31665387   0.01923169
346.00   3.31327095   0.01939928
347.00   3.30987829   0.01956785
348.00   3.30647587   0.01973738
349.00   3.30306371   0.01990790
350.00   3.29964179   0.02007939
351.00   3.29621014   0.02025186
352.00   3.29276873   0.02042531
353.00   3.28931758   0.02059976
354.00   3.28585668   0.02077519
355.00   3.28238604   0.02095161
356.00   3.27890565   0.02112903
357.00   3.27541552   0.02130744
358.00   3.27191564   0.02148686
359.00   3.26840602   0.02166728
360.00   3.26488665   0.02184870
361.00   3.26135755   0.02203114
362.00   3.25781869   0.02221458
363.00   3.25427010   0.02239904
364.00   3.25071176   0.02258452
365.00   3.24714369   0.02277102
366.00   3.24356587   0.02295854
367.00   3.23997831   0.02314708
368.00   3.23638101   0.02333665
369.00   3.23277397   0.02352726
370.00   3.22915719   0.02371889
371.00   3.22553067   0.02391157
372.00   3.22189441   0.02410528
373.00   3.21824841   0.02430004
374.00   3.21459268   0.02449584
375.00   3.21092720   0.02469268
376.00   3.20725199   0.02489058
377.00   3.20356705   0.02508953
378.00   3.19987236   0.02528954
379.00   3.19616794   0.02549061
380.00   3.19245379   0.02569274
381.00   3.18872990   0.02589593
382.00   3.18499627   0.02610019
383.00   3.18125291   0.02630551
384.00   3.17749981   0.02651192
385.00   3.17373699   0.02671939
386.00   3.16996442   0.02692795
387.00   3.16618213   0.02713758
388.00   3.16239010   0.02734830
389.00   3.15858834   0.02756011
390.00   3.15477685   0.02777301
391.00   3.15095563   0.02798699
392.00   3.14712468   0.02820208
393.00   3.14328399   0.02841825
394.00   3.13943358   0.02863554
395.00   3.13557344   0.02885392
396.00   3.13170357   0.02907341
397.00   3.12782396   0.02929401
398.00   3.12393464   0.02951571
399.00   3.12003558   0.02973854
400.00   3.11612679   0.02996248
401.00   3.11220828   0.03018754
402.00   3.10828004   0.03041372
403.00   3.10434208   0.03064103
404.00   3.10039439   0.03086947
405.00   3.09643697   0.03109903
406.00   3.09246983   0.03132974
407.00   3.08849297   0.03156157
408.00   3.08450638   0.03179455
409.00   3.08051007   0.03202867
410.00   3.07650403   0.03226393
411.00   3.07248828   0.03250034
412.00   3.06846280   0.03273790
413.00   3.06442759   0.03297662
414.00   3.06038267   0.03321648
415.00   3.05632803   0.03345751
416.00   3.05226366   0.03369970
417.00   3.04818958   0.03394306
418.00   3.04410577   0.03418758
419.00   3.04001225   0.03443327
420.00   3.03590901   0.03468013
421.00   3.03179604   0.03492817
422.00   3.02767337   0.03517738
423.00   3.02354097   0.03542778
424.00   3.01939886   0.03567936
425.00   3.01524703   0.03593212
426.00   3.01108548   0.03618608
427.00   3.00691422   0.03644123
428.00   3.00273325   0.03669757
429.00   2.99854255   0.03695511
430.00   2.99434215   0.03721385
431.00   2.99013203   0.03747379
432.00   2.98591220   0.03773493
433.00   2.98168265   0.03799729
434.00   2.97744340   0.03826086
435.00   2.97319443   0.03852564
436.00   2.96893575   0.03879163
437.00   2.96466736   0.03905885
438.00   2.96038925   0.03932729
439.00   2.95610144   0.03959695
440.00   2.95180392   0.03986785
441.00   2.94749669   0.04013997
442.00   2.94317975   0.04041332
443.00   2.93885310   0.04068791
444.00   2.93451675   0.04096374
445.00   2.93017069   0.04124082
446.00   2.92581492   0.04151913
447.00   2.92144944   0.04179870
448.00   2.91707426   0.04207951
449.00   2.91268937   0.04236157
450.00   2.90829478   0.04264489
451.00   2.90389049   0.04292947
452.00   2.89947649   0.04321531
453.00   2.89505278   0.04350242
454.00   2.89061938   0.04379079
455.00   2.88617627   0.04408043
456.00   2.88172346   0.04437134
457.00   2.87726095   0.04466352
458.00   2.87278874   0.04495699
459.00   2.86830682   0.04525173
460.00   2.86381521   0.04554776
461.00   2.85931390   0.04584507
462.00   2.85480289   0.04614367
463.00   2.85028217   0.04644356
464.00   2.84575177   0.04674475
465.00   2.84121166   0.04704723
466.00   2.83666186   0.04735101
467.00   2.83210236   0.04765609
468.00   2.82753316   0.04796248
469.00   2.82295427   0.04827018
470.00   2.81836569   0.04857919
471.00   2.81376740   0.04888951
472.00   2.80915943   0.04920115
473.00   2.80454176   0.04951410
474.00   2.79991440   0.04982838
475.00   2.79527735   0.05014398
476.00   2.79063060   0.05046091
477.00   2.78597416   0.05077917
478.00   2.78130803   0.05109876
479.00   2.77663221   0.05141969
480.00   2.77194671   0.05174195
481.00   2.76725151   0.05206556
482.00   2.76254662   0.05239050
483.00   2.75783204   0.05271680
484.00   2.75310778   0.05304444
485.00   2.74837383   0.05337344
486.00   2.74363019   0.05370379
487.00   2.73887686   0.05403550
488.00   2.73411385   0.05436857
489.00   2.72934116   0.05470300
490.00   2.72455878   0.05503880
491.00   2.71976671   0.05537596
492.00   2.71496496   0.05571450
493.00   2.71015353   0.05605441
494.00   2.70533241   0.05639570
495.00   2.70050162   0.05673836
496.00   2.69566114   0.05708241
497.00   2.69081098   0.05742784
498.00   2.68595113   0.05777467
499.00   2.68108161   0.05812288
500.00   2.67620241   0.05847248
501.00   2.67131353   0.05882348
502.00   2.66641497   0.05917588
503.00   2.66150674   0.05952968
504.00   2.65658882   0.05988489
505.00   2.65166123   0.06024150
506.00   2.64672396   0.06059952
507.00   2.64177702   0.06095895
508.00   2.63682040   0.06131980
509.00   2.63185411   0.06168207
510.00   2.62687814   0.06204576
511.00   2.62189250   0.06241087
512.00   2.61689718   0.06277740
513.00   2.61189220   0.06314537
514.00   2.60687754   0.06351477
515.00   2.60185321   0.06388560
516.00   2.59681920   0.06425787
517.00   2.59177553   0.06463158
518.00   2.58672219   0.06500673
519.00   2.58165918   0.06538332
520.00   2.57658650   0.06576137
521.00   2.57150415   0.06614086
522.00   2.56641213   0.06652181
523.00   2.56131045   0.06690422
524.00   2.55619910   0.06728808
525.00   2.55107808   0.06767341
526.00   2.54594740   0.06806020
527.00   2.54080705   0.06844846
528.00   2.53565704   0.06883818
529.00   2.53049737   0.06922939
530.00   2.52532803   0.06962206
531.00   2.52014903   0.07001622
532.00   2.51496037   0.07041185
533.00   2.50976204   0.07080897
534.00   2.50455406   0.07120758
535.00   2.49933641   0.07160767
536.00   2.49410911   0.07200926
537.00   2.48887214   0.07241234
538.00   2.48362552   0.07281692
539.00   2.47836924   0.07322300
540.00   2.47310330   0.07363058
541.00   2.46782770   0.07403967
542.00   2.46254245   0.07445027
543.00   2.45724754   0.07486237
544.00   2.45194298   0.07527599
545.00   2.44662876   0.07569113
546.00   2.44130488   0.07610779
547.00   2.43597136   0.07652597
548.00   2.43062818   0.07694567
549.00   2.42527535   0.07736690
550.00   2.41991286   0.07778967
551.00   2.41454073   0.07821396
552.00   2.40915894   0.07863979
553.00   2.40376751   0.07906716
554.00   2.39836642   0.07949607
555.00   2.39295569   0.07992653
556.00   2.38753531   0.08035853
557.00   2.38210528   0.08079208
558.00   2.37666560   0.08122718
559.00   2.37121628   0.08166384
560.00   2.36575731   0.08210205
561.00   2.36028870   0.08254183
562.00   2.35481044   0.08298317
563.00   2.34932253   0.08342607
564.00   2.34382499   0.08387055
565.00   2.33831780   0.08431659
566.00   2.33280097   0.08476421
567.00   2.32727449   0.08521341
568.00   2.32173838   0.08566418
569.00   2.31619262   0.08611654
570.00   2.31063723   0.08657048
571.00   2.30507219   0.08702601
572.00   2.29949752   0.08748313
573.00   2.29391321   0.08794184
574.00   2.28831926   0.08840215
575.00   2.28271567   0.08886406
576.00   2.27710245   0.08932757
577.00   2.27147959   0.08979268
578.00   2.26584710   0.09025940
579.00   2.26020497   0.09072773
