wavelength(nm)         real         imag
200.00   3.89636216   0.00006953
201.00   3.89632570   0.00007057
202.00   3.89628907   0.00007163
203.00   3.89625225   0.00007270
204.00   3.89621525   0.00007378
205.00   3.89617806   0.00007487
206.00   3.89614070   0.00007597
207.00   3.89610316   0.00007708
208.00   3.89606543   0.00007820
209.00   3.89602752   0.00007934
210.00   3.89598943   0.00008048
211.00   3.89595116   0.00008164
212.00   3.89591271   0.00008280
213.00   3.89587407   0.00008398
214.00   3.89583526   0.00008517
215.00   3.89579626   0.00008637
216.00   3.89575708   0.00008758
217.00   3.89571772   0.00008880
218.00   3.89567818   0.00009003
219.00   3.89563846   0.00009128
220.00   3.89559855   0.00009253
221.00   3.89555846   0.00009380
222.00   3.89551820   0.00009508
223.00   3.89547775   0.00009637
224.00   3.89543712   0.00009767
225.00   3.89539631   0.00009898
226.00   3.89535531   0.00010031
227.00   3.89531414   0.00010165
228.00   3.89527278   0.00010299
229.00   3.89523124   0.00010435
230.00   3.89518952   0.00010573
231.00   3.89514762   0.00010711
232.00   3.89510554   0.00010851
233.00   3.89506328   0.00010992
234.00   3.89502083   0.00011134
235.00   3.89497820   0.00011277
236.00   3.89493540   0.00011422
237.00   3.89489241   0.00011567
238.00   3.89484924   0.00011714
239.00   3.89480589   0.00011863
240.00   3.89476235   0.00012012
241.00   3.89471864   0.00012163
242.00   3.89467474   0.00012315
243.00   3.89463066   0.00012468
244.00   3.89458640   0.00012623
245.00   3.89454196   0.00012778
246.00   3.89449734   0.00012935
247.00   3.89445254   0.00013094
248.00   3.89440755   0.00013253
249.00   3.89436239   0.00013414
250.00   3.89431704   0.00013576
251.00   3.89427151   0.00013740
252.00   3.89422580   0.00013905
253.00   3.89417991   0.00014071
254.00   3.89413384   0.00014238
255.00   3.89408759   0.00014407
256.00   3.89404115   0.00014577
257.00   3.89399454   0.00014749
258.00   3.89394774   0.00014921
259.00   3.89390076   0.00015096
260.00   3.89385360   0.00015271
261.00   3.89380626   0.00015448
262.00   3.89375873   0.00015626
263.00   3.89371103   0.00015805
264.00   3.89366314   0.00015986
265.00   3.89361508   0.00016169
266.00   3.89356683   0.00016352
267.00   3.89351840   0.00016537
268.00   3.89346979   0.00016724
269.00   3.89342100   0.00016912
270.00   3.89337203   0.00017101
271.00   3.89332287   0.00017291
272.00   3.89327354   0.00017483
273.00   3.89322402   0.00017677
274.00   3.89317432   0.00017872
275.00   3.89312444   0.00018068
276.00   3.89307438   0.00018266
277.00   3.89302414   0.00018465
278.00   3.89297372   0.00018666
279.00   3.89292312   0.00018868
280.00   3.89287233   0.00019071
281.00   3.89282137   0.00019276
282.00   3.89277022   0.00019483
283.00   3.89271889   0.00019690
284.00   3.89266738   0.00019900
285.00   3.89261569   0.00020111
286.00   3.89256382   0.00020323
287.00   3.89251176   0.00020537
288.00   3.89245953   0.00020752
289.00   3.89240712   0.00020969
290.00   3.89235452   0.00021187
291.00   3.89230174   0.00021407
292.00   3.89224878   0.00021628
293.00   3.89219564   0.00021851
294.00   3.89214232   0.00022076
295.00   3.89208882   0.00022302
296.00   3.89203514   0.00022529
297.00   3.89198127   0.00022758
298.00   3.89192723   0.00022989
299.00   3.89187300   0.00023221
300.00   3.89181859   0.00023454
301.00   3.89176401   0.00023689
302.00   3.89170924   0.00023926
303.00   3.89165429   0.00024165
304.00   3.89159915   0.00024404
305.00   3.89154384   0.00024646
306.00   3.89148835   0.00024889
307.00   3.89143267   0.00025134
308.00   3.89137682   0.00025380
