wavelength(nm)         real         imag
200.00   3.73779559   0.00310002
201.00   3.73617009   0.00314674
202.00   3.73453649   0.00319393
203.00   3.73289480   0.00324159
204.00   3.73124502   0.00328972
205.00   3.72958714   0.00333832
206.00   3.72792117   0.00338740
207.00   3.72624710   0.00343696
208.00   3.72456494   0.00348700
209.00   3.72287468   0.00353752
210.00   3.72117633   0.00358853
211.00   3.71946989   0.00364002
212.00   3.71775535   0.00369201
213.00   3.71603272   0.00374449
214.00   3.71430199   0.00379746
215.00   3.71256318   0.00385093
216.00   3.71081627   0.00390490
217.00   3.70906127   0.00395937
218.00   3.70729817   0.00401434
219.00   3.70552699   0.00406982
220.00   3.70374771   0.00412581
221.00   3.70196034   0.00418231
222.00   3.70016488   0.00423933
223.00   3.69836133   0.00429685
224.00   3.69654968   0.00435490
225.00   3.69472995   0.00441347
226.00   3.69290213   0.00447256
227.00   3.69106621   0.00453217
228.00   3.68922220   0.00459231
229.00   3.68737011   0.00465299
230.00   3.68550992   0.00471419
231.00   3.68364165   0.00477593
232.00   3.68176528   0.00483820
233.00   3.67988083   0.00490101
234.00   3.67798829   0.00496436
235.00   3.67608765   0.00502826
236.00   3.67417893   0.00509270
237.00   3.67226212   0.00515769
238.00   3.67033723   0.00522323
239.00   3.66840424   0.00528933
240.00   3.66646317   0.00535598
241.00   3.66451401   0.00542318
242.00   3.66255676   0.00549095
243.00   3.66059142   0.00555927
244.00   3.65861800   0.00562816
245.00   3.65663649   0.00569762
246.00   3.65464689   0.00576765
247.00   3.65264921   0.00583824
248.00   3.65064344   0.00590941
249.00   3.64862959   0.00598116
250.00   3.64660765   0.00605348
251.00   3.64457763   0.00612639
252.00   3.64253951   0.00619988
253.00   3.64049332   0.00627395
254.00   3.63843904   0.00634861
255.00   3.63637667   0.00642386
256.00   3.63430623   0.00649970
257.00   3.63222769   0.00657613
258.00   3.63014108   0.00665317
259.00   3.62804637   0.00673080
260.00   3.62594359   0.00680903
261.00   3.62383272   0.00688787
262.00   3.62171377   0.00696731
263.00   3.61958674   0.00704736
264.00   3.61745162   0.00712802
265.00   3.61530843   0.00720929
266.00   3.61315715   0.00729118
267.00   3.61099779   0.00737368
268.00   3.60883034   0.00745681
269.00   3.60665482   0.00754055
270.00   3.60447121   0.00762492
271.00   3.60227953   0.00770992
272.00   3.60007976   0.00779555
273.00   3.59787191   0.00788180
274.00   3.59565599   0.00796870
275.00   3.59343198   0.00805622
276.00   3.59119989   0.00814439
277.00   3.58895973   0.00823319
278.00   3.58671148   0.00832264
279.00   3.58445516   0.00841274
280.00   3.58219075   0.00850348
281.00   3.57991827   0.00859487
282.00   3.57763771   0.00868691
283.00   3.57534908   0.00877961
284.00   3.57305236   0.00887296
285.00   3.57074757   0.00896697
286.00   3.56843470   0.00906164
287.00   3.56611375   0.00915698
288.00   3.56378473   0.00925298
289.00   3.56144763   0.00934966
290.00   3.55910246   0.00944700
291.00   3.55674920   0.00954501
292.00   3.55438788   0.00964370
293.00   3.55201847   0.00974307
294.00   3.54964100   0.00984311
295.00   3.54725544   0.00994384
296.00   3.54486182   0.01004526
297.00   3.54246012   0.01014736
298.00   3.54005034   0.01025014
299.00   3.53763249   0.01035362
300.00   3.53520657   0.01045780
301.00   3.53277257   0.01056267
302.00   3.53033051   0.01066823
303.00   3.52788036   0.01077450
304.00   3.52542215   0.01088147
305.00   3.52295586   0.01098915
306.00   3.52048151   0.01109753
307.00   3.51799908   0.01120662
308.00   3.51550858   0.01131643
309.00   3.51301000   0.01142695
310.00   3.51050336   0.01153818
311.00   3.50798865   0.01165014
312.00   3.50546586   0.01176281
313.00   3.50293501   0.01187621
314.00   3.50039609   0.01199033
315.00   3.49784909   0.01210519
316.00   3.49529403   0.01222077
317.00   3.49273090   0.01233709
318.00   3.49015970   0.01245414
