wavelength(nm)         real         imag
200.00   3.75478486   0.00277532
201.00   3.75332962   0.00281715
202.00   3.75186713   0.00285940
203.00   3.75039739   0.00290207
204.00   3.74892040   0.00294515
205.00   3.74743617   0.00298867
206.00   3.74594469   0.00303260
207.00   3.74444596   0.00307697
208.00   3.74293999   0.00312177
209.00   3.74142677   0.00316700
210.00   3.73990630   0.00321267
211.00   3.73837859   0.00325877
212.00   3.73684364   0.00330531
213.00   3.73530143   0.00335229
214.00   3.73375199   0.00339971
215.00   3.73219529   0.00344758
216.00   3.73063136   0.00349590
217.00   3.72906017   0.00354466
218.00   3.72748175   0.00359388
219.00   3.72589607   0.00364355
220.00   3.72430316   0.00369367
221.00   3.72270300   0.00374426
222.00   3.72109559   0.00379530
223.00   3.71948094   0.00384680
224.00   3.71785905   0.00389877
225.00   3.71622992   0.00395120
226.00   3.71459354   0.00400410
227.00   3.71294992   0.00405747
228.00   3.71129905   0.00411132
229.00   3.70964094   0.00416563
230.00   3.70797559   0.00422043
231.00   3.70630300   0.00427570
232.00   3.70462317   0.00433145
233.00   3.70293609   0.00438768
234.00   3.70124177   0.00444440
235.00   3.69954021   0.00450160
236.00   3.69783141   0.00455929
237.00   3.69611537   0.00461748
238.00   3.69439208   0.00467615
239.00   3.69266156   0.00473532
240.00   3.69092379   0.00479499
241.00   3.68917879   0.00485516
242.00   3.68742654   0.00491582
243.00   3.68566706   0.00497699
244.00   3.68390033   0.00503867
245.00   3.68212636   0.00510085
246.00   3.68034516   0.00516354
247.00   3.67855671   0.00522675
248.00   3.67676103   0.00529046
249.00   3.67495810   0.00535469
250.00   3.67314794   0.00541944
251.00   3.67133054   0.00548471
252.00   3.66950590   0.00555050
253.00   3.66767403   0.00561682
254.00   3.66583491   0.00568366
255.00   3.66398856   0.00575102
256.00   3.66213497   0.00581892
257.00   3.66027414   0.00588735
258.00   3.65840607   0.00595631
259.00   3.65653077   0.00602581
260.00   3.65464823   0.00609585
261.00   3.65275846   0.00616643
262.00   3.65086145   0.00623755
263.00   3.64895720   0.00630922
264.00   3.64704572   0.00638143
265.00   3.64512700   0.00645419
266.00   3.64320104   0.00652750
267.00   3.64126785   0.00660136
268.00   3.63932743   0.00667578
269.00   3.63737977   0.00675076
270.00   3.63542487   0.00682629
271.00   3.63346274   0.00690238
272.00   3.63149338   0.00697904
273.00   3.62951678   0.00705627
274.00   3.62753295   0.00713406
275.00   3.62554189   0.00721241
276.00   3.62354359   0.00729135
277.00   3.62153806   0.00737085
278.00   3.61952529   0.00745093
279.00   3.61750529   0.00753159
280.00   3.61547807   0.00761282
281.00   3.61344360   0.00769464
282.00   3.61140191   0.00777704
283.00   3.60935298   0.00786003
284.00   3.60729683   0.00794361
285.00   3.60523344   0.00802777
286.00   3.60316282   0.00811253
287.00   3.60108497   0.00819788
288.00   3.59899989   0.00828383
289.00   3.59690758   0.00837037
290.00   3.59480803   0.00845752
291.00   3.59270126   0.00854527
292.00   3.59058726   0.00863362
293.00   3.58846603   0.00872258
294.00   3.58633757   0.00881215
295.00   3.58420188   0.00890233
296.00   3.58205896   0.00899312
297.00   3.57990881   0.00908452
298.00   3.57775144   0.00917654
299.00   3.57558683   0.00926919
300.00   3.57341500   0.00936245
301.00   3.57123594   0.00945633
302.00   3.56904966   0.00955084
303.00   3.56685614   0.00964598
304.00   3.56465540   0.00974175
305.00   3.56244743   0.00983814
306.00   3.56023224   0.00993518
307.00   3.55800982   0.01003284
308.00   3.55578017   0.01013115
309.00   3.55354330   0.01023009
310.00   3.55129920   0.01032967
311.00   3.54904788   0.01042990
312.00   3.54678933   0.01053078
313.00   3.54452356   0.01063230
314.00   3.54225056   0.01073447
315.00   3.53997034   0.01083729
316.00   3.53768290   0.01094077
317.00   3.53538823   0.01104490
318.00   3.53308634   0.01114969
319.00   3.53077722   0.01125515
320.00   3.52846088   0.01136126
321.00   3.52613732   0.01146804
322.00   3.52380654   0.01157548
323.00   3.52146853   0.01168359
324.00   3.51912330   0.01179238
325.00   3.51677085   0.01190183
326.00   3.51441118   0.01201196
327.00   3.51204429   0.01212277
328.00   3.50967017   0.01223425
329.00   3.50728884   0.01234642
330.00   3.50490028   0.01245927
331.00   3.50250451   0.01257280
332.00   3.50010151   0.01268702
333.00   3.49769130   0.01280193
334.00   3.49527387   0.01291754
335.00   3.49284921   0.01303383
336.00   3.49041734   0.01315082
337.00   3.48797825   0.01326850
338.00   3.48553194   0.01338689
339.00   3.48307841   0.01350598
340.00   3.48061767   0.01362577
341.00   3.47814971   0.01374626
342.00   3.47567453   0.01386747
343.00   3.47319213   0.01398938
344.00   3.47070252   0.01411200
345.00   3.46820569   0.01423534
346.00   3.46570164   0.01435940
347.00   3.46319038   0.01448417
348.00   3.46067190   0.01460966
349.00   3.45814621   0.01473588
350.00   3.45561330   0.01486281
351.00   3.45307318   0.01499048
352.00   3.45052584   0.01511887
353.00   3.44797129   0.01524799
354.00   3.44540953   0.01537785
355.00   3.44284055   0.01550844
356.00   3.44026436   0.01563976
357.00   3.43768095   0.01577182
358.00   3.43509033   0.01590463
359.00   3.43249250   0.01603818
360.00   3.42988746   0.01617247
361.00   3.42727520   0.01630750
362.00   3.42465574   0.01644329
363.00   3.42202906   0.01657983
364.00   3.41939517   0.01671712
365.00   3.41675407   0.01685516
366.00   3.41410576   0.01699397
367.00   3.41145024   0.01713353
368.00   3.40878751   0.01727385
369.00   3.40611757   0.01741494
370.00   3.40344042   0.01755679
371.00   3.40075606   0.01769940
372.00   3.39806449   0.01784279
373.00   3.39536571   0.01798695
374.00   3.39265973   0.01813188
375.00   3.38994654   0.01827759
376.00   3.38722614   0.01842407
377.00   3.38449853   0.01857134
378.00   3.38176371   0.01871938
379.00   3.37902169   0.01886821
380.00   3.37627246   0.01901783
381.00   3.37351603   0.01916823
382.00   3.37075239   0.01931943
383.00   3.36798155   0.01947141
384.00   3.36520349   0.01962419
385.00   3.36241824   0.01977776
386.00   3.35962578   0.01993214
387.00   3.35682612   0.02008731
388.00   3.35401925   0.02024329
389.00   3.35120517   0.02040006
390.00   3.34838390   0.02055765
391.00   3.34555542   0.02071604
392.00   3.34271974   0.02087525
393.00   3.33987686   0.02103527
394.00   3.33702677   0.02119610
395.00   3.33416948   0.02135774
396.00   3.33130499   0.02152021
397.00   3.32843330   0.02168350
398.00   3.32555441   0.02184761
399.00   3.32266832   0.02201254
400.00   3.31977503   0.02217830
401.00   3.31687453   0.02234489
402.00   3.31396684   0.02251232
403.00   3.31105195   0.02268057
404.00   3.30812986   0.02284966
405.00   3.30520057   0.02301959
406.00   3.30226408   0.02319035
407.00   3.29932040   0.02336196
408.00   3.29636952   0.02353441
409.00   3.29341143   0.02370770
410.00   3.29044616   0.02388184
411.00   3.28747368   0.02405684
412.00   3.28449401   0.02423268
413.00   3.28150714   0.02440938
414.00   3.27851308   0.02458693
415.00   3.27551182   0.02476534
416.00   3.27250337   0.02494461
417.00   3.26948772   0.02512474
418.00   3.26646488   0.02530573
419.00   3.26343484   0.02548759
420.00   3.26039761   0.02567032
421.00   3.25735319   0.02585392
422.00   3.25430157   0.02603839
423.00   3.25124276   0.02622373
424.00   3.24817676   0.02640995
425.00   3.24510356   0.02659705
426.00   3.24202318   0.02678503
427.00   3.23893560   0.02697389
428.00   3.23584083   0.02716363
429.00   3.23273887   0.02735427
430.00   3.22962972   0.02754578
431.00   3.22651338   0.02773819
432.00   3.22338985   0.02793150
433.00   3.22025913   0.02812569
434.00   3.21712122   0.02832078
435.00   3.21397612   0.02851678
436.00   3.21082383   0.02871367
437.00   3.20766436   0.02891146
438.00   3.20449770   0.02911016
439.00   3.20132385   0.02930977
440.00   3.19814281   0.02951028
441.00   3.19495459   0.02971171
442.00   3.19175918   0.02991405
443.00   3.18855658   0.03011730
444.00   3.18534680   0.03032147
445.00   3.18212983   0.03052656
446.00   3.17890568   0.03073257
447.00   3.17567435   0.03093950
448.00   3.17243583   0.03114736
449.00   3.16919012   0.03135615
450.00   3.16593723   0.03156586
451.00   3.16267716   0.03177651
452.00   3.15940991   0.03198809
453.00   3.15613547   0.03220060
454.00   3.15285385   0.03241405
455.00   3.14956505   0.03262845
456.00   3.14626907   0.03284378
457.00   3.14296591   0.03306005
458.00   3.13965557   0.03327728
459.00   3.13633804   0.03349545
460.00   3.13301334   0.03371457
461.00   3.12968146   0.03393464
462.00   3.12634239   0.03415566
463.00   3.12299615   0.03437764
464.00   3.11964273   0.03460058
465.00   3.11628213   0.03482448
466.00   3.11291436   0.03504934
467.00   3.10953940   0.03527516
468.00   3.10615727   0.03550195
469.00   3.10276797   0.03572971
470.00   3.09937148   0.03595844
471.00   3.09596782   0.03618814
472.00   3.09255699   0.03641882
473.00   3.08913898   0.03665047
474.00   3.08571380   0.03688309
475.00   3.08228144   0.03711670
476.00   3.07884190   0.03735130
477.00   3.07539520   0.03758687
478.00   3.07194131   0.03782343
479.00   3.06848026   0.03806098
480.00   3.06501204   0.03829952
481.00   3.06153664   0.03853906
482.00   3.05805407   0.03877959
483.00   3.05456433   0.03902111
484.00   3.05106741   0.03926363
485.00   3.04756333   0.03950716
486.00   3.04405208   0.03975169
487.00   3.04053365   0.03999722
488.00   3.03700806   0.04024375
489.00   3.03347530   0.04049130
490.00   3.02993537   0.04073986
491.00   3.02638827   0.04098943
492.00   3.02283400   0.04124002
493.00   3.01927257   0.04149162
494.00   3.01570396   0.04174424
495.00   3.01212819   0.04199788
496.00   3.00854526   0.04225255
497.00   3.00495516   0.04250824
498.00   3.00135789   0.04276496
499.00   2.99775346   0.04302270
500.00   2.99414186   0.04328148
501.00   2.99052310   0.04354129
502.00   2.98689717   0.04380214
503.00   2.98326408   0.04406403
504.00   2.97962383   0.04432695
505.00   2.97597642   0.04459091
506.00   2.97232184   0.04485592
507.00   2.96866010   0.04512198
508.00   2.96499120   0.04538908
509.00   2.96131513   0.04565723
510.00   2.95763191   0.04592643
511.00   2.95394152   0.04619669
512.00   2.95024398   0.04646800
513.00   2.94653927   0.04674037
514.00   2.94282741   0.04701379
515.00   2.93910839   0.04728829
516.00   2.93538221   0.04756384
517.00   2.93164887   0.04784046
518.00   2.92790837   0.04811815
519.00   2.92416072   0.04839691
