wavelength(nm)         real         imag
200.00   3.80008960   0.00190947
201.00   3.79908837   0.00193825
202.00   3.79808215   0.00196731
203.00   3.79707094   0.00199667
204.00   3.79605475   0.00202631
205.00   3.79503358   0.00205625
206.00   3.79400741   0.00208648
207.00   3.79297626   0.00211701
208.00   3.79194013   0.00214783
209.00   3.79089901   0.00217895
210.00   3.78985291   0.00221037
211.00   3.78880181   0.00224209
212.00   3.78774574   0.00227411
213.00   3.78668468   0.00230643
214.00   3.78561863   0.00233906
215.00   3.78454760   0.00237199
216.00   3.78347159   0.00240523
217.00   3.78239059   0.00243879
218.00   3.78130460   0.00247265
219.00   3.78021364   0.00250682
220.00   3.77911768   0.00254131
221.00   3.77801675   0.00257611
222.00   3.77691083   0.00261123
223.00   3.77579992   0.00264666
224.00   3.77468403   0.00268242
225.00   3.77356316   0.00271849
226.00   3.77243731   0.00275489
227.00   3.77130647   0.00279161
228.00   3.77017064   0.00282865
229.00   3.76902984   0.00286602
230.00   3.76788405   0.00290372
231.00   3.76673328   0.00294175
232.00   3.76557753   0.00298011
233.00   3.76441679   0.00301880
234.00   3.76325107   0.00305782
235.00   3.76208037   0.00309718
236.00   3.76090469   0.00313687
237.00   3.75972402   0.00317690
238.00   3.75853837   0.00321727
239.00   3.75734774   0.00325798
240.00   3.75615213   0.00329903
241.00   3.75495154   0.00334043
242.00   3.75374597   0.00338217
243.00   3.75253541   0.00342425
244.00   3.75131987   0.00346669
245.00   3.75009935   0.00350947
246.00   3.74887386   0.00355260
247.00   3.74764338   0.00359609
248.00   3.74640792   0.00363993
249.00   3.74516748   0.00368412
250.00   3.74392205   0.00372867
251.00   3.74267165   0.00377357
252.00   3.74141627   0.00381884
253.00   3.74015591   0.00386446
254.00   3.73889057   0.00391045
255.00   3.73762025   0.00395680
256.00   3.73634495   0.00400351
257.00   3.73506467   0.00405059
258.00   3.73377941   0.00409804
259.00   3.73248917   0.00414586
260.00   3.73119395   0.00419405
261.00   3.72989375   0.00424261
262.00   3.72858858   0.00429154
263.00   3.72727843   0.00434084
264.00   3.72596329   0.00439053
265.00   3.72464318   0.00444059
266.00   3.72331809   0.00449103
267.00   3.72198803   0.00454185
268.00   3.72065298   0.00459305
269.00   3.71931296   0.00464463
270.00   3.71796796   0.00469660
271.00   3.71661798   0.00474895
272.00   3.71526303   0.00480170
273.00   3.71390310   0.00485483
274.00   3.71253819   0.00490835
275.00   3.71116830   0.00496226
276.00   3.70979344   0.00501657
277.00   3.70841360   0.00507127
278.00   3.70702879   0.00512636
279.00   3.70563900   0.00518186
280.00   3.70424423   0.00523775
281.00   3.70284449   0.00529404
282.00   3.70143977   0.00535073
283.00   3.70003007   0.00540783
284.00   3.69861540   0.00546533
285.00   3.69719576   0.00552324
286.00   3.69577114   0.00558155
287.00   3.69434154   0.00564028
288.00   3.69290697   0.00569941
289.00   3.69146743   0.00575895
290.00   3.69002291   0.00581891
291.00   3.68857341   0.00587929
292.00   3.68711895   0.00594007
293.00   3.68565950   0.00600128
294.00   3.68419509   0.00606290
295.00   3.68272570   0.00612495
296.00   3.68125134   0.00618741
297.00   3.67977200   0.00625030
298.00   3.67828769   0.00631361
299.00   3.67679841   0.00637735
300.00   3.67530415   0.00644152
301.00   3.67380492   0.00650611
302.00   3.67230072   0.00657114
303.00   3.67079155   0.00663659
304.00   3.66927740   0.00670248
305.00   3.66775828   0.00676881
306.00   3.66623419   0.00683556
307.00   3.66470513   0.00690276
308.00   3.66317110   0.00697039
309.00   3.66163209   0.00703847
310.00   3.66008812   0.00710698
311.00   3.65853917   0.00717594
312.00   3.65698525   0.00724535
313.00   3.65542636   0.00731520
314.00   3.65386251   0.00738549
315.00   3.65229368   0.00745623
316.00   3.65071988   0.00752743
317.00   3.64914111   0.00759907
318.00   3.64755737   0.00767117
319.00   3.64596866   0.00774373
320.00   3.64437498   0.00781673
321.00   3.64277633   0.00789020
322.00   3.64117271   0.00796412
323.00   3.63956412   0.00803850
324.00   3.63795057   0.00811335
325.00   3.63633204   0.00818866
326.00   3.63470855   0.00826443
327.00   3.63308009   0.00834066
328.00   3.63144666   0.00841737
329.00   3.62980826   0.00849454
330.00   3.62816490   0.00857218
331.00   3.62651657   0.00865030
332.00   3.62486327   0.00872888
333.00   3.62320500   0.00880794
334.00   3.62154176   0.00888748
335.00   3.61987356   0.00896749
336.00   3.61820040   0.00904798
337.00   3.61652226   0.00912895
338.00   3.61483916   0.00921040
339.00   3.61315109   0.00929233
340.00   3.61145806   0.00937475
341.00   3.60976006   0.00945766
342.00   3.60805710   0.00954105
343.00   3.60634917   0.00962492
344.00   3.60463627   0.00970929
345.00   3.60291841   0.00979415
346.00   3.60119559   0.00987950
347.00   3.59946780   0.00996535
348.00   3.59773505   0.01005169
349.00   3.59599733   0.01013852
350.00   3.59425465   0.01022586
351.00   3.59250700   0.01031369
352.00   3.59075439   0.01040203
353.00   3.58899682   0.01049087
354.00   3.58723428   0.01058021
355.00   3.58546678   0.01067006
356.00   3.58369432   0.01076041
357.00   3.58191689   0.01085127
358.00   3.58013450   0.01094265
359.00   3.57834715   0.01103453
