wavelength(nm)         real         imag
100.00   3.86594478   0.00032543
102.00   3.86456908   0.00034535
104.00   3.86316615   0.00036606
106.00   3.86173599   0.00038759
108.00   3.86027860   0.00040994
110.00   3.85879398   0.00043314
112.00   3.85728213   0.00045719
114.00   3.85574305   0.00048212
116.00   3.85417675   0.00050794
118.00   3.85258322   0.00053467
120.00   3.85096246   0.00056232
122.00   3.84931448   0.00059090
124.00   3.84763927   0.00062044
126.00   3.84593684   0.00065094
128.00   3.84420719   0.00068243
130.00   3.84245031   0.00071492
132.00   3.84066621   0.00074842
134.00   3.83885489   0.00078296
136.00   3.83701636   0.00081854
138.00   3.83515060   0.00085518
140.00   3.83325763   0.00089290
142.00   3.83133743   0.00093171
144.00   3.82939002   0.00097163
146.00   3.82741540   0.00101267
148.00   3.82541356   0.00105486
150.00   3.82338451   0.00109820
152.00   3.82132824   0.00114271
154.00   3.81924476   0.00118840
156.00   3.81713407   0.00123530
158.00   3.81499617   0.00128342
160.00   3.81283106   0.00133277
162.00   3.81063874   0.00138336
164.00   3.80841922   0.00143523
166.00   3.80617249   0.00148837
168.00   3.80389855   0.00154281
170.00   3.80159741   0.00159855
172.00   3.79926906   0.00165563
174.00   3.79691351   0.00171405
176.00   3.79453076   0.00177382
178.00   3.79212081   0.00183497
180.00   3.78968366   0.00189751
182.00   3.78721931   0.00196145
184.00   3.78472777   0.00202682
186.00   3.78220903   0.00209362
188.00   3.77966309   0.00216187
190.00   3.77708996   0.00223158
192.00   3.77448964   0.00230278
194.00   3.77186212   0.00237548
196.00   3.76920741   0.00244969
198.00   3.76652552   0.00252543
200.00   3.76381644   0.00260272
202.00   3.76108017   0.00268156
204.00   3.75831671   0.00276198
206.00   3.75552607   0.00284399
208.00   3.75270825   0.00292761
210.00   3.74986324   0.00301286
212.00   3.74699105   0.00309974
214.00   3.74409169   0.00318827
216.00   3.74116514   0.00327847
218.00   3.73821142   0.00337036
220.00   3.73523052   0.00346395
222.00   3.73222245   0.00355925
224.00   3.72918721   0.00365629
226.00   3.72612479   0.00375507
228.00   3.72303520   0.00385562
230.00   3.71991844   0.00395794
232.00   3.71677452   0.00406205
