wavelength(nm)         real         imag
200.00   3.74345868   0.00299179
201.00   3.74188993   0.00303688
202.00   3.74031337   0.00308242
203.00   3.73872900   0.00312841
204.00   3.73713681   0.00317486
205.00   3.73553682   0.00322177
206.00   3.73392901   0.00326914
207.00   3.73231339   0.00331696
208.00   3.73068995   0.00336526
209.00   3.72905871   0.00341401
210.00   3.72741965   0.00346324
211.00   3.72577279   0.00351294
212.00   3.72411811   0.00356311
213.00   3.72245562   0.00361375
214.00   3.72078533   0.00366488
215.00   3.71910722   0.00371648
216.00   3.71742130   0.00376856
217.00   3.71572757   0.00382113
218.00   3.71402603   0.00387419
219.00   3.71231668   0.00392773
220.00   3.71059953   0.00398177
221.00   3.70887456   0.00403629
222.00   3.70714178   0.00409132
223.00   3.70540120   0.00414684
224.00   3.70365281   0.00420286
225.00   3.70189661   0.00425938
226.00   3.70013260   0.00431641
227.00   3.69836078   0.00437394
228.00   3.69658115   0.00443198
229.00   3.69479372   0.00449053
230.00   3.69299848   0.00454960
231.00   3.69119543   0.00460918
232.00   3.68938458   0.00466928
233.00   3.68756592   0.00472990
234.00   3.68573945   0.00479104
235.00   3.68390517   0.00485271
236.00   3.68206309   0.00491490
237.00   3.68021320   0.00497762
238.00   3.67835551   0.00504087
239.00   3.67649001   0.00510466
240.00   3.67461671   0.00516898
241.00   3.67273560   0.00523384
242.00   3.67084669   0.00529924
243.00   3.66894997   0.00536518
244.00   3.66704544   0.00543166
245.00   3.66513311   0.00549870
246.00   3.66321298   0.00556628
247.00   3.66128505   0.00563441
248.00   3.65934931   0.00570310
249.00   3.65740576   0.00577234
250.00   3.65545441   0.00584214
251.00   3.65349526   0.00591250
252.00   3.65152831   0.00598342
253.00   3.64955355   0.00605490
254.00   3.64757100   0.00612696
255.00   3.64558064   0.00619958
256.00   3.64358247   0.00627277
257.00   3.64157651   0.00634654
258.00   3.63956274   0.00642088
259.00   3.63754117   0.00649580
260.00   3.63551180   0.00657130
261.00   3.63347464   0.00664739
262.00   3.63142966   0.00672406
263.00   3.62937689   0.00680131
264.00   3.62731632   0.00687915
265.00   3.62524795   0.00695759
266.00   3.62317178   0.00703662
267.00   3.62108781   0.00711624
268.00   3.61899604   0.00719646
269.00   3.61689647   0.00727729
270.00   3.61478910   0.00735871
271.00   3.61267393   0.00744074
272.00   3.61055097   0.00752338
273.00   3.60842020   0.00760663
274.00   3.60628164   0.00769048
275.00   3.60413528   0.00777495
276.00   3.60198112   0.00786004
277.00   3.59981917   0.00794575
278.00   3.59764942   0.00803207
279.00   3.59547187   0.00811902
280.00   3.59328652   0.00820659
281.00   3.59109338   0.00829479
282.00   3.58889245   0.00838362
283.00   3.58668371   0.00847308
284.00   3.58446718   0.00856317
285.00   3.58224286   0.00865390
286.00   3.58001074   0.00874527
287.00   3.57777082   0.00883728
288.00   3.57552312   0.00892993
289.00   3.57326761   0.00902323
290.00   3.57100431   0.00911717
291.00   3.56873322   0.00921176
292.00   3.56645434   0.00930701
293.00   3.56416766   0.00940291
294.00   3.56187319   0.00949946
295.00   3.55957092   0.00959667
296.00   3.55726087   0.00969454
297.00   3.55494302   0.00979308
298.00   3.55261737   0.00989228
299.00   3.55028394   0.00999214
