wavelength(nm)         real         imag
200.00   3.67550158   0.00429057
201.00   3.67325181   0.00435524
202.00   3.67099084   0.00442055
203.00   3.66871867   0.00448651
204.00   3.66643529   0.00455312
205.00   3.66414071   0.00462039
206.00   3.66183492   0.00468832
207.00   3.65951793   0.00475691
208.00   3.65718974   0.00482617
209.00   3.65485035   0.00489609
210.00   3.65249975   0.00496669
211.00   3.65013796   0.00503796
212.00   3.64776496   0.00510991
213.00   3.64538076   0.00518254
214.00   3.64298536   0.00525586
215.00   3.64057875   0.00532986
216.00   3.63816095   0.00540456
217.00   3.63573195   0.00547995
218.00   3.63329174   0.00555603
219.00   3.63084034   0.00563282
220.00   3.62837774   0.00571031
221.00   3.62590394   0.00578851
222.00   3.62341893   0.00586742
223.00   3.62092273   0.00594705
224.00   3.61841534   0.00602739
225.00   3.61589674   0.00610845
226.00   3.61336695   0.00619023
227.00   3.61082595   0.00627274
228.00   3.60827376   0.00635598
229.00   3.60571038   0.00643995
230.00   3.60313579   0.00652466
231.00   3.60055002   0.00661010
232.00   3.59795304   0.00669629
233.00   3.59534487   0.00678323
234.00   3.59272550   0.00687091
235.00   3.59009494   0.00695935
236.00   3.58745318   0.00704854
237.00   3.58480023   0.00713849
238.00   3.58213608   0.00722920
239.00   3.57946074   0.00732067
240.00   3.57677420   0.00741292
241.00   3.57407647   0.00750593
242.00   3.57136755   0.00759972
243.00   3.56864743   0.00769429
244.00   3.56591613   0.00778964
245.00   3.56317363   0.00788577
246.00   3.56041993   0.00798269
247.00   3.55765505   0.00808040
248.00   3.55487897   0.00817890
249.00   3.55209170   0.00827820
250.00   3.54929325   0.00837830
251.00   3.54648360   0.00847921
252.00   3.54366276   0.00858092
253.00   3.54083073   0.00868344
254.00   3.53798751   0.00878677
255.00   3.53513310   0.00889092
256.00   3.53226750   0.00899589
257.00   3.52939072   0.00910168
258.00   3.52650274   0.00920829
259.00   3.52360358   0.00931574
260.00   3.52069323   0.00942401
261.00   3.51777169   0.00953313
262.00   3.51483897   0.00964308
263.00   3.51189505   0.00975387
264.00   3.50893996   0.00986550
265.00   3.50597367   0.00997799
266.00   3.50299620   0.01009133
267.00   3.50000754   0.01020552
268.00   3.49700770   0.01032056
269.00   3.49399668   0.01043647
270.00   3.49097446   0.01055325
271.00   3.48794107   0.01067089
272.00   3.48489649   0.01078940
273.00   3.48184073   0.01090878
274.00   3.47877378   0.01102904
275.00   3.47569565   0.01115019
276.00   3.47260634   0.01127221
277.00   3.46950585   0.01139512
278.00   3.46639417   0.01151892
279.00   3.46327131   0.01164362
280.00   3.46013728   0.01176920
281.00   3.45699206   0.01189569
282.00   3.45383566   0.01202308
283.00   3.45066808   0.01215138
284.00   3.44748932   0.01228059
285.00   3.44429938   0.01241070
286.00   3.44109826   0.01254174
287.00   3.43788596   0.01267369
288.00   3.43466249   0.01280656
289.00   3.43142783   0.01294036
290.00   3.42818200   0.01307508
291.00   3.42492499   0.01321074
292.00   3.42165681   0.01334733
293.00   3.41837744   0.01348486
294.00   3.41508691   0.01362333
295.00   3.41178519   0.01376274
296.00   3.40847230   0.01390310
297.00   3.40514823   0.01404441
298.00   3.40181299   0.01418667
299.00   3.39846658   0.01432989
300.00   3.39510899   0.01447408
301.00   3.39174023   0.01461922
302.00   3.38836029   0.01476533
303.00   3.38496918   0.01491241
304.00   3.38156690   0.01506046
305.00   3.37815344   0.01520949
306.00   3.37472882   0.01535949
307.00   3.37129302   0.01551048
308.00   3.36784605   0.01566246
309.00   3.36438791   0.01581542
310.00   3.36091860   0.01596938
311.00   3.35743812   0.01612433
312.00   3.35394647   0.01628028
313.00   3.35044365   0.01643722
314.00   3.34692967   0.01659518
315.00   3.34340451   0.01675414
316.00   3.33986818   0.01691411
317.00   3.33632069   0.01707510
318.00   3.33276203   0.01723711
319.00   3.32919221   0.01740013
320.00   3.32561121   0.01756418
321.00   3.32201905   0.01772926
322.00   3.31841573   0.01789536
323.00   3.31480124   0.01806250
324.00   3.31117558   0.01823068
325.00   3.30753876   0.01839989
326.00   3.30389078   0.01857015
327.00   3.30023163   0.01874145
328.00   3.29656132   0.01891381
329.00   3.29287985   0.01908721
330.00   3.28918721   0.01926167
331.00   3.28548341   0.01943719
332.00   3.28176845   0.01961377
333.00   3.27804233   0.01979142
334.00   3.27430504   0.01997014
335.00   3.27055660   0.02014992
336.00   3.26679700   0.02033079
337.00   3.26302623   0.02051273
338.00   3.25924431   0.02069575
339.00   3.25545123   0.02087985
340.00   3.25164699   0.02106504
341.00   3.24783159   0.02125133
342.00   3.24400503   0.02143871
343.00   3.24016732   0.02162718
344.00   3.23631845   0.02181675
345.00   3.23245842   0.02200743
346.00   3.22858724   0.02219922
347.00   3.22470490   0.02239211
348.00   3.22081141   0.02258612
349.00   3.21690676   0.02278124
350.00   3.21299096   0.02297748
351.00   3.20906400   0.02317485
352.00   3.20512589   0.02337334
353.00   3.20117663   0.02357296
354.00   3.19721621   0.02377371
355.00   3.19324464   0.02397560
356.00   3.18926192   0.02417862
357.00   3.18526805   0.02438279
358.00   3.18126303   0.02458810
359.00   3.17724686   0.02479456
360.00   3.17321954   0.02500217
361.00   3.16918107   0.02521093
362.00   3.16513145   0.02542086
363.00   3.16107068   0.02563194
364.00   3.15699876   0.02584419
365.00   3.15291570   0.02605760
366.00   3.14882148   0.02627218
367.00   3.14471613   0.02648794
368.00   3.14059962   0.02670488
369.00   3.13647197   0.02692299
370.00   3.13233317   0.02714229
371.00   3.12818323   0.02736277
372.00   3.12402214   0.02758444
373.00   3.11984991   0.02780731
374.00   3.11566654   0.02803137
375.00   3.11147202   0.02825663
376.00   3.10726636   0.02848309
377.00   3.10304956   0.02871075
378.00   3.09882161   0.02893963
379.00   3.09458253   0.02916972
380.00   3.09033230   0.02940102
381.00   3.08607093   0.02963354
382.00   3.08179843   0.02986728
383.00   3.07751478   0.03010224
384.00   3.07321999   0.03033843
385.00   3.06891407   0.03057585
386.00   3.06459700   0.03081451
387.00   3.06026880   0.03105440
388.00   3.05592947   0.03129554
389.00   3.05157899   0.03153791
390.00   3.04721738   0.03178154
391.00   3.04284463   0.03202641
392.00   3.03846075   0.03227253
393.00   3.03406574   0.03251992
394.00   3.02965959   0.03276856
395.00   3.02524230   0.03301846
396.00   3.02081388   0.03326963
397.00   3.01637433   0.03352206
398.00   3.01192365   0.03377577
399.00   3.00746183   0.03403076
400.00   3.00298889   0.03428702
401.00   2.99850481   0.03454456
402.00   2.99400960   0.03480339
403.00   2.98950326   0.03506351
404.00   2.98498580   0.03532492
405.00   2.98045720   0.03558762
406.00   2.97591747   0.03585162
407.00   2.97136662   0.03611691
408.00   2.96680464   0.03638352
409.00   2.96223153   0.03665143
410.00   2.95764730   0.03692064
411.00   2.95305194   0.03719118
412.00   2.94844545   0.03746302
413.00   2.94382784   0.03773619
414.00   2.93919911   0.03801068
415.00   2.93455925   0.03828650
416.00   2.92990827   0.03856364
417.00   2.92524616   0.03884212
418.00   2.92057293   0.03912193
419.00   2.91588858   0.03940309
420.00   2.91119311   0.03968558
421.00   2.90648652   0.03996942
422.00   2.90176881   0.04025460
423.00   2.89703998   0.04054114
424.00   2.89230002   0.04082903
425.00   2.88754895   0.04111828
426.00   2.88278676   0.04140888
427.00   2.87801346   0.04170086
428.00   2.87322903   0.04199420
429.00   2.86843349   0.04228891
430.00   2.86362683   0.04258499
431.00   2.85880906   0.04288245
432.00   2.85398017   0.04318129
433.00   2.84914017   0.04348151
434.00   2.84428905   0.04378312
435.00   2.83942682   0.04408612
436.00   2.83455348   0.04439050
437.00   2.82966902   0.04469629
438.00   2.82477345   0.04500347
439.00   2.81986677   0.04531206
440.00   2.81494898   0.04562205
441.00   2.81002008   0.04593345
442.00   2.80508007   0.04624625
443.00   2.80012895   0.04656048
444.00   2.79516672   0.04687612
445.00   2.79019338   0.04719318
446.00   2.78520894   0.04751167
447.00   2.78021338   0.04783158
