wavelength(nm)         real         imag
100.00   3.76327313   0.00130655
102.00   3.75774989   0.00138652
104.00   3.75211732   0.00146968
106.00   3.74637542   0.00155610
108.00   3.74052420   0.00164585
110.00   3.73456366   0.00173898
112.00   3.72849380   0.00183557
114.00   3.72231462   0.00193566
116.00   3.71602613   0.00203932
118.00   3.70962832   0.00214663
120.00   3.70312121   0.00225763
122.00   3.69650480   0.00237239
124.00   3.68977908   0.00249098
126.00   3.68294406   0.00261345
128.00   3.67599975   0.00273987
130.00   3.66894614   0.00287031
132.00   3.66178325   0.00300482
134.00   3.65451106   0.00314347
136.00   3.64712959   0.00328631
138.00   3.63963884   0.00343342
140.00   3.63203882   0.00358486
142.00   3.62432952   0.00374068
144.00   3.61651095   0.00390095
146.00   3.60858311   0.00406574
148.00   3.60054601   0.00423510
150.00   3.59239965   0.00440910
152.00   3.58414403   0.00458780
154.00   3.57577915   0.00477127
156.00   3.56730503   0.00495956
158.00   3.55872167   0.00515273
160.00   3.55002906   0.00535086
162.00   3.54122721   0.00555401
164.00   3.53231613   0.00576223
166.00   3.52329582   0.00597559
168.00   3.51416628   0.00619415
170.00   3.50492752   0.00641797
172.00   3.49557954   0.00664712
174.00   3.48612234   0.00688166
176.00   3.47655594   0.00712165
178.00   3.46688033   0.00736716
180.00   3.45709552   0.00761824
182.00   3.44720151   0.00787496
184.00   3.43719831   0.00813738
186.00   3.42708592   0.00840557
188.00   3.41686434   0.00867958
190.00   3.40653359   0.00895949
192.00   3.39609366   0.00924534
194.00   3.38554456   0.00953721
196.00   3.37488629   0.00983516
198.00   3.36411886   0.01013924
200.00   3.35324228   0.01044953
202.00   3.34225654   0.01076608
204.00   3.33116166   0.01108896
206.00   3.31995763   0.01141823
208.00   3.30864447   0.01175395
210.00   3.29722217   0.01209619
212.00   3.28569075   0.01244500
214.00   3.27405020   0.01280045
216.00   3.26230054   0.01316260
218.00   3.25044176   0.01353152
220.00   3.23847388   0.01390726
222.00   3.22639690   0.01428989
224.00   3.21421082   0.01467948
226.00   3.20191565   0.01507607
228.00   3.18951139   0.01547975
230.00   3.17699805   0.01589056
232.00   3.16437564   0.01630858
234.00   3.15164416   0.01673385
236.00   3.13880361   0.01716646
238.00   3.12585401   0.01760645
240.00   3.11279535   0.01805389
242.00   3.09962765   0.01850885
244.00   3.08635091   0.01897138
246.00   3.07296513   0.01944155
248.00   3.05947032   0.01991942
250.00   3.04586649   0.02040505
252.00   3.03215364   0.02089851
254.00   3.01833178   0.02139986
256.00   3.00440091   0.02190915
258.00   2.99036105   0.02242646
260.00   2.97621219   0.02295184
262.00   2.96195435   0.02348536
264.00   2.94758752   0.02402708
266.00   2.93311172   0.02457706
268.00   2.91852695   0.02513536
270.00   2.90383322   0.02570205
272.00   2.88903054   0.02627719
274.00   2.87411890   0.02686084
276.00   2.85909833   0.02745306
278.00   2.84396881   0.02805391
280.00   2.82873037   0.02866347
282.00   2.81338301   0.02928178
284.00   2.79792673   0.02990892
286.00   2.78236154   0.03054494
288.00   2.76668745   0.03118991
290.00   2.75090447   0.03184389
292.00   2.73501259   0.03250693
294.00   2.71901184   0.03317912
296.00   2.70290221   0.03386049
298.00   2.68668371   0.03455113
300.00   2.67035635   0.03525108
302.00   2.65392014   0.03596042
304.00   2.63737508   0.03667920
306.00   2.62072119   0.03740749
308.00   2.60395846   0.03814535
310.00   2.58708691   0.03889284
312.00   2.57010654   0.03965002
314.00   2.55301736   0.04041695
316.00   2.53581939   0.04119371
318.00   2.51851261   0.04198034
320.00   2.50109705   0.04277692
322.00   2.48357271   0.04358350
324.00   2.46593960   0.04440014
326.00   2.44819773   0.04522692
328.00   2.43034709   0.04606388
330.00   2.41238772   0.04691110
332.00   2.39431960   0.04776863
334.00   2.37614274   0.04863654
336.00   2.35785717   0.04951489
338.00   2.33946287   0.05040374
340.00   2.32095987   0.05130315
342.00   2.30234817   0.05221318
344.00   2.28362777   0.05313391
346.00   2.26479870   0.05406538
348.00   2.24586094   0.05500766
350.00   2.22681452   0.05596082
352.00   2.20765944   0.05692491
354.00   2.18839570   0.05790000
356.00   2.16902333   0.05888615
358.00   2.14954232   0.05988342
360.00   2.12995269   0.06089187
362.00   2.11025443   0.06191157
364.00   2.09044757   0.06294257
366.00   2.07053211   0.06398495
368.00   2.05050806   0.06503875
370.00   2.03037543   0.06610405
372.00   2.01013422   0.06718090
374.00   1.98978445   0.06826937
376.00   1.96932612   0.06936952
378.00   1.94875925   0.07048141
380.00   1.92808384   0.07160510
382.00   1.90729989   0.07274066
384.00   1.88640743   0.07388814
386.00   1.86540646   0.07504762
388.00   1.84429699   0.07621914
390.00   1.82307902   0.07740277
392.00   1.80175257   0.07859858
394.00   1.78031765   0.07980662
396.00   1.75877427   0.08102697
398.00   1.73712242   0.08225967
400.00   1.71536214   0.08350479
402.00   1.69349341   0.08476239
404.00   1.67151626   0.08603254
406.00   1.64943070   0.08731530
408.00   1.62723672   0.08861073
410.00   1.60493435   0.08991888
412.00   1.58252359   0.09123983
414.00   1.56000446   0.09257363
416.00   1.53737695   0.09392035
418.00   1.51464109   0.09528004
420.00   1.49179688   0.09665278
422.00   1.46884433   0.09803861
424.00   1.44578345   0.09943761
426.00   1.42261425   0.10084983
428.00   1.39933674   0.10227534
430.00   1.37595094   0.10371419
432.00   1.35245685   0.10516645
434.00   1.32885448   0.10663219
436.00   1.30514384   0.10811145
438.00   1.28132495   0.10960432
440.00   1.25739781   0.11111083
442.00   1.23336243   0.11263107
444.00   1.20921883   0.11416508
446.00   1.18496701   0.11571293
448.00   1.16060698   0.11727469
450.00   1.13613877   0.11885041
452.00   1.11156237   0.12044015
454.00   1.08687779   0.12204399
456.00   1.06208506   0.12366197
458.00   1.03718417   0.12529416
460.00   1.01217515   0.12694062
462.00   0.98705799   0.12860142
464.00   0.96183272   0.13027661
466.00   0.93649934   0.13196625
468.00   0.91105786   0.13367041
470.00   0.88550830   0.13538916
