wavelength(nm)         real         imag
100.00   3.85532358   0.00042692
102.00   3.85351882   0.00045305
104.00   3.85167834   0.00048023
106.00   3.84980214   0.00050847
108.00   3.84789021   0.00053779
110.00   3.84594257   0.00056822
112.00   3.84395920   0.00059978
114.00   3.84194011   0.00063249
116.00   3.83988530   0.00066636
118.00   3.83779478   0.00070142
120.00   3.83566854   0.00073769
122.00   3.83350658   0.00077519
124.00   3.83130890   0.00081394
126.00   3.82907552   0.00085396
128.00   3.82680642   0.00089527
130.00   3.82450160   0.00093789
132.00   3.82216108   0.00098184
134.00   3.81978484   0.00102715
136.00   3.81737290   0.00107382
138.00   3.81492525   0.00112189
140.00   3.81244189   0.00117138
142.00   3.80992282   0.00122229
144.00   3.80736805   0.00127466
146.00   3.80477758   0.00132851
148.00   3.80215140   0.00138385
150.00   3.79948952   0.00144070
152.00   3.79679194   0.00149909
154.00   3.79405866   0.00155904
156.00   3.79128969   0.00162057
158.00   3.78848502   0.00168369
160.00   3.78564465   0.00174843
162.00   3.78276858   0.00181481
164.00   3.77985683   0.00188285
166.00   3.77690938   0.00195256
168.00   3.77392624   0.00202398
170.00   3.77090742   0.00209711
172.00   3.76785290   0.00217199
174.00   3.76476270   0.00224863
176.00   3.76163681   0.00232705
178.00   3.75847524   0.00240727
180.00   3.75527799   0.00248931
182.00   3.75204506   0.00257320
184.00   3.74877644   0.00265894
186.00   3.74547215   0.00274658
188.00   3.74213218   0.00283611
190.00   3.73875654   0.00292757
192.00   3.73534522   0.00302098
194.00   3.73189823   0.00311635
196.00   3.72841557   0.00321370
198.00   3.72489725   0.00331307
200.00   3.72134325   0.00341445
202.00   3.71775359   0.00351789
204.00   3.71412826   0.00362339
206.00   3.71046727   0.00373098
208.00   3.70677061   0.00384068
210.00   3.70303830   0.00395251
212.00   3.69927033   0.00406649
214.00   3.69546671   0.00418263
216.00   3.69162742   0.00430097
218.00   3.68775249   0.00442151
220.00   3.68384190   0.00454429
222.00   3.67989567   0.00466932
224.00   3.67591379   0.00479662
226.00   3.67189626   0.00492621
228.00   3.66784308   0.00505811
230.00   3.66375426   0.00519235
232.00   3.65962981   0.00532894
234.00   3.65546971   0.00546790
236.00   3.65127398   0.00560925
238.00   3.64704261   0.00575303
240.00   3.64277560   0.00589923
242.00   3.63847297   0.00604789
244.00   3.63413470   0.00619903
246.00   3.62976081   0.00635266
248.00   3.62535129   0.00650880
250.00   3.62090615   0.00666749
252.00   3.61642538   0.00682873
254.00   3.61190900   0.00699255
256.00   3.60735699   0.00715896
258.00   3.60276937   0.00732800
260.00   3.59814614   0.00749967
262.00   3.59348729   0.00767400
264.00   3.58879284   0.00785101
266.00   3.58406277   0.00803072
268.00   3.57929710   0.00821315
270.00   3.57449582   0.00839832
272.00   3.56965895   0.00858625
274.00   3.56478647   0.00877696
276.00   3.55987840   0.00897047
278.00   3.55493473   0.00916680
280.00   3.54995547   0.00936598
282.00   3.54494061   0.00956802
284.00   3.53989017   0.00977294
286.00   3.53480414   0.00998076
288.00   3.52968252   0.01019151
290.00   3.52452533   0.01040520
292.00   3.51933255   0.01062186
294.00   3.51410420   0.01084150
296.00   3.50884027   0.01106414
298.00   3.50354077   0.01128981
300.00   3.49820569   0.01151853
302.00   3.49283505   0.01175031
304.00   3.48742884   0.01198518
306.00   3.48198707   0.01222315
308.00   3.47650974   0.01246425
310.00   3.47099684   0.01270849
312.00   3.46544839   0.01295591
314.00   3.45986439   0.01320651
316.00   3.45424484   0.01346032
318.00   3.44858973   0.01371736
320.00   3.44289908   0.01397765
322.00   3.43717288   0.01424120
324.00   3.43141115   0.01450805
326.00   3.42561387   0.01477820
328.00   3.41978106   0.01505168
330.00   3.41391271   0.01532852
332.00   3.40800883   0.01560872
334.00   3.40206942   0.01589232
336.00   3.39609449   0.01617932
338.00   3.39008403   0.01646976
340.00   3.38403805   0.01676365
342.00   3.37795655   0.01706101
344.00   3.37183954   0.01736186
346.00   3.36568701   0.01766623
348.00   3.35949897   0.01797412
350.00   3.35327542   0.01828557
352.00   3.34701637   0.01860060
