wavelength(nm)         real         imag
200.00   3.63019684   0.00515643
201.00   3.62749307   0.00523414
202.00   3.62477582   0.00531263
203.00   3.62204511   0.00539191
204.00   3.61930094   0.00547196
205.00   3.61654330   0.00555281
206.00   3.61377220   0.00563444
207.00   3.61098763   0.00571688
208.00   3.60818960   0.00580011
209.00   3.60537811   0.00588414
210.00   3.60255315   0.00596899
211.00   3.59971473   0.00605464
212.00   3.59686285   0.00614111
213.00   3.59399751   0.00622840
214.00   3.59111871   0.00631651
215.00   3.58822644   0.00640545
216.00   3.58532072   0.00649522
217.00   3.58240153   0.00658582
218.00   3.57946888   0.00667727
219.00   3.57652278   0.00676955
220.00   3.57356321   0.00686268
221.00   3.57059019   0.00695666
222.00   3.56760370   0.00705149
223.00   3.56460376   0.00714718
224.00   3.56159036   0.00724374
225.00   3.55856350   0.00734116
226.00   3.55552318   0.00743944
227.00   3.55246940   0.00753860
228.00   3.54940217   0.00763864
229.00   3.54632148   0.00773956
230.00   3.54322734   0.00784136
231.00   3.54011974   0.00794405
232.00   3.53699868   0.00804763
233.00   3.53386417   0.00815211
234.00   3.53071620   0.00825749
235.00   3.52755478   0.00836377
236.00   3.52437990   0.00847096
237.00   3.52119157   0.00857906
238.00   3.51798979   0.00868808
239.00   3.51477455   0.00879802
240.00   3.51154586   0.00890888
241.00   3.50830372   0.00902066
242.00   3.50504813   0.00913338
243.00   3.50177908   0.00924703
244.00   3.49849658   0.00936162
245.00   3.49520063   0.00947715
246.00   3.49189123   0.00959363
247.00   3.48856838   0.00971106
248.00   3.48523208   0.00982944
249.00   3.48188233   0.00994878
250.00   3.47851913   0.01006908
251.00   3.47514249   0.01019035
252.00   3.47175239   0.01031258
253.00   3.46834885   0.01043579
254.00   3.46493185   0.01055998
255.00   3.46150141   0.01068514
256.00   3.45805753   0.01081129
257.00   3.45460019   0.01093843
258.00   3.45112941   0.01106656
259.00   3.44764519   0.01119569
260.00   3.44414751   0.01132582
261.00   3.44063640   0.01145695
262.00   3.43711183   0.01158909
263.00   3.43357383   0.01172224
264.00   3.43002238   0.01185641
265.00   3.42645748   0.01199159
266.00   3.42287915   0.01212780
267.00   3.41928737   0.01226503
268.00   3.41568215   0.01240330
269.00   3.41206348   0.01254260
270.00   3.40843138   0.01268294
271.00   3.40478583   0.01282432
