wavelength(nm)         real         imag
200.00   3.73213250   0.00320825
201.00   3.73045025   0.00325661
202.00   3.72875962   0.00330544
203.00   3.72706061   0.00335476
204.00   3.72535323   0.00340457
205.00   3.72363746   0.00345487
206.00   3.72191333   0.00350567
207.00   3.72018081   0.00355695
208.00   3.71843992   0.00360874
209.00   3.71669065   0.00366103
210.00   3.71493300   0.00371381
211.00   3.71316698   0.00376711
212.00   3.71139259   0.00382091
213.00   3.70960981   0.00387522
214.00   3.70781866   0.00393004
215.00   3.70601914   0.00398538
216.00   3.70421124   0.00404123
217.00   3.70239497   0.00409760
218.00   3.70057032   0.00415449
219.00   3.69873729   0.00421191
220.00   3.69689589   0.00426986
221.00   3.69504612   0.00432833
222.00   3.69318798   0.00438733
223.00   3.69132146   0.00444687
224.00   3.68944656   0.00450695
225.00   3.68756330   0.00456756
226.00   3.68567165   0.00462871
227.00   3.68377164   0.00469041
228.00   3.68186326   0.00475265
229.00   3.67994650   0.00481544
230.00   3.67802137   0.00487878
231.00   3.67608786   0.00494267
232.00   3.67414599   0.00500712
233.00   3.67219574   0.00507212
234.00   3.67023712   0.00513769
235.00   3.66827013   0.00520381
236.00   3.66629477   0.00527051
237.00   3.66431104   0.00533777
238.00   3.66231894   0.00540559
239.00   3.66031847   0.00547400
240.00   3.65830962   0.00554297
241.00   3.65629241   0.00561252
242.00   3.65426683   0.00568265
243.00   3.65223288   0.00575336
244.00   3.65019056   0.00582466
245.00   3.64813987   0.00589654
246.00   3.64608081   0.00596901
247.00   3.64401338   0.00604208
248.00   3.64193758   0.00611573
249.00   3.63985342   0.00618998
250.00   3.63776089   0.00626483
251.00   3.63565999   0.00634028
252.00   3.63355072   0.00641633
253.00   3.63143308   0.00649299
254.00   3.62930708   0.00657026
255.00   3.62717271   0.00664814
256.00   3.62502998   0.00672663
257.00   3.62287888   0.00680573
258.00   3.62071941   0.00688545
259.00   3.61855158   0.00696579
260.00   3.61637538   0.00704676
261.00   3.61419081   0.00712834
262.00   3.61199788   0.00721056
263.00   3.60979659   0.00729340
264.00   3.60758693   0.00737688
265.00   3.60536890   0.00746099
266.00   3.60314252   0.00754574
267.00   3.60090776   0.00763112
268.00   3.59866465   0.00771715
269.00   3.59641317   0.00780382
270.00   3.59415333   0.00789113
271.00   3.59188512   0.00797910
272.00   3.58960855   0.00806772
273.00   3.58732362   0.00815698
274.00   3.58503033   0.00824691
275.00   3.58272868   0.00833749
276.00   3.58041866   0.00842874
277.00   3.57810028   0.00852064
278.00   3.57577354   0.00861321
279.00   3.57343844   0.00870645
280.00   3.57109498   0.00880036
281.00   3.56874316   0.00889494
282.00   3.56638298   0.00899020
283.00   3.56401444   0.00908613
284.00   3.56163754   0.00918274
285.00   3.55925228   0.00928004
286.00   3.55685866   0.00937802
287.00   3.55445668   0.00947668
288.00   3.55204634   0.00957604
289.00   3.54962765   0.00967608
290.00   3.54720060   0.00977682
291.00   3.54476518   0.00987826
292.00   3.54232142   0.00998039
293.00   3.53986929   0.01008323
294.00   3.53740881   0.01018677
295.00   3.53493997   0.01029102
296.00   3.53246277   0.01039597
297.00   3.52997722   0.01050163
298.00   3.52748331   0.01060801
299.00   3.52498105   0.01071510
300.00   3.52247043   0.01082291
301.00   3.51995145   0.01093144
302.00   3.51742412   0.01104070
303.00   3.51488844   0.01115067
304.00   3.51234440   0.01126138
305.00   3.50979201   0.01137281
306.00   3.50723126   0.01148498
307.00   3.50466216   0.01159788
308.00   3.50208471   0.01171152
309.00   3.49949890   0.01182590
310.00   3.49690475   0.01194102
311.00   3.49430224   0.01205688
312.00   3.49169137   0.01217349
313.00   3.48907216   0.01229085
314.00   3.48644459   0.01240896
315.00   3.48380868   0.01252782
316.00   3.48116441   0.01264744
317.00   3.47851179   0.01276782
318.00   3.47585082   0.01288895
319.00   3.47318150   0.01301086
320.00   3.47050383   0.01313352
321.00   3.46781782   0.01325696
322.00   3.46512345   0.01338116
323.00   3.46242073   0.01350614
324.00   3.45970967   0.01363189
325.00   3.45699025   0.01375842
326.00   3.45426249   0.01388573
327.00   3.45152639   0.01401382
328.00   3.44878193   0.01414270
329.00   3.44602913   0.01427236
330.00   3.44326798   0.01440281
331.00   3.44049848   0.01453406
332.00   3.43772064   0.01466610
333.00   3.43493445   0.01479893
334.00   3.43213992   0.01493256
335.00   3.42933704   0.01506700
336.00   3.42652581   0.01520224
337.00   3.42370625   0.01533828
338.00   3.42087833   0.01547513
339.00   3.41804208   0.01561280
340.00   3.41519747   0.01575128
341.00   3.41234453   0.01589057
342.00   3.40948324   0.01603068
343.00   3.40661361   0.01617161
344.00   3.40373564   0.01631336
345.00   3.40084933   0.01645594
346.00   3.39795467   0.01659935
347.00   3.39505167   0.01674358
348.00   3.39214033   0.01688865
349.00   3.38922065   0.01703455
350.00   3.38629263   0.01718129
351.00   3.38335627   0.01732887
352.00   3.38041157   0.01747729
353.00   3.37745853   0.01762655
354.00   3.37449715   0.01777666
355.00   3.37152743   0.01792762
356.00   3.36854938   0.01807943
357.00   3.36556298   0.01823210
358.00   3.36256825   0.01838562
359.00   3.35956518   0.01854000
360.00   3.35655377   0.01869524
361.00   3.35353402   0.01885134
362.00   3.35050594   0.01900831
363.00   3.34746952   0.01916615
364.00   3.34442477   0.01932485
365.00   3.34137168   0.01948443
366.00   3.33831025   0.01964489
367.00   3.33524049   0.01980622
368.00   3.33216240   0.01996843
369.00   3.32907597   0.02013152
370.00   3.32598120   0.02029550
371.00   3.32287811   0.02046037
372.00   3.31976668   0.02062612
373.00   3.31664691   0.02079277
374.00   3.31351882   0.02096031
375.00   3.31038239   0.02112874
376.00   3.30723763   0.02129808
377.00   3.30408454   0.02146831
378.00   3.30092311   0.02163945
379.00   3.29775336   0.02181150
380.00   3.29457527   0.02198445
381.00   3.29138886   0.02215832
382.00   3.28819411   0.02233310
383.00   3.28499104   0.02250879
384.00   3.28177964   0.02268540
385.00   3.27855990   0.02286293
386.00   3.27533184   0.02304139
387.00   3.27209545   0.02322077
388.00   3.26885074   0.02340107
389.00   3.26559769   0.02358231
390.00   3.26233632   0.02376447
391.00   3.25906662   0.02394758
392.00   3.25578860   0.02413162
393.00   3.25250225   0.02431659
394.00   3.24920757   0.02450251
395.00   3.24590457   0.02468938
396.00   3.24259325   0.02487719
397.00   3.23927360   0.02506595
398.00   3.23594562   0.02525566
399.00   3.23260932   0.02544632
400.00   3.22926470   0.02563794
401.00   3.22591176   0.02583051
402.00   3.22255049   0.02602405
403.00   3.21918090   0.02621855
404.00   3.21580298   0.02641402
405.00   3.21241675   0.02661045
406.00   3.20902220   0.02680785
407.00   3.20561932   0.02700623
408.00   3.20220812   0.02720558
409.00   3.19878861   0.02740591
410.00   3.19536077   0.02760722
411.00   3.19192461   0.02780950
412.00   3.18848014   0.02801278
413.00   3.18502734   0.02821704
414.00   3.18156623   0.02842229
415.00   3.17809680   0.02862853
416.00   3.17461906   0.02883576
417.00   3.17113299   0.02904399
418.00   3.16763861   0.02925322
419.00   3.16413591   0.02946345
420.00   3.16062490   0.02967468
421.00   3.15710557   0.02988692
422.00   3.15357792   0.03010016
423.00   3.15004196   0.03031442
424.00   3.14649769   0.03052969
425.00   3.14294510   0.03074597
426.00   3.13938420   0.03096327
427.00   3.13581499   0.03118159
428.00   3.13223746   0.03140094
429.00   3.12865162   0.03162131
430.00   3.12505747   0.03184270
431.00   3.12145500   0.03206512
432.00   3.11784423   0.03228858
433.00   3.11422514   0.03251307
434.00   3.11059774   0.03273859
435.00   3.10696203   0.03296516
436.00   3.10331802   0.03319276
437.00   3.09966569   0.03342141
438.00   3.09600506   0.03365111
439.00   3.09233611   0.03388185
440.00   3.08865886   0.03411364
441.00   3.08497330   0.03434649
442.00   3.08127943   0.03458039
443.00   3.07757726   0.03481535
444.00   3.07386678   0.03505137
445.00   3.07014799   0.03528845
446.00   3.06642090   0.03552660
447.00   3.06268550   0.03576581
448.00   3.05894180   0.03600609
449.00   3.05518979   0.03624745
450.00   3.05142948   0.03648988
451.00   3.04766086   0.03673338
452.00   3.04388394   0.03697797
