wavelength(nm)         real         imag
100.00   3.83762157   0.00059608
102.00   3.83510172   0.00063257
104.00   3.83253199   0.00067051
106.00   3.82991238   0.00070994
108.00   3.82724290   0.00075088
110.00   3.82452354   0.00079337
112.00   3.82175431   0.00083743
114.00   3.81893521   0.00088310
116.00   3.81606623   0.00093039
118.00   3.81314738   0.00097935
120.00   3.81017867   0.00102999
122.00   3.80716008   0.00108235
124.00   3.80409163   0.00113645
126.00   3.80097331   0.00119233
128.00   3.79780513   0.00125000
130.00   3.79458709   0.00130951
132.00   3.79131919   0.00137088
134.00   3.78800142   0.00143413
136.00   3.78463380   0.00149930
138.00   3.78121632   0.00156642
140.00   3.77774899   0.00163551
142.00   3.77423180   0.00170660
144.00   3.77066476   0.00177972
146.00   3.76704787   0.00185490
148.00   3.76338113   0.00193217
150.00   3.75966455   0.00201155
152.00   3.75589811   0.00209308
154.00   3.75208184   0.00217678
156.00   3.74821572   0.00226268
158.00   3.74429976   0.00235081
160.00   3.74033396   0.00244121
162.00   3.73631832   0.00253389
164.00   3.73225285   0.00262888
166.00   3.72813754   0.00272622
168.00   3.72397240   0.00282593
170.00   3.71975744   0.00292805
172.00   3.71549264   0.00303259
174.00   3.71117802   0.00313960
176.00   3.70681357   0.00324909
178.00   3.70239930   0.00336109
180.00   3.69793521   0.00347564
182.00   3.69342130   0.00359277
184.00   3.68885757   0.00371249
186.00   3.68424403   0.00383484
188.00   3.67958068   0.00395986
190.00   3.67486751   0.00408756
192.00   3.67010454   0.00421797
194.00   3.66529176   0.00435113
196.00   3.66042917   0.00448706
198.00   3.65551679   0.00462579
200.00   3.65055460   0.00476735
202.00   3.64554262   0.00491177
204.00   3.64048083   0.00505908
206.00   3.63536926   0.00520930
208.00   3.63020789   0.00536247
210.00   3.62499674   0.00551860
212.00   3.61973580   0.00567774
214.00   3.61442507   0.00583991
216.00   3.60906456   0.00600513
218.00   3.60365427   0.00617344
220.00   3.59819421   0.00634486
222.00   3.59268437   0.00651943
224.00   3.58712475   0.00669717
226.00   3.58151537   0.00687811
228.00   3.57585622   0.00706227
230.00   3.57014730   0.00724970
232.00   3.56438862   0.00744041
234.00   3.55858018   0.00763443
236.00   3.55272198   0.00783179
238.00   3.54681403   0.00803253
240.00   3.54085632   0.00823666
242.00   3.53484887   0.00844423
244.00   3.52879166   0.00865525
246.00   3.52268472   0.00886975
248.00   3.51652803   0.00908777
250.00   3.51032160   0.00930933
252.00   3.50406543   0.00953446
254.00   3.49775953   0.00976318
256.00   3.49140390   0.00999554
258.00   3.48499854   0.01023155
260.00   3.47854346   0.01047124
262.00   3.47203865   0.01071464
264.00   3.46548412   0.01096179
266.00   3.45887988   0.01121271
268.00   3.45222592   0.01146742
270.00   3.44552225   0.01172596
272.00   3.43876887   0.01198835
274.00   3.43196579   0.01225463
276.00   3.42511300   0.01252481
278.00   3.41821051   0.01279894
280.00   3.41125833   0.01307704
282.00   3.40425646   0.01335913
284.00   3.39720489   0.01364524
286.00   3.39010364   0.01393541
288.00   3.38295270   0.01422967
290.00   3.37575209   0.01452803
292.00   3.36850179   0.01483053
294.00   3.36120182   0.01513719
296.00   3.35385218   0.01544806
298.00   3.34645287   0.01576314
300.00   3.33900390   0.01608248
302.00   3.33150526   0.01640610
304.00   3.32395696   0.01673403
306.00   3.31635902   0.01706629
308.00   3.30871141   0.01740292
310.00   3.30101416   0.01774394
312.00   3.29326727   0.01808939
314.00   3.28547073   0.01843929
316.00   3.27762456   0.01879366
318.00   3.26972875   0.01915255
320.00   3.26178331   0.01951597
322.00   3.25378824   0.01988395
324.00   3.24574354   0.02025653
326.00   3.23764923   0.02063372
328.00   3.22950530   0.02101557
330.00   3.22131175   0.02140209
332.00   3.21306859   0.02179332
334.00   3.20477583   0.02218928
336.00   3.19643346   0.02259001
338.00   3.18804150   0.02299552
340.00   3.17959994   0.02340586
342.00   3.17110878   0.02382104
344.00   3.16256804   0.02424110
346.00   3.15397772   0.02466606
348.00   3.14533781   0.02509596
350.00   3.13664833   0.02553081
352.00   3.12790927   0.02597066
354.00   3.11912064   0.02641552
356.00   3.11028245   0.02686543
358.00   3.10139470   0.02732041
360.00   3.09245738   0.02778049
362.00   3.08347052   0.02824570
364.00   3.07443410   0.02871607
366.00   3.06534814   0.02919163
368.00   3.05621264   0.02967241
370.00   3.04702759   0.03015842
372.00   3.03779302   0.03064971
374.00   3.02850891   0.03114630
376.00   3.01917528   0.03164822
378.00   3.00979212   0.03215549
380.00   3.00035945   0.03266815
382.00   2.99087726   0.03318622
384.00   2.98134557   0.03370973
386.00   2.97176437   0.03423872
388.00   2.96213367   0.03477320
390.00   2.95245347   0.03531320
392.00   2.94272377   0.03585876
394.00   2.93294459   0.03640990
396.00   2.92311593   0.03696665
398.00   2.91323778   0.03752905
400.00   2.90331016   0.03809710
402.00   2.89333307   0.03867086
404.00   2.88330651   0.03925033
406.00   2.87323049   0.03983556
408.00   2.86310501   0.04042657
410.00   2.85293007   0.04102338
412.00   2.84270569   0.04162604
414.00   2.83243186   0.04223455
416.00   2.82210859   0.04284896
418.00   2.81173588   0.04346929
420.00   2.80131375   0.04409557
422.00   2.79084218   0.04472782
424.00   2.78032120   0.04536608
426.00   2.76975080   0.04601037
428.00   2.75913098   0.04666073
430.00   2.74846175   0.04731717
432.00   2.73774312   0.04797973
434.00   2.72697510   0.04864844
436.00   2.71615767   0.04932332
438.00   2.70529086   0.05000440
440.00   2.69437466   0.05069171
442.00   2.68340909   0.05138529
444.00   2.67239413   0.05208514
446.00   2.66132981   0.05279131
448.00   2.65021612   0.05350383
450.00   2.63905307   0.05422271
452.00   2.62784066   0.05494800
454.00   2.61657890   0.05567971
456.00   2.60526780   0.05641788
458.00   2.59390735   0.05716252
460.00   2.58249757   0.05791368
462.00   2.57103846   0.05867138
464.00   2.55953002   0.05943565
466.00   2.54797226   0.06020651
468.00   2.53636518   0.06098399
470.00   2.52470879   0.06176813
472.00   2.51300309   0.06255895
474.00   2.50124810   0.06335647
476.00   2.48944380   0.06416073
478.00   2.47759022   0.06497175
480.00   2.46568735   0.06578956
482.00   2.45373520   0.06661420
484.00   2.44173377   0.06744568
486.00   2.42968308   0.06828403
488.00   2.41758311   0.06912929
490.00   2.40543389   0.06998148
492.00   2.39323542   0.07084063
494.00   2.38098770   0.07170677
496.00   2.36869073   0.07257993
498.00   2.35634452   0.07346012
500.00   2.34394908   0.07434739
502.00   2.33150442   0.07524176
504.00   2.31901053   0.07614326
506.00   2.30646742   0.07705191
508.00   2.29387510   0.07796774
510.00   2.28123358   0.07889079
512.00   2.26854286   0.07982107
514.00   2.25580294   0.08075863
516.00   2.24301383   0.08170347
518.00   2.23017554   0.08265564
520.00   2.21728807   0.08361516
522.00   2.20435143   0.08458207
524.00   2.19136563   0.08555637
526.00   2.17833066   0.08653811
528.00   2.16524653   0.08752732
530.00   2.15211326   0.08852401
532.00   2.13893084   0.08952823
