wavelength(nm)         real         imag
100.00   3.79867715   0.00096823
102.00   3.79458409   0.00102749
104.00   3.79041002   0.00108912
106.00   3.78615493   0.00115317
108.00   3.78181882   0.00121967
110.00   3.77740170   0.00128869
112.00   3.77290357   0.00136026
114.00   3.76832442   0.00143444
116.00   3.76366427   0.00151126
118.00   3.75892311   0.00159078
120.00   3.75410095   0.00167304
122.00   3.74919779   0.00175808
124.00   3.74421363   0.00184596
126.00   3.73914847   0.00193672
128.00   3.73400231   0.00203041
130.00   3.72877517   0.00212707
132.00   3.72346703   0.00222675
134.00   3.71807790   0.00232950
136.00   3.71260779   0.00243536
138.00   3.70705669   0.00254437
140.00   3.70142461   0.00265660
142.00   3.69571156   0.00277207
144.00   3.68991753   0.00289084
146.00   3.68404252   0.00301296
148.00   3.67808654   0.00313846
150.00   3.67204960   0.00326741
152.00   3.66593169   0.00339984
154.00   3.65973281   0.00353580
156.00   3.65345298   0.00367533
158.00   3.64709218   0.00381849
160.00   3.64065044   0.00396531
162.00   3.63412774   0.00411585
164.00   3.62752409   0.00427016
166.00   3.62083950   0.00442827
168.00   3.61407396   0.00459024
170.00   3.60722748   0.00475610
172.00   3.60030006   0.00492592
174.00   3.59329171   0.00509972
176.00   3.58620243   0.00527757
178.00   3.57903222   0.00545951
180.00   3.57178109   0.00564557
182.00   3.56444903   0.00583582
184.00   3.55703605   0.00603029
186.00   3.54954216   0.00622903
188.00   3.54196736   0.00643209
190.00   3.53431165   0.00663952
192.00   3.52657503   0.00685136
194.00   3.51875751   0.00706765
196.00   3.51085909   0.00728845
198.00   3.50287978   0.00751379
200.00   3.49481958   0.00774373
202.00   3.48667848   0.00797832
204.00   3.47845650   0.00821759
206.00   3.47015365   0.00846160
208.00   3.46176991   0.00871039
210.00   3.45330530   0.00896400
212.00   3.44475982   0.00922249
214.00   3.43613347   0.00948590
216.00   3.42742627   0.00975428
218.00   3.41863820   0.01002767
220.00   3.40976928   0.01030612
222.00   3.40081950   0.01058967
224.00   3.39178888   0.01087838
226.00   3.38267742   0.01117228
228.00   3.37348512   0.01147143
230.00   3.36421198   0.01177586
232.00   3.35485801   0.01208564
234.00   3.34542322   0.01240079
236.00   3.33590760   0.01272138
238.00   3.32631116   0.01304744
240.00   3.31663391   0.01337902
242.00   3.30687585   0.01371617
244.00   3.29703698   0.01405894
246.00   3.28711731   0.01440736
248.00   3.27711685   0.01476149
250.00   3.26703559   0.01512137
252.00   3.25687354   0.01548706
254.00   3.24663071   0.01585858
256.00   3.23630710   0.01623600
258.00   3.22590271   0.01661936
260.00   3.21541755   0.01700870
262.00   3.20485163   0.01740407
264.00   3.19420495   0.01780551
266.00   3.18347751   0.01821308
268.00   3.17266932   0.01862682
270.00   3.16178038   0.01904677
272.00   3.15081069   0.01947298
274.00   3.13976028   0.01990550
276.00   3.12862912   0.02034437
278.00   3.11741724   0.02078964
280.00   3.10612464   0.02124136
282.00   3.09475132   0.02169957
284.00   3.08329728   0.02216431
286.00   3.07176254   0.02263564
288.00   3.06014710   0.02311360
290.00   3.04845095   0.02359824
292.00   3.03667411   0.02408960
294.00   3.02481659   0.02458772
296.00   3.01287838   0.02509267
298.00   3.00085950   0.02560447
300.00   2.98875994   0.02612318
302.00   2.97657972   0.02664884
304.00   2.96431884   0.02718150
306.00   2.95197730   0.02772120
308.00   2.93955511   0.02826800
310.00   2.92705227   0.02882194
312.00   2.91446879   0.02938305
314.00   2.90180468   0.02995140
316.00   2.88905994   0.03052702
318.00   2.87623458   0.03110996
320.00   2.86332860   0.03170027
322.00   2.85034201   0.03229800
324.00   2.83727481   0.03290318
326.00   2.82412701   0.03351587
328.00   2.81089862   0.03413611
330.00   2.79758964   0.03476395
332.00   2.78420007   0.03539944
334.00   2.77072993   0.03604261
336.00   2.75717921   0.03669352
338.00   2.74354793   0.03735221
340.00   2.72983609   0.03801873
342.00   2.71604370   0.03869312
344.00   2.70217076   0.03937543
346.00   2.68821728   0.04006570
348.00   2.67418326   0.04076399
350.00   2.66006871   0.04147034
352.00   2.64587364   0.04218479
354.00   2.63159806   0.04290739
356.00   2.61724196   0.04363818
358.00   2.60280536   0.04437722
360.00   2.58828826   0.04512455
362.00   2.57369066   0.04588020
364.00   2.55901259   0.04664424
366.00   2.54425403   0.04741670
368.00   2.52941500   0.04819763
370.00   2.51449551   0.04898708
372.00   2.49949555   0.04978510
374.00   2.48441515   0.05059172
376.00   2.46925429   0.05140700
378.00   2.45401300   0.05223097
380.00   2.43869127   0.05306370
382.00   2.42328912   0.05390521
384.00   2.40780655   0.05475557
386.00   2.39224356   0.05561481
388.00   2.37660017   0.05648297
390.00   2.36087638   0.05736012
392.00   2.34507219   0.05824629
394.00   2.32918762   0.05914152
396.00   2.31322268   0.06004586
398.00   2.29717736   0.06095937
400.00   2.28105167   0.06188208
402.00   2.26484563   0.06281404
404.00   2.24855924   0.06375530
406.00   2.23219250   0.06470590
408.00   2.21574543   0.06566589
410.00   2.19921803   0.06663531
412.00   2.18261031   0.06761421
414.00   2.16592227   0.06860264
416.00   2.14915392   0.06960064
418.00   2.13230528   0.07060826
420.00   2.11537634   0.07162553
422.00   2.09836712   0.07265252
424.00   2.08127761   0.07368926
426.00   2.06410784   0.07473580
428.00   2.04685781   0.07579219
430.00   2.02952752   0.07685847
432.00   2.01211698   0.07793468
434.00   1.99462620   0.07902088
436.00   1.97705519   0.08011710
438.00   1.95940395   0.08122340
440.00   1.94167250   0.08233982
442.00   1.92386084   0.08346641
444.00   1.90596897   0.08460321
446.00   1.88799691   0.08575026
448.00   1.86994467   0.08690761
