wavelength(nm)         real         imag
200.00   3.58489211   0.00602228
201.00   3.58173432   0.00611305
202.00   3.57856080   0.00620472
203.00   3.57537156   0.00629730
204.00   3.57216659   0.00639080
205.00   3.56894589   0.00648522
206.00   3.56570947   0.00658057
207.00   3.56245733   0.00667684
208.00   3.55918946   0.00677405
209.00   3.55590587   0.00687220
210.00   3.55260655   0.00697129
211.00   3.54929151   0.00707132
212.00   3.54596075   0.00717231
213.00   3.54261427   0.00727426
214.00   3.53925206   0.00737717
215.00   3.53587413   0.00748104
216.00   3.53248049   0.00758588
217.00   3.52907112   0.00769170
218.00   3.52564603   0.00779850
219.00   3.52220522   0.00790628
220.00   3.51874869   0.00801504
221.00   3.51527644   0.00812481
222.00   3.51178847   0.00823556
223.00   3.50828478   0.00834732
224.00   3.50476538   0.00846009
225.00   3.50123025   0.00857387
226.00   3.49767941   0.00868866
227.00   3.49411285   0.00880447
228.00   3.49053058   0.00892130
229.00   3.48693259   0.00903917
230.00   3.48331888   0.00915806
231.00   3.47968946   0.00927800
232.00   3.47604432   0.00939897
233.00   3.47238347   0.00952100
234.00   3.46870690   0.00964407
235.00   3.46501462   0.00976820
236.00   3.46130663   0.00989339
237.00   3.45758292   0.01001964
238.00   3.45384350   0.01014696
239.00   3.45008837   0.01027536
240.00   3.44631752   0.01040483
241.00   3.44253097   0.01053539
242.00   3.43872870   0.01066704
243.00   3.43491073   0.01079977
244.00   3.43107704   0.01093360
245.00   3.42722764   0.01106853
246.00   3.42336253   0.01120457
247.00   3.41948172   0.01134172
248.00   3.41558519   0.01147998
249.00   3.41167296   0.01161936
250.00   3.40774502   0.01175986
251.00   3.40380138   0.01190149
252.00   3.39984202   0.01204425
253.00   3.39586696   0.01218815
254.00   3.39187620   0.01233318
255.00   3.38786972   0.01247937
256.00   3.38384755   0.01262670
257.00   3.37980966   0.01277519
258.00   3.37575608   0.01292484
259.00   3.37168679   0.01307565
260.00   3.36760180   0.01322762
261.00   3.36350110   0.01338078
262.00   3.35938470   0.01353510
263.00   3.35525260   0.01369061
264.00   3.35110480   0.01384731
265.00   3.34694130   0.01400519
266.00   3.34276210   0.01416427
267.00   3.33856719   0.01432455
268.00   3.33435659   0.01448603
269.00   3.33013029   0.01464872
270.00   3.32588829   0.01481263
271.00   3.32163059   0.01497775
272.00   3.31735719   0.01514409
273.00   3.31306809   0.01531166
274.00   3.30876330   0.01548046
275.00   3.30444282   0.01565050
276.00   3.30010663   0.01582177
277.00   3.29575475   0.01599429
278.00   3.29138718   0.01616806
279.00   3.28700391   0.01634308
280.00   3.28260495   0.01651936
281.00   3.27819029   0.01669690
282.00   3.27375994   0.01687570
283.00   3.26931390   0.01705578
284.00   3.26485216   0.01723714
285.00   3.26037474   0.01741977
286.00   3.25588162   0.01760369
287.00   3.25137281   0.01778890
288.00   3.24684831   0.01797540
289.00   3.24230813   0.01816320
290.00   3.23775225   0.01835230
291.00   3.23318069   0.01854271
292.00   3.22859343   0.01873443
293.00   3.22399049   0.01892746
294.00   3.21937186   0.01912182
295.00   3.21473755   0.01931750
296.00   3.21008755   0.01951451
297.00   3.20542186   0.01971285
298.00   3.20074049   0.01991254
299.00   3.19604343   0.02011356
300.00   3.19133069   0.02031593
