wavelength(nm)         real         imag
200.00   3.62453375   0.00526466
201.00   3.62177322   0.00534401
202.00   3.61899894   0.00542414
203.00   3.61621092   0.00550508
204.00   3.61340914   0.00558682
205.00   3.61059362   0.00566936
206.00   3.60776436   0.00575271
207.00   3.60492134   0.00583687
208.00   3.60206458   0.00592185
209.00   3.59919408   0.00600765
210.00   3.59630983   0.00609427
211.00   3.59341183   0.00618173
212.00   3.59050009   0.00627001
213.00   3.58757461   0.00635913
214.00   3.58463538   0.00644909
215.00   3.58168241   0.00653990
216.00   3.57871569   0.00663155
217.00   3.57573523   0.00672406
218.00   3.57274103   0.00681742
219.00   3.56973308   0.00691164
220.00   3.56671140   0.00700673
221.00   3.56367597   0.00710268
222.00   3.56062680   0.00719950
223.00   3.55756389   0.00729720
224.00   3.55448723   0.00739578
225.00   3.55139684   0.00749524
226.00   3.54829271   0.00759559
227.00   3.54517483   0.00769684
228.00   3.54204322   0.00779897
229.00   3.53889787   0.00790201
230.00   3.53573878   0.00800595
231.00   3.53256595   0.00811079
232.00   3.52937939   0.00821655
233.00   3.52617908   0.00832322
234.00   3.52296504   0.00843081
235.00   3.51973726   0.00853933
236.00   3.51649574   0.00864877
237.00   3.51324049   0.00875914
238.00   3.50997150   0.00887044
239.00   3.50668878   0.00898269
240.00   3.50339232   0.00909587
241.00   3.50008213   0.00921000
242.00   3.49675820   0.00932509
243.00   3.49342054   0.00944112
244.00   3.49006914   0.00955812
245.00   3.48670401   0.00967607
246.00   3.48332515   0.00979500
247.00   3.47993255   0.00991489
248.00   3.47652622   0.01003576
249.00   3.47310616   0.01015760
250.00   3.46967237   0.01028043
251.00   3.46622485   0.01040424
252.00   3.46276359   0.01052904
253.00   3.45928861   0.01065484
254.00   3.45579990   0.01078163
255.00   3.45229745   0.01090942
256.00   3.44878128   0.01103822
257.00   3.44525138   0.01116803
258.00   3.44170774   0.01129885
259.00   3.43815039   0.01143069
260.00   3.43457930   0.01156354
261.00   3.43099448   0.01169743
262.00   3.42739594   0.01183234
263.00   3.42378368   0.01196829
264.00   3.42015768   0.01210527
265.00   3.41651796   0.01224329
266.00   3.41286452   0.01238236
267.00   3.40919735   0.01252247
268.00   3.40551645   0.01266364
269.00   3.40182183   0.01280586
270.00   3.39811349   0.01294915
271.00   3.39439142   0.01309350
272.00   3.39065563   0.01323891
273.00   3.38690612   0.01338540
274.00   3.38314289   0.01353297
275.00   3.37936593   0.01368161
276.00   3.37557525   0.01383134
277.00   3.37177086   0.01398215
278.00   3.36795274   0.01413406
279.00   3.36412090   0.01428706
280.00   3.36027534   0.01444116
281.00   3.35641606   0.01459637
282.00   3.35254307   0.01475268
