wavelength(nm)         real         imag
200.00   3.81707887   0.00158477
201.00   3.81624790   0.00160866
202.00   3.81541278   0.00163278
203.00   3.81457353   0.00165714
204.00   3.81373013   0.00168175
205.00   3.81288260   0.00170660
206.00   3.81203093   0.00173169
207.00   3.81117513   0.00175702
208.00   3.81031518   0.00178260
209.00   3.80945110   0.00180843
210.00   3.80858288   0.00183450
211.00   3.80771052   0.00186083
212.00   3.80683403   0.00188741
213.00   3.80595340   0.00191423
214.00   3.80506863   0.00194131
215.00   3.80417972   0.00196865
216.00   3.80328668   0.00199624
217.00   3.80238949   0.00202408
218.00   3.80148818   0.00205219
219.00   3.80058272   0.00208055
220.00   3.79967313   0.00210917
221.00   3.79875940   0.00213806
222.00   3.79784154   0.00216720
223.00   3.79691954   0.00219661
224.00   3.79599340   0.00222629
225.00   3.79506313   0.00225623
226.00   3.79412872   0.00228643
227.00   3.79319017   0.00231691
228.00   3.79224749   0.00234765
229.00   3.79130068   0.00237867
230.00   3.79034972   0.00240996
231.00   3.78939463   0.00244152
232.00   3.78843541   0.00247335
233.00   3.78747205   0.00250546
234.00   3.78650456   0.00253785
235.00   3.78553293   0.00257052
236.00   3.78455716   0.00260346
237.00   3.78357727   0.00263668
238.00   3.78259323   0.00267019
239.00   3.78160506   0.00270398
240.00   3.78061276   0.00273805
241.00   3.77961632   0.00277240
242.00   3.77861575   0.00280705
243.00   3.77761104   0.00284198
244.00   3.77660220   0.00287719
245.00   3.77558923   0.00291270
246.00   3.77457212   0.00294850
247.00   3.77355088   0.00298459
248.00   3.77252550   0.00302097
249.00   3.77149599   0.00305765
250.00   3.77046235   0.00309462
251.00   3.76942457   0.00313189
252.00   3.76838266   0.00316946
253.00   3.76733662   0.00320733
254.00   3.76628644   0.00324550
255.00   3.76523213   0.00328396
256.00   3.76417369   0.00332274
257.00   3.76311111   0.00336181
258.00   3.76204441   0.00340119
259.00   3.76097357   0.00344088
260.00   3.75989859   0.00348087
261.00   3.75881949   0.00352117
262.00   3.75773625   0.00356178
263.00   3.75664889   0.00360271
264.00   3.75555738   0.00364394
265.00   3.75446175   0.00368549
266.00   3.75336199   0.00372735
267.00   3.75225809   0.00376953
268.00   3.75115007   0.00381202
269.00   3.75003791   0.00385483
270.00   3.74892162   0.00389797
271.00   3.74780120   0.00394142
272.00   3.74667665   0.00398519
273.00   3.74554797   0.00402929
274.00   3.74441515   0.00407371
275.00   3.74327821   0.00411845
276.00   3.74213714   0.00416352
277.00   3.74099193   0.00420892
278.00   3.73984260   0.00425465
279.00   3.73868914   0.00430071
280.00   3.73753154   0.00434709
281.00   3.73636982   0.00439381
282.00   3.73520397   0.00444087
283.00   3.73403398   0.00448826
284.00   3.73285987   0.00453598
285.00   3.73168163   0.00458404
286.00   3.73049926   0.00463244
287.00   3.72931276   0.00468118
288.00   3.72812213   0.00473025
289.00   3.72692737   0.00477967
290.00   3.72572849   0.00482944
291.00   3.72452547   0.00487954
292.00   3.72331833   0.00492999
293.00   3.72210706   0.00498079
294.00   3.72089166   0.00503194
295.00   3.71967213   0.00508343
296.00   3.71844848   0.00513527
297.00   3.71722069   0.00518747
298.00   3.71598878   0.00524001
299.00   3.71475275   0.00529291
300.00   3.71351258   0.00534617
301.00   3.71226829   0.00539978
302.00   3.71101987   0.00545375
303.00   3.70976732   0.00550807
304.00   3.70851065   0.00556276
305.00   3.70724985   0.00561780
306.00   3.70598493   0.00567321
307.00   3.70471587   0.00572898
308.00   3.70344270   0.00578511
309.00   3.70216539   0.00584161
310.00   3.70088396   0.00589848
311.00   3.69959841   0.00595571
312.00   3.69830872   0.00601331
313.00   3.69701492   0.00607128
314.00   3.69571698   0.00612962
315.00   3.69441493   0.00618834
316.00   3.69310874   0.00624743
317.00   3.69179843   0.00630689
318.00   3.69048400   0.00636673
319.00   3.68916544   0.00642694
320.00   3.68784276   0.00648754
321.00   3.68651596   0.00654851
322.00   3.68518503   0.00660986
323.00   3.68384997   0.00667160
324.00   3.68251079   0.00673371
325.00   3.68116749   0.00679622
326.00   3.67982007   0.00685910
327.00   3.67846852   0.00692238
328.00   3.67711284   0.00698604
329.00   3.67575305   0.00705009
330.00   3.67438913   0.00711452
331.00   3.67302109   0.00717936
332.00   3.67164892   0.00724458
333.00   3.67027264   0.00731019
334.00   3.66889223   0.00737620
335.00   3.66750770   0.00744261
336.00   3.66611904   0.00750941
337.00   3.66472627   0.00757662
338.00   3.66332937   0.00764422
339.00   3.66192835   0.00771222
340.00   3.66052321   0.00778062
341.00   3.65911395   0.00784943
342.00   3.65770056   0.00791864
343.00   3.65628306   0.00798825
344.00   3.65486143   0.00805827
345.00   3.65343569   0.00812870
346.00   3.65200582   0.00819954
347.00   3.65057183   0.00827079
348.00   3.64913372   0.00834245
349.00   3.64769150   0.00841452
350.00   3.64624515   0.00848700
351.00   3.64479468   0.00855990
352.00   3.64334009   0.00863322
353.00   3.64188139   0.00870695
354.00   3.64041856   0.00878110
355.00   3.63895162   0.00885567
356.00   3.63748055   0.00893066
357.00   3.63600537   0.00900607
358.00   3.63452607   0.00908190
359.00   3.63304265   0.00915816
360.00   3.63155511   0.00923484
361.00   3.63006345   0.00931195
362.00   3.62856768   0.00938949
363.00   3.62706779   0.00946746
364.00   3.62556378   0.00954585
365.00   3.62405565   0.00962468
366.00   3.62254340   0.00970394
367.00   3.62102704   0.00978363
368.00   3.61950656   0.00986376
369.00   3.61798196   0.00994432
370.00   3.61645325   0.01002532
371.00   3.61492042   0.01010676
372.00   3.61338347   0.01018864
373.00   3.61184241   0.01027095
374.00   3.61029723   0.01035371
375.00   3.60874794   0.01043692
376.00   3.60719453   0.01052056
377.00   3.60563700   0.01060465
378.00   3.60407536   0.01068919
379.00   3.60250961   0.01077418
380.00   3.60093974   0.01085961
381.00   3.59936575   0.01094549
382.00   3.59778765   0.01103183
383.00   3.59620543   0.01111862
384.00   3.59461910   0.01120586
385.00   3.59302866   0.01129355
386.00   3.59143410   0.01138170
387.00   3.58983543   0.01147031
388.00   3.58823265   0.01155937
389.00   3.58662575   0.01164890
390.00   3.58501473   0.01173888
391.00   3.58339961   0.01182933
392.00   3.58178037   0.01192024
393.00   3.58015702   0.01201161
394.00   3.57852956   0.01210345
395.00   3.57689798   0.01219576
396.00   3.57526229   0.01228853
