wavelength(nm)         real         imag
100.00   3.80221755   0.00093440
102.00   3.79826751   0.00099159
104.00   3.79423929   0.00105107
106.00   3.79013288   0.00111287
108.00   3.78594828   0.00117706
110.00   3.78168550   0.00124366
112.00   3.77734454   0.00131273
114.00   3.77292540   0.00138432
116.00   3.76842809   0.00145846
118.00   3.76385259   0.00153519
120.00   3.75919893   0.00161458
122.00   3.75446709   0.00169665
124.00   3.74965708   0.00178146
126.00   3.74476891   0.00186905
128.00   3.73980257   0.00195946
130.00   3.73475807   0.00205275
132.00   3.72963541   0.00214894
134.00   3.72443458   0.00224810
136.00   3.71915561   0.00235026
138.00   3.71379848   0.00245547
140.00   3.70836319   0.00256377
142.00   3.70284976   0.00267521
144.00   3.69725818   0.00278983
146.00   3.69158846   0.00290768
148.00   3.68584060   0.00302880
150.00   3.68001459   0.00315324
152.00   3.67411045   0.00328104
154.00   3.66812818   0.00341225
156.00   3.66206777   0.00354691
158.00   3.65592924   0.00368506
160.00   3.64971258   0.00382676
162.00   3.64341779   0.00397204
164.00   3.63704489   0.00412095
166.00   3.63059386   0.00427354
168.00   3.62406473   0.00442984
170.00   3.61745747   0.00458992
172.00   3.61077212   0.00475380
174.00   3.60400865   0.00492153
176.00   3.59716708   0.00509316
178.00   3.59024741   0.00526874
180.00   3.58324964   0.00544831
182.00   3.57617378   0.00563191
184.00   3.56901983   0.00581958
186.00   3.56178779   0.00601138
188.00   3.55447766   0.00620735
190.00   3.54708945   0.00640752
192.00   3.53962317   0.00661196
194.00   3.53207881   0.00682069
196.00   3.52445637   0.00703377
198.00   3.51675587   0.00725125
200.00   3.50897730   0.00747315
202.00   3.50112068   0.00769954
204.00   3.49318599   0.00793045
206.00   3.48517325   0.00816593
208.00   3.47708245   0.00840603
210.00   3.46891361   0.00865079
212.00   3.46066673   0.00890024
214.00   3.45234180   0.00915445
216.00   3.44393884   0.00941345
218.00   3.43545784   0.00967729
220.00   3.42689881   0.00994600
222.00   3.41826176   0.01021965
224.00   3.40954669   0.01049827
226.00   3.40075360   0.01078190
228.00   3.39188249   0.01107059
230.00   3.38293337   0.01136439
232.00   3.37390625   0.01166334
234.00   3.36480112   0.01196749
236.00   3.35561800   0.01227687
238.00   3.34635688   0.01259154
240.00   3.33701777   0.01291153
242.00   3.32760067   0.01323690
244.00   3.31810559   0.01356769
246.00   3.30853253   0.01390394
248.00   3.29888150   0.01424570
250.00   3.28915250   0.01459301
252.00   3.27934553   0.01494591
254.00   3.26946060   0.01530446
256.00   3.25949772   0.01566869
258.00   3.24945688   0.01603865
260.00   3.23933809   0.01641438
262.00   3.22914136   0.01679594
264.00   3.21886669   0.01718336
266.00   3.20851409   0.01757668
268.00   3.19808355   0.01797596
270.00   3.18757509   0.01838124
272.00   3.17698871   0.01879256
274.00   3.16632441   0.01920996
276.00   3.15558220   0.01963350
278.00   3.14476209   0.02006321
280.00   3.13386407   0.02049915
282.00   3.12288815   0.02094135
284.00   3.11183434   0.02138985
286.00   3.10070264   0.02184471
288.00   3.08949306   0.02230597
290.00   3.07820560   0.02277367
292.00   3.06684027   0.02324786
294.00   3.05539707   0.02372859
296.00   3.04387600   0.02421588
298.00   3.03227708   0.02470980
300.00   3.02060030   0.02521039
302.00   3.00884568   0.02571768
304.00   2.99701321   0.02623173
306.00   2.98510291   0.02675258
308.00   2.97311477   0.02728027
310.00   2.96104880   0.02781485
312.00   2.94890502   0.02835636
314.00   2.93668341   0.02890484
316.00   2.92438400   0.02946035
318.00   2.91200678   0.03002293
320.00   2.89955176   0.03059261
322.00   2.88701894   0.03116945
324.00   2.87440833   0.03175349
326.00   2.86171994   0.03234477
328.00   2.84895377   0.03294334
330.00   2.83610983   0.03354924
332.00   2.82318812   0.03416252
334.00   2.81018865   0.03478322
336.00   2.79711142   0.03541138
338.00   2.78395644   0.03604705
340.00   2.77072372   0.03669028
342.00   2.75741325   0.03734111
344.00   2.74402506   0.03799958
346.00   2.73055914   0.03866574
348.00   2.71701549   0.03933963
350.00   2.70339413   0.04002129
352.00   2.68969506   0.04071078
354.00   2.67591829   0.04140813
356.00   2.66206382   0.04211339
358.00   2.64813166   0.04282660
360.00   2.63412181   0.04354781
362.00   2.62003429   0.04427707
364.00   2.60586909   0.04501441
366.00   2.59162622   0.04575988
368.00   2.57730570   0.04651352
370.00   2.56290751   0.04727539
372.00   2.54843169   0.04804552
374.00   2.53387821   0.04882395
376.00   2.51924711   0.04961074
378.00   2.50453837   0.05040593
380.00   2.48975202   0.05120956
382.00   2.47488804   0.05202167
384.00   2.45994646   0.05284231
386.00   2.44492727   0.05367153
388.00   2.42983049   0.05450936
390.00   2.41465611   0.05535585
392.00   2.39940415   0.05621106
394.00   2.38407462   0.05707501
396.00   2.36866752   0.05794775
398.00   2.35318285   0.05882934
400.00   2.33762063   0.05971981
402.00   2.32198085   0.06061921
404.00   2.30626354   0.06152758
406.00   2.29046868   0.06244496
408.00   2.27459630   0.06337141
410.00   2.25864640   0.06430695
412.00   2.24261898   0.06525165
414.00   2.22651405   0.06620554
416.00   2.21033162   0.06716867
418.00   2.19407170   0.06814108
420.00   2.17773429   0.06912281
422.00   2.16131939   0.07011391
424.00   2.14482703   0.07111443
426.00   2.12825720   0.07212440
428.00   2.11160991   0.07314387
430.00   2.09488518   0.07417289
432.00   2.07808299   0.07521150
434.00   2.06120337   0.07625975
436.00   2.04424632   0.07731767
438.00   2.02721185   0.07838531
440.00   2.01009997   0.07946272
442.00   1.99291068   0.08054994
444.00   1.97564399   0.08164702
446.00   1.95829990   0.08275399
448.00   1.94087844   0.08387091
450.00   1.92337959   0.08499781
452.00   1.90580338   0.08613474
454.00   1.88814980   0.08728175
456.00   1.87041888   0.08843887
458.00   1.85261060   0.08960616
460.00   1.83472499   0.09078365
462.00   1.81676205   0.09197140
464.00   1.79872178   0.09316944
466.00   1.78060420   0.09437782
468.00   1.76240931   0.09559658
470.00   1.74413713   0.09682576
472.00   1.72578765   0.09806542
474.00   1.70736089   0.09931559
476.00   1.68885685   0.10057632
478.00   1.67027555   0.10184765
480.00   1.65161699   0.10312963
482.00   1.63288118   0.10442230
484.00   1.61406812   0.10572570
486.00   1.59517783   0.10703988
488.00   1.57621032   0.10836489
490.00   1.55716558   0.10970075
492.00   1.53804364   0.11104753
494.00   1.51884450   0.11240526
496.00   1.49956816   0.11377399
498.00   1.48021464   0.11515376
500.00   1.46078394   0.11654461
502.00   1.44127608   0.11794660
504.00   1.42169106   0.11935975
506.00   1.40202888   0.12078413
508.00   1.38228956   0.12221976
510.00   1.36247311   0.12366670
512.00   1.34257954   0.12512498
514.00   1.32260885   0.12659466
516.00   1.30256105   0.12807577
518.00   1.28243615   0.12956836
520.00   1.26223417   0.13107248
522.00   1.24195510   0.13258816
524.00   1.22159896   0.13411545
526.00   1.20116575   0.13565440
528.00   1.18065549   0.13720505
530.00   1.16006819   0.13876743
532.00   1.13940385   0.14034161
534.00   1.11866248   0.14192761
