wavelength(nm)         real         imag
100.00   3.81637916   0.00079907
102.00   3.81300120   0.00084798
104.00   3.80955637   0.00089884
106.00   3.80604468   0.00095170
108.00   3.80246613   0.00100659
110.00   3.79882072   0.00106355
112.00   3.79510845   0.00112261
114.00   3.79132932   0.00118383
116.00   3.78748334   0.00124723
118.00   3.78357051   0.00131286
120.00   3.77959082   0.00138074
122.00   3.77554429   0.00145093
124.00   3.77143090   0.00152346
126.00   3.76725067   0.00159836
128.00   3.76300360   0.00167568
130.00   3.75868968   0.00175545
132.00   3.75430892   0.00183772
134.00   3.74986132   0.00192251
136.00   3.74534689   0.00200988
138.00   3.74076562   0.00209985
140.00   3.73611751   0.00219246
142.00   3.73140258   0.00228776
144.00   3.72662081   0.00238579
146.00   3.72177223   0.00248657
148.00   3.71685681   0.00259015
150.00   3.71187457   0.00269656
152.00   3.70682552   0.00280586
154.00   3.70170964   0.00291806
156.00   3.69652695   0.00303322
158.00   3.69127744   0.00315136
160.00   3.68596113   0.00327254
162.00   3.68057800   0.00339678
164.00   3.67512807   0.00352412
166.00   3.66961133   0.00365461
168.00   3.66402780   0.00378828
170.00   3.65837746   0.00392517
172.00   3.65266032   0.00406531
174.00   3.64687640   0.00420876
176.00   3.64102568   0.00435553
178.00   3.63510817   0.00450568
180.00   3.62912387   0.00465924
182.00   3.62307279   0.00481625
184.00   3.61695493   0.00497674
186.00   3.61077028   0.00514077
188.00   3.60451887   0.00530835
190.00   3.59820068   0.00547954
192.00   3.59181572   0.00565436
194.00   3.58536399   0.00583287
196.00   3.57884549   0.00601509
198.00   3.57226024   0.00620106
200.00   3.56560822   0.00639083
202.00   3.55888945   0.00658443
204.00   3.55210393   0.00678190
206.00   3.54525165   0.00698328
208.00   3.53833263   0.00718860
210.00   3.53134686   0.00739791
212.00   3.52429436   0.00761124
214.00   3.51717511   0.00782863
216.00   3.50998913   0.00805012
218.00   3.50273641   0.00827575
220.00   3.49541697   0.00850555
222.00   3.48803080   0.00873956
224.00   3.48057791   0.00897783
226.00   3.47305831   0.00922038
228.00   3.46547198   0.00946727
230.00   3.45781894   0.00971851
232.00   3.45009920   0.00997417
234.00   3.44231275   0.01023426
236.00   3.43445959   0.01049884
238.00   3.42653974   0.01076794
240.00   3.41855319   0.01104159
242.00   3.41049995   0.01131983
244.00   3.40238002   0.01160271
246.00   3.39419341   0.01189026
248.00   3.38594011   0.01218253
250.00   3.37762014   0.01247953
252.00   3.36923349   0.01278133
254.00   3.36078017   0.01308795
256.00   3.35226019   0.01339943
258.00   3.34367354   0.01371581
260.00   3.33502024   0.01403713
262.00   3.32630028   0.01436342
264.00   3.31751366   0.01469473
266.00   3.30866040   0.01503109
268.00   3.29974050   0.01537254
270.00   3.29075395   0.01571913
272.00   3.28170077   0.01607088
274.00   3.27258096   0.01642783
276.00   3.26339452   0.01679003
278.00   3.25414146   0.01715751
280.00   3.24482177   0.01753030
282.00   3.23543547   0.01790846
284.00   3.22598256   0.01829201
286.00   3.21646304   0.01868099
288.00   3.20687692   0.01907545
290.00   3.19722419   0.01947542
292.00   3.18750488   0.01988093
294.00   3.17771897   0.02029203
296.00   3.16786647   0.02070875
298.00   3.15794740   0.02113114
300.00   3.14796174   0.02155922
302.00   3.13790951   0.02199305
304.00   3.12779071   0.02243265
306.00   3.11760535   0.02287806
308.00   3.10735343   0.02332933
310.00   3.09703495   0.02378649
312.00   3.08664992   0.02424957
314.00   3.07619834   0.02471862
316.00   3.06568022   0.02519368
318.00   3.05509557   0.02567477
320.00   3.04444438   0.02616195
322.00   3.03372666   0.02665525
324.00   3.02294242   0.02715470
326.00   3.01209166   0.02766035
328.00   3.00117438   0.02817223
330.00   2.99019060   0.02869038
332.00   2.97914031   0.02921484
334.00   2.96802352   0.02974564
336.00   2.95684024   0.03028283
338.00   2.94559046   0.03082644
340.00   2.93427420   0.03137651
342.00   2.92289147   0.03193308
344.00   2.91144225   0.03249619
346.00   2.89992657   0.03306587
348.00   2.88834442   0.03364216
350.00   2.87669581   0.03422510
352.00   2.86498075   0.03481473
354.00   2.85319923   0.03541108
356.00   2.84135127   0.03601420
358.00   2.82943687   0.03662412
360.00   2.81745604   0.03724088
362.00   2.80540878   0.03786452
364.00   2.79329509   0.03849507
366.00   2.78111499   0.03913258
368.00   2.76886847   0.03977708
370.00   2.75655555   0.04042860
372.00   2.74417622   0.04108720
374.00   2.73173049   0.04175289
376.00   2.71921838   0.04242573
378.00   2.70663987   0.04310576
380.00   2.69399499   0.04379299
382.00   2.68128373   0.04448749
384.00   2.66850610   0.04518928
386.00   2.65566211   0.04589840
388.00   2.64275176   0.04661489
390.00   2.62977505   0.04733879
392.00   2.61673200   0.04807014
394.00   2.60362261   0.04880897
396.00   2.59044688   0.04955531
398.00   2.57720482   0.05030922
400.00   2.56389644   0.05107073
402.00   2.55052174   0.05183987
404.00   2.53708072   0.05261668
406.00   2.52357340   0.05340120
408.00   2.50999978   0.05419347
410.00   2.49635987   0.05499353
412.00   2.48265366   0.05580141
414.00   2.46888117   0.05661715
