wavelength(nm)         real         imag
100.00   3.88010639   0.00019010
102.00   3.87930277   0.00020174
104.00   3.87848323   0.00021384
106.00   3.87764779   0.00022641
108.00   3.87679645   0.00023947
110.00   3.87592919   0.00025302
112.00   3.87504604   0.00026707
114.00   3.87414697   0.00028164
116.00   3.87323200   0.00029672
118.00   3.87230113   0.00031233
120.00   3.87135435   0.00032848
122.00   3.87039167   0.00034518
124.00   3.86941309   0.00036243
126.00   3.86841860   0.00038025
128.00   3.86740821   0.00039865
130.00   3.86638192   0.00041763
132.00   3.86533973   0.00043720
134.00   3.86428163   0.00045737
136.00   3.86320763   0.00047815
138.00   3.86211774   0.00049956
140.00   3.86101194   0.00052159
142.00   3.85989025   0.00054426
144.00   3.85875266   0.00056758
146.00   3.85759916   0.00059156
148.00   3.85642977   0.00061620
150.00   3.85524449   0.00064152
152.00   3.85404330   0.00066752
154.00   3.85282622   0.00069421
156.00   3.85159325   0.00072161
158.00   3.85034438   0.00074972
160.00   3.84907961   0.00077854
162.00   3.84779895   0.00080810
164.00   3.84650240   0.00083840
166.00   3.84518996   0.00086944
168.00   3.84386162   0.00090124
170.00   3.84251739   0.00093381
172.00   3.84115727   0.00096715
174.00   3.83978126   0.00100127
176.00   3.83838936   0.00103619
178.00   3.83698157   0.00107191
180.00   3.83555789   0.00110845
182.00   3.83411832   0.00114580
184.00   3.83266286   0.00118398
186.00   3.83119152   0.00122300
188.00   3.82970430   0.00126287
190.00   3.82820118   0.00130360
192.00   3.82668218   0.00134519
194.00   3.82514730   0.00138765
196.00   3.82359654   0.00143100
198.00   3.82202989   0.00147525
200.00   3.82044736   0.00152040
202.00   3.81884894   0.00156645
204.00   3.81723465   0.00161343
206.00   3.81560448   0.00166134
208.00   3.81395842   0.00171019
210.00   3.81229649   0.00175998
212.00   3.81061868   0.00181073
214.00   3.80892500   0.00186245
216.00   3.80721543   0.00191514
218.00   3.80548999   0.00196882
220.00   3.80374868   0.00202349
222.00   3.80199149   0.00207916
224.00   3.80021843   0.00213585
226.00   3.79842950   0.00219355
228.00   3.79662469   0.00225229
230.00   3.79480401   0.00231206
232.00   3.79296747   0.00237288
234.00   3.79111505   0.00243476
236.00   3.78924677   0.00249770
238.00   3.78736261   0.00256172
240.00   3.78546259   0.00262682
242.00   3.78354671   0.00269302
244.00   3.78161495   0.00276031
246.00   3.77966734   0.00282872
248.00   3.77770386   0.00289825
250.00   3.77572452   0.00296891
252.00   3.77372931   0.00304071
254.00   3.77171825   0.00311366
256.00   3.76969132   0.00318776
258.00   3.76764854   0.00326302
260.00   3.76558989   0.00333947
262.00   3.76351539   0.00341709
264.00   3.76142504   0.00349591
266.00   3.75931882   0.00357593
268.00   3.75719675   0.00365717
270.00   3.75505883   0.00373962
272.00   3.75290506   0.00382330
274.00   3.75073543   0.00390822
276.00   3.74854996   0.00399439
278.00   3.74634863   0.00408181
280.00   3.74413145   0.00417050
282.00   3.74189843   0.00426047
284.00   3.73964956   0.00435171
286.00   3.73738484   0.00444426
