wavelength(nm)         real         imag
200.00   3.76611105   0.00255886
201.00   3.76476931   0.00259743
202.00   3.76342088   0.00263638
203.00   3.76206578   0.00267572
204.00   3.76070399   0.00271544
205.00   3.75933552   0.00275556
206.00   3.75796037   0.00279607
207.00   3.75657854   0.00283698
208.00   3.75519002   0.00287828
209.00   3.75379483   0.00291999
210.00   3.75239295   0.00296209
211.00   3.75098440   0.00300460
212.00   3.74956916   0.00304751
213.00   3.74814725   0.00309082
214.00   3.74671865   0.00313455
215.00   3.74528337   0.00317868
216.00   3.74384141   0.00322323
217.00   3.74239278   0.00326819
218.00   3.74093746   0.00331357
219.00   3.73947546   0.00335937
220.00   3.73800679   0.00340558
221.00   3.73653143   0.00345222
222.00   3.73504940   0.00349928
223.00   3.73356069   0.00354677
224.00   3.73206530   0.00359468
225.00   3.73056323   0.00364302
226.00   3.72905448   0.00369180
227.00   3.72753905   0.00374101
228.00   3.72601695   0.00379065
229.00   3.72448817   0.00384073
230.00   3.72295271   0.00389125
231.00   3.72141057   0.00394221
232.00   3.71986176   0.00399361
233.00   3.71830627   0.00404546
234.00   3.71674410   0.00409775
235.00   3.71517525   0.00415050
236.00   3.71359973   0.00420369
237.00   3.71201753   0.00425733
238.00   3.71042866   0.00431143
239.00   3.70883311   0.00436599
240.00   3.70723088   0.00442100
241.00   3.70562198   0.00447647
242.00   3.70400640   0.00453241
243.00   3.70238414   0.00458881
244.00   3.70075521   0.00464567
245.00   3.69911961   0.00470301
246.00   3.69747733   0.00476081
247.00   3.69582838   0.00481908
248.00   3.69417275   0.00487783
249.00   3.69251045   0.00493705
250.00   3.69084147   0.00499675
251.00   3.68916582   0.00505693
252.00   3.68748349   0.00511759
253.00   3.68579450   0.00517873
254.00   3.68409883   0.00524035
255.00   3.68239648   0.00530247
256.00   3.68068746   0.00536507
257.00   3.67897177   0.00542816
258.00   3.67724941   0.00549175
259.00   3.67552037   0.00555583
260.00   3.67378466   0.00562040
261.00   3.67204228   0.00568547
262.00   3.67029323   0.00575105
263.00   3.66853751   0.00581712
264.00   3.66677511   0.00588370
265.00   3.66500604   0.00595079
266.00   3.66323031   0.00601838
