wavelength(nm)         real         imag
100.00   3.75619232   0.00137421
102.00   3.75038305   0.00145832
104.00   3.74445878   0.00154579
106.00   3.73841952   0.00163669
108.00   3.73226528   0.00173109
110.00   3.72599605   0.00182904
112.00   3.71961184   0.00193063
114.00   3.71311266   0.00203590
116.00   3.70649850   0.00214494
118.00   3.69976937   0.00225779
120.00   3.69292527   0.00237454
122.00   3.68596620   0.00249525
124.00   3.67889217   0.00261998
126.00   3.67170318   0.00274879
128.00   3.66439924   0.00288177
130.00   3.65698034   0.00301896
132.00   3.64944649   0.00316043
134.00   3.64179769   0.00330626
136.00   3.63403395   0.00345650
138.00   3.62615528   0.00361123
140.00   3.61816166   0.00377051
142.00   3.61005311   0.00393440
144.00   3.60182963   0.00410298
146.00   3.59349123   0.00427630
148.00   3.58503790   0.00445443
150.00   3.57646965   0.00463744
152.00   3.56778649   0.00482539
154.00   3.55898842   0.00501836
156.00   3.55007544   0.00521640
158.00   3.54104756   0.00541958
160.00   3.53190478   0.00562797
162.00   3.52264710   0.00584164
164.00   3.51327454   0.00606064
166.00   3.50378708   0.00628505
168.00   3.49418474   0.00651493
170.00   3.48446752   0.00675034
172.00   3.47463543   0.00699136
174.00   3.46468847   0.00723805
176.00   3.45462664   0.00749047
178.00   3.44444995   0.00774869
180.00   3.43415841   0.00801277
182.00   3.42375201   0.00828279
184.00   3.41323076   0.00855880
186.00   3.40259467   0.00884088
188.00   3.39184374   0.00912908
190.00   3.38097798   0.00942348
192.00   3.36999739   0.00972414
194.00   3.35890197   0.01003112
196.00   3.34769173   0.01034450
198.00   3.33636668   0.01066434
200.00   3.32492682   0.01099069
202.00   3.31337216   0.01132364
204.00   3.30170269   0.01166324
206.00   3.28991843   0.01200956
208.00   3.27801938   0.01236267
210.00   3.26600555   0.01272262
212.00   3.25387694   0.01308950
214.00   3.24163355   0.01346336
216.00   3.22927540   0.01384427
218.00   3.21680248   0.01423229
220.00   3.20421480   0.01462749
222.00   3.19151238   0.01502994
224.00   3.17869520   0.01543970
226.00   3.16576329   0.01585683
228.00   3.15271664   0.01628141
230.00   3.13955527   0.01671350
232.00   3.12627916   0.01715316
234.00   3.11288835   0.01760046
236.00   3.09938281   0.01805547
238.00   3.08576258   0.01851825
240.00   3.07202764   0.01898887
242.00   3.05817801   0.01946738
244.00   3.04421369   0.01995387
246.00   3.03013469   0.02044839
248.00   3.01594101   0.02095100
250.00   3.00163267   0.02146179
252.00   2.98720966   0.02198080
254.00   2.97267199   0.02250811
256.00   2.95801968   0.02304378
258.00   2.94325272   0.02358788
260.00   2.92837112   0.02414047
262.00   2.91337489   0.02470162
264.00   2.89826403   0.02527139
266.00   2.88303856   0.02584985
268.00   2.86769848   0.02643707
270.00   2.85224379   0.02703311
272.00   2.83667450   0.02763803
274.00   2.82099063   0.02825190
276.00   2.80519217   0.02887480
278.00   2.78927913   0.02950677
280.00   2.77325152   0.03014789
282.00   2.75710935   0.03079823
284.00   2.74085262   0.03145784
286.00   2.72448134   0.03212680
288.00   2.70799552   0.03280517
290.00   2.69139517   0.03349302
292.00   2.67468029   0.03419040
294.00   2.65785089   0.03489739
296.00   2.64090697   0.03561406
298.00   2.62384855   0.03634046
300.00   2.60667563   0.03707666
302.00   2.58938822   0.03782274
304.00   2.57198633   0.03857874
306.00   2.55446997   0.03934475
308.00   2.53683913   0.04012082
310.00   2.51909384   0.04090702
312.00   2.50123409   0.04170341
314.00   2.48325990   0.04251006
316.00   2.46517127   0.04332705
318.00   2.44696822   0.04415442
320.00   2.42865074   0.04499225
322.00   2.41021885   0.04584060
324.00   2.39167256   0.04669954
326.00   2.37301187   0.04756913
328.00   2.35423679   0.04844944
330.00   2.33534733   0.04934053
332.00   2.31634350   0.05024247
