wavelength(nm)         real         imag
200.00   3.61320757   0.00548112
201.00   3.61033353   0.00556373
202.00   3.60744519   0.00564717
203.00   3.60454253   0.00573143
204.00   3.60162556   0.00581653
205.00   3.59869427   0.00590246
206.00   3.59574868   0.00598924
207.00   3.59278877   0.00607686
208.00   3.58981455   0.00616534
209.00   3.58682602   0.00625466
210.00   3.58382318   0.00634485
211.00   3.58080603   0.00643590
212.00   3.57777457   0.00652781
213.00   3.57472880   0.00662060
214.00   3.57166872   0.00671426
215.00   3.56859433   0.00680880
216.00   3.56550563   0.00690422
217.00   3.56240263   0.00700053
218.00   3.55928531   0.00709773
219.00   3.55615369   0.00719582
220.00   3.55300776   0.00729482
221.00   3.54984753   0.00739471
222.00   3.54667299   0.00749552
223.00   3.54348414   0.00759724
224.00   3.54028099   0.00769987
225.00   3.53706353   0.00780342
226.00   3.53383177   0.00790790
227.00   3.53058570   0.00801330
228.00   3.52732532   0.00811964
229.00   3.52405065   0.00822691
230.00   3.52076167   0.00833512
231.00   3.51745838   0.00844428
232.00   3.51414080   0.00855438
233.00   3.51080891   0.00866544
234.00   3.50746271   0.00877746
235.00   3.50410222   0.00889043
236.00   3.50072742   0.00900437
237.00   3.49733833   0.00911928
238.00   3.49393493   0.00923516
239.00   3.49051723   0.00935202
240.00   3.48708524   0.00946986
241.00   3.48363894   0.00958869
242.00   3.48017834   0.00970850
243.00   3.47670345   0.00982931
244.00   3.47321425   0.00995111
245.00   3.46971076   0.01007392
246.00   3.46619297   0.01019773
247.00   3.46266088   0.01032256
248.00   3.45911450   0.01044839
249.00   3.45555382   0.01057525
250.00   3.45197884   0.01070312
251.00   3.44838957   0.01083202
252.00   3.44478600   0.01096196
253.00   3.44116814   0.01109292
254.00   3.43753598   0.01122493
255.00   3.43388953   0.01135798
256.00   3.43022878   0.01149207
257.00   3.42655374   0.01162722
258.00   3.42286441   0.01176342
259.00   3.41916079   0.01190067
260.00   3.41544287   0.01203900
261.00   3.41171066   0.01217838
262.00   3.40796416   0.01231884
263.00   3.40420337   0.01246038
264.00   3.40042829   0.01260299
265.00   3.39663892   0.01274669
266.00   3.39283525   0.01289148
267.00   3.38901730   0.01303735
268.00   3.38518506   0.01318432
269.00   3.38133853   0.01333240
270.00   3.37747772   0.01348157
271.00   3.37360261   0.01363185
272.00   3.36971322   0.01378325
273.00   3.36580954   0.01393576
274.00   3.36189158   0.01408939
275.00   3.35795933   0.01424415
276.00   3.35401279   0.01440003
277.00   3.35005197   0.01455705
278.00   3.34607686   0.01471520
279.00   3.34208747   0.01487450
280.00   3.33808380   0.01503493
281.00   3.33406584   0.01519652
282.00   3.33003360   0.01535926
283.00   3.32598708   0.01552316
284.00   3.32192627   0.01568821
285.00   3.31785119   0.01585444
286.00   3.31376182   0.01602183
287.00   3.30965817   0.01619039
288.00   3.30554024   0.01636013
289.00   3.30140804   0.01653106
290.00   3.29726155   0.01670317
291.00   3.29310078   0.01687647
292.00   3.28892574   0.01705096
293.00   3.28473641   0.01722665
294.00   3.28053281   0.01740354
295.00   3.27631494   0.01758164
296.00   3.27208278   0.01776094
297.00   3.26783635   0.01794146
298.00   3.26357565   0.01812320
299.00   3.25930066   0.01830617
300.00   3.25501141   0.01849035
301.00   3.25070788   0.01867577
302.00   3.24639008   0.01886242
303.00   3.24205800   0.01905032
304.00   3.23771165   0.01923945
305.00   3.23335103   0.01942983
306.00   3.22897613   0.01962146
307.00   3.22458697   0.01981435
308.00   3.22018353   0.02000849
309.00   3.21576582   0.02020390
310.00   3.21133384   0.02040057
311.00   3.20688760   0.02059852
312.00   3.20242708   0.02079774
313.00   3.19795230   0.02099824
314.00   3.19346325   0.02120002
315.00   3.18895993   0.02140309
316.00   3.18444234   0.02160746
317.00   3.17991049   0.02181311
318.00   3.17536437   0.02202007
319.00   3.17080398   0.02222833
320.00   3.16622933   0.02243790
321.00   3.16164042   0.02264878
322.00   3.15703724   0.02286098
323.00   3.15241980   0.02307450
324.00   3.14778809   0.02328934
325.00   3.14314212   0.02350551
326.00   3.13848189   0.02372301
327.00   3.13380740   0.02394185
328.00   3.12911865   0.02416202
329.00   3.12441564   0.02438355
330.00   3.11969836   0.02460642
331.00   3.11496683   0.02483064
332.00   3.11022104   0.02505622
333.00   3.10546099   0.02528316
334.00   3.10068668   0.02551147
335.00   3.09589812   0.02574114
336.00   3.09109529   0.02597219
337.00   3.08627822   0.02620461
338.00   3.08144688   0.02643842
339.00   3.07660129   0.02667361
340.00   3.07174145   0.02691019
341.00   3.06686735   0.02714816
342.00   3.06197900   0.02738753
343.00   3.05707639   0.02762831
344.00   3.05215953   0.02787048
345.00   3.04722842   0.02811407
346.00   3.04228306   0.02835907
347.00   3.03732345   0.02860549
348.00   3.03234959   0.02885333
349.00   3.02736147   0.02910260
350.00   3.02235911   0.02935329
351.00   3.01734250   0.02960542
352.00   3.01231164   0.02985899
353.00   3.00726653   0.03011400
354.00   3.00220718   0.03037046
355.00   2.99713358   0.03062836
356.00   2.99204573   0.03088772
357.00   2.98694363   0.03114854
358.00   2.98182730   0.03141082
359.00   2.97669671   0.03167457
360.00   2.97155189   0.03193979
361.00   2.96639282   0.03220648
362.00   2.96121951   0.03247466
363.00   2.95603195   0.03274431
364.00   2.95083016   0.03301545
365.00   2.94561412   0.03328808
366.00   2.94038384   0.03356221
367.00   2.93513932   0.03383784
368.00   2.92988057   0.03411497
369.00   2.92460757   0.03439360
370.00   2.91932034   0.03467375
371.00   2.91401887   0.03495541
372.00   2.90870316   0.03523860
373.00   2.90337321   0.03552330
374.00   2.89802903   0.03580953
375.00   2.89267062   0.03609730
376.00   2.88729797   0.03638660
377.00   2.88191108   0.03667744
378.00   2.87650996   0.03696982
379.00   2.87109461   0.03726375
380.00   2.86566503   0.03755924
381.00   2.86022121   0.03785627
382.00   2.85476317   0.03815487
383.00   2.84929089   0.03845503
384.00   2.84380438   0.03875676
385.00   2.83830365   0.03906007
386.00   2.83278868   0.03936495
387.00   2.82725949   0.03967140
388.00   2.82171607   0.03997945
389.00   2.81615842   0.04028908
390.00   2.81058655   0.04060030
391.00   2.80500045   0.04091312
392.00   2.79940012   0.04122754
393.00   2.79378557   0.04154357
394.00   2.78815680   0.04186120
395.00   2.78251380   0.04218045
396.00   2.77685658   0.04250131
397.00   2.77118514   0.04282380
398.00   2.76549948   0.04314790
399.00   2.75979960   0.04347364
400.00   2.75408549   0.04380101
401.00   2.74835717   0.04413002
402.00   2.74261463   0.04446067
403.00   2.73685787   0.04479296
404.00   2.73108689   0.04512690
405.00   2.72530169   0.04546250
406.00   2.71950228   0.04579975
407.00   2.71368865   0.04613867
408.00   2.70786081   0.04647924
409.00   2.70201875   0.04682149
410.00   2.69616248   0.04716542
411.00   2.69029200   0.04751102
412.00   2.68440730   0.04785830
413.00   2.67850839   0.04820726
414.00   2.67259527   0.04855792
415.00   2.66666794   0.04891027
416.00   2.66072640   0.04926432
417.00   2.65477065   0.04962007
418.00   2.64880069   0.04997752
419.00   2.64281652   0.05033669
420.00   2.63681815   0.05069757
421.00   2.63080557   0.05106016
422.00   2.62477878   0.05142448
423.00   2.61873779   0.05179053
424.00   2.61268259   0.05215830
425.00   2.60661319   0.05252781
426.00   2.60052958   0.05289906
427.00   2.59443177   0.05327205
428.00   2.58831976   0.05364678
429.00   2.58219355   0.05402327
430.00   2.57605314   0.05440151
431.00   2.56989853   0.05478151
432.00   2.56372971   0.05516327
433.00   2.55754670   0.05554680
434.00   2.55134949   0.05593209
435.00   2.54513809   0.05631917
436.00   2.53891248   0.05670802
437.00   2.53267269   0.05709865
438.00   2.52641869   0.05749107
439.00   2.52015050   0.05788528
440.00   2.51386812   0.05828129
441.00   2.50757154   0.05867910
442.00   2.50126077   0.05907870
443.00   2.49493581   0.05948012
444.00   2.48859666   0.05988334
445.00   2.48224331   0.06028838
446.00   2.47587578   0.06069524
447.00   2.46949405   0.06110393
448.00   2.46309814   0.06151444
