wavelength(nm)         real         imag
100.00   3.71016710   0.00181403
102.00   3.70249858   0.00192505
104.00   3.69467826   0.00204052
106.00   3.68670616   0.00216051
108.00   3.67858227   0.00228512
110.00   3.67030659   0.00241442
112.00   3.66187914   0.00254852
114.00   3.65329991   0.00268749
116.00   3.64456891   0.00283142
118.00   3.63568614   0.00298040
120.00   3.62665160   0.00313451
122.00   3.61746531   0.00329385
124.00   3.60812726   0.00345850
126.00   3.59863746   0.00362854
128.00   3.58899590   0.00380407
130.00   3.57920261   0.00398516
132.00   3.56925757   0.00417192
134.00   3.55916080   0.00436442
136.00   3.54891230   0.00456275
138.00   3.53851207   0.00476700
140.00   3.52796013   0.00497725
142.00   3.51725646   0.00519360
144.00   3.50640108   0.00541612
146.00   3.49539399   0.00564491
148.00   3.48423520   0.00588005
150.00   3.47292472   0.00612164
152.00   3.46146254   0.00636975
154.00   3.44984867   0.00662447
156.00   3.43808312   0.00688589
158.00   3.42616589   0.00715411
160.00   3.41409699   0.00742919
162.00   3.40187642   0.00771124
164.00   3.38950419   0.00800033
166.00   3.37698030   0.00829656
168.00   3.36430476   0.00860001
170.00   3.35147758   0.00891077
172.00   3.33849875   0.00922892
174.00   3.32536829   0.00955456
176.00   3.31208621   0.00988777
178.00   3.29865250   0.01022863
180.00   3.28506717   0.01057723
182.00   3.27133024   0.01093367
184.00   3.25744169   0.01129802
186.00   3.24340155   0.01167037
188.00   3.22920982   0.01205082
190.00   3.21486650   0.01243944
192.00   3.20037160   0.01283632
194.00   3.18572513   0.01324156
196.00   3.17092709   0.01365523
198.00   3.15597749   0.01407742
200.00   3.14087634   0.01450823
202.00   3.12562363   0.01494774
204.00   3.11021939   0.01539602
206.00   3.09466361   0.01585318
208.00   3.07895631   0.01631930
210.00   3.06309748   0.01679446
212.00   3.04708714   0.01727876
214.00   3.03092530   0.01777227
216.00   3.01461195   0.01827508
218.00   2.99814712   0.01878729
220.00   2.98153079   0.01930897
222.00   2.96476299   0.01984022
224.00   2.94784372   0.02038113
226.00   2.93077299   0.02093177
228.00   2.91355080   0.02149223
230.00   2.89617716   0.02206261
232.00   2.87865208   0.02264298
234.00   2.86097557   0.02323344
236.00   2.84314763   0.02383407
238.00   2.82516828   0.02444496
240.00   2.80703752   0.02506620
242.00   2.78875535   0.02569786
244.00   2.77032179   0.02634004
246.00   2.75173685   0.02699283
248.00   2.73300053   0.02765631
