wavelength(nm)         real         imag
100.00   3.69954589   0.00191552
102.00   3.69144832   0.00203276
104.00   3.68319045   0.00215468
106.00   3.67477231   0.00228139
108.00   3.66619388   0.00241297
110.00   3.65745518   0.00254951
112.00   3.64855621   0.00269111
114.00   3.63949697   0.00283785
116.00   3.63027747   0.00298983
118.00   3.62089770   0.00314715
120.00   3.61135768   0.00330989
122.00   3.60165741   0.00347814
124.00   3.59179689   0.00365200
126.00   3.58177613   0.00383156
128.00   3.57159513   0.00401690
130.00   3.56125390   0.00420813
132.00   3.55075244   0.00440534
134.00   3.54009075   0.00460861
136.00   3.52926884   0.00481803
138.00   3.51828672   0.00503371
140.00   3.50714439   0.00525573
142.00   3.49584185   0.00548418
144.00   3.48437911   0.00571915
146.00   3.47275617   0.00596075
148.00   3.46097304   0.00620905
150.00   3.44902973   0.00646415
152.00   3.43692624   0.00672614
154.00   3.42466257   0.00699511
156.00   3.41223873   0.00727116
158.00   3.39965473   0.00755438
160.00   3.38691057   0.00784486
162.00   3.37400626   0.00814268
164.00   3.36094180   0.00844795
166.00   3.34771719   0.00876076
168.00   3.33433246   0.00908118
170.00   3.32078759   0.00940933
172.00   3.30708259   0.00974529
174.00   3.29321748   0.01008914
176.00   3.27919226   0.01044099
178.00   3.26500693   0.01080092
180.00   3.25066150   0.01116903
182.00   3.23615598   0.01154541
184.00   3.22149037   0.01193015
186.00   3.20666468   0.01232333
188.00   3.19167892   0.01272506
190.00   3.17653309   0.01313543
192.00   3.16122719   0.01355452
194.00   3.14576125   0.01398243
196.00   3.13013525   0.01441924
198.00   3.11434922   0.01486506
200.00   3.09840315   0.01531997
202.00   3.08229705   0.01578407
204.00   3.06603094   0.01625744
206.00   3.04960481   0.01674017
208.00   3.03301868   0.01723237
210.00   3.01627254   0.01773412
212.00   2.99936642   0.01824551
214.00   2.98230032   0.01876663
216.00   2.96507424   0.01929758
218.00   2.94768819   0.01983844
220.00   2.93014217   0.02038932
222.00   2.91243621   0.02095029
224.00   2.89457030   0.02152146
226.00   2.87654445   0.02210290
228.00   2.85835868   0.02269473
230.00   2.84001298   0.02329702
232.00   2.82150737   0.02390986
234.00   2.80284185   0.02453336
236.00   2.78401644   0.02516760
238.00   2.76503113   0.02581266
240.00   2.74588595   0.02646866
242.00   2.72658089   0.02713566
244.00   2.70711597   0.02781378
246.00   2.68749119   0.02850309
248.00   2.66770657   0.02920369
250.00   2.64776211   0.02991567
252.00   2.62765782   0.03063913
254.00   2.60739371   0.03137415
256.00   2.58696978   0.03212082
258.00   2.56638606   0.03287924
260.00   2.54564253   0.03364950
262.00   2.52473923   0.03443169
264.00   2.50367615   0.03522589
266.00   2.48245330   0.03603221
268.00   2.46107070   0.03685074
270.00   2.43952834   0.03768156
272.00   2.41782625   0.03852476
274.00   2.39596443   0.03938044
276.00   2.37394289   0.04024869
278.00   2.35176164   0.04112961
280.00   2.32942069   0.04202327
282.00   2.30692005   0.04292978
284.00   2.28425973   0.04384921
286.00   2.26143974   0.04478168
288.00   2.23846009   0.04572726
290.00   2.21532079   0.04668605
292.00   2.19202185   0.04765814
294.00   2.16856328   0.04864362
296.00   2.14494509   0.04964258
298.00   2.12116729   0.05065512
300.00   2.09722989   0.05168131
302.00   2.07313290   0.05272127
304.00   2.04887633   0.05377507
306.00   2.02446019   0.05484280
308.00   1.99988450   0.05592457
310.00   1.97514926   0.05702046
312.00   1.95025449   0.05813055
314.00   1.92520019   0.05925495
316.00   1.89998638   0.06039375
318.00   1.87461307   0.06154702
320.00   1.84908026   0.06271488
322.00   1.82338798   0.06389740
324.00   1.79753622   0.06509468
326.00   1.77152501   0.06630680
328.00   1.74535435   0.06753387
330.00   1.71902426   0.06877597
332.00   1.69253474   0.07003319
334.00   1.66588581   0.07130562
336.00   1.63907748   0.07259336
338.00   1.61210977   0.07389649
340.00   1.58498267   0.07521511
342.00   1.55769621   0.07654931
344.00   1.53025040   0.07789917
346.00   1.50264525   0.07926479
348.00   1.47488077   0.08064627
350.00   1.44695697   0.08204368
352.00   1.41887387   0.08345713
354.00   1.39063147   0.08488670
356.00   1.36222980   0.08633248
358.00   1.33366885   0.08779457
360.00   1.30494866   0.08927305
362.00   1.27606922   0.09076802
364.00   1.24703055   0.09227957
366.00   1.21783266   0.09380779
368.00   1.18847557   0.09535276
370.00   1.15895929   0.09691459
372.00   1.12928382   0.09849335
374.00   1.09944920   0.10008915
376.00   1.06945542   0.10170207
378.00   1.03930250   0.10333220
380.00   1.00899045   0.10497963
382.00   0.97851929   0.10664446
384.00   0.94788903   0.10832678
386.00   0.91709968   0.11002667
388.00   0.88615127   0.11174423
390.00   0.85504379   0.11347955
392.00   0.82377726   0.11523271
394.00   0.79235170   0.11700381
396.00   0.76076713   0.11879295
398.00   0.72902355   0.12060020
400.00   0.69712097   0.12242566
402.00   0.66505943   0.12426943
404.00   0.63283891   0.12613158
406.00   0.60045945   0.12801222
408.00   0.56792106   0.12991143
410.00   0.53522374   0.13182931
412.00   0.50236751   0.13376594
414.00   0.46935240   0.13572142
416.00   0.43617841   0.13769583
418.00   0.40284555   0.13968926
420.00   0.36935384   0.14170182
422.00   0.33570330   0.14373358
424.00   0.30189394   0.14578463
426.00   0.26792578   0.14785508
428.00   0.23379883   0.14994500
430.00   0.19951310   0.15205449
432.00   0.16506861   0.15418365
434.00   0.13046538   0.15633255
436.00   0.09570341   0.15850129
438.00   0.06078273   0.16068996
440.00   0.02570336   0.16289865
442.00  -0.00953471   0.16512745
444.00  -0.04493144   0.16737645
446.00  -0.08048682   0.16964575
448.00  -0.11620085   0.17193543
450.00  -0.15207349   0.17424558
452.00  -0.18810474   0.17657629
454.00  -0.22429458   0.17892765
456.00  -0.26064300   0.18129976
458.00  -0.29714998   0.18369270
460.00  -0.33381550   0.18610657
462.00  -0.37063955   0.18854144
464.00  -0.40762211   0.19099742
466.00  -0.44476317   0.19347460
468.00  -0.48206270   0.19597306
470.00  -0.51952070   0.19849289
472.00  -0.55713714   0.20103419
474.00  -0.59491202   0.20359705
476.00  -0.63284530   0.20618154
478.00  -0.67093699   0.20878777
480.00  -0.70918706   0.21141583
482.00  -0.74759549   0.21406580
484.00  -0.78616226   0.21673778
486.00  -0.82488737   0.21943185
488.00  -0.86377079   0.22214811
490.00  -0.90281251   0.22488664
492.00  -0.94201251   0.22764753
494.00  -0.98137077   0.23043088
496.00  -1.02088728   0.23323677
498.00  -1.06056201   0.23606530
500.00  -1.10039496   0.23891656
502.00  -1.14038610   0.24179062
504.00  -1.18053541   0.24468760
506.00  -1.22084288   0.24760756
508.00  -1.26130850   0.25055061
510.00  -1.30193224   0.25351683
512.00  -1.34271408   0.25650632
514.00  -1.38365402   0.25951916
516.00  -1.42475202   0.26255544
518.00  -1.46600808   0.26561526
520.00  -1.50742217   0.26869869
522.00  -1.54899427   0.27180584
524.00  -1.59072438   0.27493679
526.00  -1.63261246   0.27809164
528.00  -1.67465851   0.28127046
530.00  -1.71686250   0.28447336
532.00  -1.75922442   0.28770041
534.00  -1.80174424   0.29095172
536.00  -1.84442196   0.29422736
538.00  -1.88725754   0.29752744
540.00  -1.93025097   0.30085203
542.00  -1.97340224   0.30420123
544.00  -2.01671132   0.30757513
546.00  -2.06017819   0.31097381
548.00  -2.10380285   0.31439738
550.00  -2.14758525   0.31784591
552.00  -2.19152540   0.32131949
554.00  -2.23562327   0.32481822
556.00  -2.27987883   0.32834219
558.00  -2.32429208   0.33189147
560.00  -2.36886298   0.33546618
562.00  -2.41359153   0.33906638
564.00  -2.45847771   0.34269218
566.00  -2.50352148   0.34634365
568.00  -2.54872284   0.35002090
570.00  -2.59408176   0.35372401
572.00  -2.63959823   0.35745307
574.00  -2.68527222   0.36120816
576.00  -2.73110371   0.36498939
578.00  -2.77709269   0.36879683
580.00  -2.82323914   0.37263057
582.00  -2.86954302   0.37649072
584.00  -2.91600434   0.38037734
586.00  -2.96262306   0.38429054
588.00  -3.00939916   0.38823040
590.00  -3.05633262   0.39219702
592.00  -3.10342343   0.39619047
594.00  -3.15067156   0.40021085
596.00  -3.19807700   0.40425826
598.00  -3.24563971   0.40833277
600.00  -3.29335969   0.41243448
602.00  -3.34123690   0.41656347
604.00  -3.38927134   0.42071984
606.00  -3.43746298   0.42490367
608.00  -3.48581179   0.42911505
610.00  -3.53431776   0.43335408
612.00  -3.58298087   0.43762084
614.00  -3.63180109   0.44191541
616.00  -3.68077840   0.44623789
618.00  -3.72991279   0.45058838
620.00  -3.77920423   0.45496694
622.00  -3.82865270   0.45937368
624.00  -3.87825817   0.46380869
626.00  -3.92802063   0.46827204
628.00  -3.97794006   0.47276384
630.00  -4.02801643   0.47728416
632.00  -4.07824973   0.48183311
634.00  -4.12863992   0.48641076
636.00  -4.17918699   0.49101720
638.00  -4.22989092   0.49565253
640.00  -4.28075168   0.50031684
642.00  -4.33176925   0.50501020
644.00  -4.38294362   0.50973271
646.00  -4.43427475   0.51448446
648.00  -4.48576263   0.51926554
650.00  -4.53740723   0.52407604
652.00  -4.58920853   0.52891603
654.00  -4.64116651   0.53378562
656.00  -4.69328115   0.53868489
658.00  -4.74555242   0.54361393
660.00  -4.79798030   0.54857282
662.00  -4.85056477   0.55356166
664.00  -4.90330580   0.55858054
666.00  -4.95620338   0.56362954
668.00  -5.00925747   0.56870874
670.00  -5.06246806   0.57381825
672.00  -5.11583513   0.57895815
674.00  -5.16935865   0.58412851
676.00  -5.22303859   0.58932945
678.00  -5.27687494   0.59456103
680.00  -5.33086767   0.59982335
682.00  -5.38501675   0.60511651
684.00  -5.43932217   0.61044058
686.00  -5.49378390   0.61579565
688.00  -5.54840192   0.62118181
690.00  -5.60317620   0.62659916
692.00  -5.65810672   0.63204777
694.00  -5.71319346   0.63752774
696.00  -5.76843639   0.64303915
698.00  -5.82383548   0.64858210
700.00  -5.87939072   0.65415667
702.00  -5.93510208   0.65976294
704.00  -5.99096954   0.66540101
706.00  -6.04699307   0.67107097
708.00  -6.10317264   0.67677289
710.00  -6.15950824   0.68250688
712.00  -6.21599984   0.68827301
714.00  -6.27264741   0.69407138
716.00  -6.32945093   0.69990207
718.00  -6.38641038   0.70576517
720.00  -6.44352573   0.71166078
722.00  -6.50079695   0.71758896
724.00  -6.55822403   0.72354982
726.00  -6.61580693   0.72954344
728.00  -6.67354564   0.73556991
730.00  -6.73144012   0.74162932
732.00  -6.78949035   0.74772175
734.00  -6.84769631   0.75384729
736.00  -6.90605797   0.76000604
738.00  -6.96457531   0.76619806
740.00  -7.02324830   0.77242347
742.00  -7.08207692   0.77868233
744.00  -7.14106113   0.78497474
746.00  -7.20020092   0.79130079
748.00  -7.25949626   0.79766057
750.00  -7.31894712   0.80405415
752.00  -7.37855349   0.81048163
754.00  -7.43831532   0.81694310
756.00  -7.49823260   0.82343864
758.00  -7.55830530   0.82996835
760.00  -7.61853340   0.83653230
762.00  -7.67891686   0.84313058
764.00  -7.73945567   0.84976328
766.00  -7.80014979   0.85643050
768.00  -7.86099921   0.86313231
770.00  -7.92200389   0.86986881
772.00  -7.98316380   0.87664007
774.00  -8.04447893   0.88344619
776.00  -8.10594925   0.89028726
778.00  -8.16757472   0.89716336
780.00  -8.22935532   0.90407457
782.00  -8.29129103   0.91102100
784.00  -8.35338182   0.91800271
786.00  -8.41562766   0.92501980
788.00  -8.47802853   0.93207236
790.00  -8.54058439   0.93916047
792.00  -8.60329522   0.94628423
794.00  -8.66616100   0.95344371
796.00  -8.72918170   0.96063900
798.00  -8.79235729   0.96787019
800.00  -8.85568773   0.97513737
802.00  -8.91917302   0.98244062
804.00  -8.98281311   0.98978003
806.00  -9.04660799   0.99715569
808.00  -9.11055761   1.00456769
810.00  -9.17466197   1.01201610
812.00  -9.23892102   1.01950102
814.00  -9.30333474   1.02702253
816.00  -9.36790310   1.03458073
818.00  -9.43262608   1.04217569
820.00  -9.49750365   1.04980750
822.00  -9.56253577   1.05747625
824.00  -9.62772243   1.06518202
826.00  -9.69306359   1.07292491
828.00  -9.75855922   1.08070500
830.00  -9.82420931   1.08852237
832.00  -9.89001381   1.09637711
834.00  -9.95597270   1.10426931
836.00 -10.02208595   1.11219906
838.00 -10.08835354   1.12016643
840.00 -10.15477543   1.12817152
842.00 -10.22135160   1.13621441
844.00 -10.28808201   1.14429519
846.00 -10.35496665   1.15241394
848.00 -10.42200547   1.16057075
850.00 -10.48919846   1.16876571
852.00 -10.55654558   1.17699890
854.00 -10.62404681   1.18527042
856.00 -10.69170210   1.19358033
858.00 -10.75951145   1.20192874
860.00 -10.82747481   1.21031572
862.00 -10.89559216   1.21874136
864.00 -10.96386347   1.22720576
866.00 -11.03228870   1.23570898
868.00 -11.10086784   1.24425113
870.00 -11.16960084   1.25283228
872.00 -11.23848769   1.26145253
874.00 -11.30752834   1.27011195
876.00 -11.37672278   1.27881063
878.00 -11.44607097   1.28754866
880.00 -11.51557288   1.29632613
882.00 -11.58522849   1.30514312
884.00 -11.65503775   1.31399971
886.00 -11.72500065   1.32289599
888.00 -11.79511715   1.33183205
890.00 -11.86538722   1.34080797
892.00 -11.93581083   1.34982384
894.00 -12.00638796   1.35887974
896.00 -12.07711857   1.36797576
898.00 -12.14800262   1.37711198
900.00 -12.21904010   1.38628850
902.00 -12.29023097   1.39550538
904.00 -12.36157520   1.40476273
906.00 -12.43307276   1.41406062
908.00 -12.50472362   1.42339914
910.00 -12.57652774   1.43277838
912.00 -12.64848510   1.44219842
914.00 -12.72059567   1.45165934
916.00 -12.79285941   1.46116124
918.00 -12.86527630   1.47070419
920.00 -12.93784630   1.48028828
922.00 -13.01056938   1.48991360
924.00 -13.08344552   1.49958023
926.00 -13.15647467   1.50928826
928.00 -13.22965681   1.51903777
930.00 -13.30299191   1.52882884
932.00 -13.37647994   1.53866157
934.00 -13.45012086   1.54853603
936.00 -13.52391464   1.55845231
938.00 -13.59786126   1.56841050
940.00 -13.67196067   1.57841068
942.00 -13.74621286   1.58845293
944.00 -13.82061778   1.59853734
946.00 -13.89517540   1.60866400
948.00 -13.96988569   1.61883299
950.00 -14.04474863   1.62904439
952.00 -14.11976418   1.63929829
954.00 -14.19493230   1.64959477
956.00 -14.27025296   1.65993392
958.00 -14.34572614   1.67031582
960.00 -14.42135180   1.68074056
962.00 -14.49712991   1.69120822
964.00 -14.57306043   1.70171889
966.00 -14.64914333   1.71227264
968.00 -14.72537858   1.72286957
970.00 -14.80176616   1.73350976
972.00 -14.87830601   1.74419329
974.00 -14.95499812   1.75492025
976.00 -15.03184245   1.76569071
978.00 -15.10883896   1.77650478
980.00 -15.18598763   1.78736252
982.00 -15.26328842   1.79826403
984.00 -15.34074130   1.80920939
986.00 -15.41834623   1.82019868
988.00 -15.49610319   1.83123198
990.00 -15.57401213   1.84230939
992.00 -15.65207303   1.85343097
994.00 -15.73028585   1.86459683
996.00 -15.80865056   1.87580704
998.00 -15.88716712   1.88706169
1000.00 -15.96583551   1.89836085
1002.00 -16.04465568   1.90970462
1004.00 -16.12362761   1.92109308
1006.00 -16.20275126   1.93252630
1008.00 -16.28202660   1.94400438
1010.00 -16.36145359   1.95552741
1012.00 -16.44103220   1.96709545
1014.00 -16.52076239   1.97870860
1016.00 -16.60064414   1.99036694
1018.00 -16.68067740   2.00207055
1020.00 -16.76086215   2.01381952
1022.00 -16.84119835   2.02561393
1024.00 -16.92168596   2.03745386
1026.00 -17.00232495   2.04933940
1028.00 -17.08311529   2.06127063
1030.00 -17.16405695   2.07324764
1032.00 -17.24514987   2.08527050
1034.00 -17.32639405   2.09733930
1036.00 -17.40778943   2.10945413
1038.00 -17.48933598   2.12161506
1040.00 -17.57103367   2.13382219
1042.00 -17.65288247   2.14607558
1044.00 -17.73488234   2.15837534
1046.00 -17.81703324   2.17072153
1048.00 -17.89933514   2.18311425
1050.00 -17.98178801   2.19555358
1052.00 -18.06439180   2.20803959
1054.00 -18.14714649   2.22057237
1056.00 -18.23005204   2.23315201
1058.00 -18.31310842   2.24577859
1060.00 -18.39631558   2.25845219
1062.00 -18.47967350   2.27117290
1064.00 -18.56318213   2.28394079
1066.00 -18.64684145   2.29675595
1068.00 -18.73065141   2.30961846
1070.00 -18.81461198   2.32252840
1072.00 -18.89872313   2.33548587
1074.00 -18.98298482   2.34849093
1076.00 -19.06739701   2.36154368
1078.00 -19.15195968   2.37464419
1080.00 -19.23667277   2.38779255
1082.00 -19.32153626   2.40098885
1084.00 -19.40655011   2.41423315
1086.00 -19.49171429   2.42752555
1088.00 -19.57702875   2.44086613
1090.00 -19.66249347   2.45425497
1092.00 -19.74810840   2.46769215
1094.00 -19.83387351   2.48117776
1096.00 -19.91978876   2.49471187
1098.00 -20.00585412   2.50829458
1100.00 -20.09206955   2.52192595
1102.00 -20.17843501   2.53560608
1104.00 -20.26495047   2.54933505
1106.00 -20.35161589   2.56311293
1108.00 -20.43843123   2.57693982
1110.00 -20.52539646   2.59081578
1112.00 -20.61251154   2.60474092
1114.00 -20.69977644   2.61871530
1116.00 -20.78719110   2.63273900
1118.00 -20.87475551   2.64681212
1120.00 -20.96246962   2.66093473
1122.00 -21.05033339   2.67510691
1124.00 -21.13834679   2.68932875
1126.00 -21.22650978   2.70360033
1128.00 -21.31482233   2.71792173
1130.00 -21.40328439   2.73229303
1132.00 -21.49189592   2.74671431
1134.00 -21.58065690   2.76118565
1136.00 -21.66956728   2.77570715
1138.00 -21.75862703   2.79027887
1140.00 -21.84783610   2.80490090
1142.00 -21.93719446   2.81957331
1144.00 -22.02670207   2.83429621
1146.00 -22.11635890   2.84906965
1148.00 -22.20616491   2.86389373
1150.00 -22.29612005   2.87876853
1152.00 -22.38622429   2.89369412
1154.00 -22.47647760   2.90867060
1156.00 -22.56687993   2.92369803
1158.00 -22.65743124   2.93877650
1160.00 -22.74813151   2.95390610
1162.00 -22.83898068   2.96908690
1164.00 -22.92997872   2.98431899
1166.00 -23.02112560   2.99960244
1168.00 -23.11242127   3.01493734
1170.00 -23.20386569   3.03032377
1172.00 -23.29545883   3.04576180
1174.00 -23.38720065   3.06125153
1176.00 -23.47909111   3.07679303
1178.00 -23.57113017   3.09238637
1180.00 -23.66331779   3.10803165
1182.00 -23.75565393   3.12372895
1184.00 -23.84813856   3.13947834
1186.00 -23.94077163   3.15527990
1188.00 -24.03355311   3.17113372
1190.00 -24.12648295   3.18703987
1192.00 -24.21956113   3.20299844
1194.00 -24.31278759   3.21900951
1196.00 -24.40616229   3.23507315
1198.00 -24.49968521   3.25118946
1200.00 -24.59335630   3.26735850
1202.00 -24.68717552   3.28358036
1204.00 -24.78114283   3.29985512
1206.00 -24.87525819   3.31618286
1208.00 -24.96952157   3.33256366
1210.00 -25.06393291   3.34899761
1212.00 -25.15849219   3.36548477
1214.00 -25.25319936   3.38202523
1216.00 -25.34805439   3.39861907
1218.00 -25.44305722   3.41526638
1220.00 -25.53820783   3.43196722
1222.00 -25.63350617   3.44872169
1224.00 -25.72895221   3.46552986
1226.00 -25.82454589   3.48239181
1228.00 -25.92028719   3.49930762
1230.00 -26.01617606   3.51627737
1232.00 -26.11221247   3.53330114
1234.00 -26.20839636   3.55037902
1236.00 -26.30472771   3.56751107
1238.00 -26.40120646   3.58469739
1240.00 -26.49783259   3.60193804
1242.00 -26.59460604   3.61923311
1244.00 -26.69152678   3.63658269
1246.00 -26.78859477   3.65398684
1248.00 -26.88580997   3.67144565
1250.00 -26.98317233   3.68895920
1252.00 -27.08068182   3.70652756
1254.00 -27.17833840   3.72415083
1256.00 -27.27614201   3.74182907
1258.00 -27.37409263   3.75956236
1260.00 -27.47219021   3.77735079
1262.00 -27.57043471   3.79519444
1264.00 -27.66882609   3.81309337
1266.00 -27.76736431   3.83104769
1268.00 -27.86604932   3.84905745
1270.00 -27.96488108   3.86712274
1272.00 -28.06385956   3.88524365
1274.00 -28.16298472   3.90342024
1276.00 -28.26225650   3.92165260
1278.00 -28.36167487   3.93994081
1280.00 -28.46123979   3.95828495
1282.00 -28.56095121   3.97668509
1284.00 -28.66080909   3.99514131
1286.00 -28.76081340   4.01365370
1288.00 -28.86096409   4.03222233
1290.00 -28.96126111   4.05084728
1292.00 -29.06170443   4.06952863
1294.00 -29.16229400   4.08826646
1296.00 -29.26302979   4.10706084
1298.00 -29.36391174   4.12591186
1300.00 -29.46493982   4.14481959
1302.00 -29.56611399   4.16378412
1304.00 -29.66743420   4.18280551
1306.00 -29.76890041   4.20188385
1308.00 -29.87051257   4.22101923
1310.00 -29.97227065   4.24021170
1312.00 -30.07417461   4.25946136
1314.00 -30.17622439   4.27876829
1316.00 -30.27841996   4.29813255
1318.00 -30.38076128   4.31755424
1320.00 -30.48324829   4.33703342
1322.00 -30.58588097   4.35657017
1324.00 -30.68865926   4.37616458
1326.00 -30.79158312   4.39581672
1328.00 -30.89465252   4.41552667
1330.00 -30.99786740   4.43529451
1332.00 -31.10122773   4.45512031
1334.00 -31.20473345   4.47500416
1336.00 -31.30838454   4.49494612
1338.00 -31.41218093   4.51494629
1340.00 -31.51612260   4.53500473
1342.00 -31.62020950   4.55512153
1344.00 -31.72444158   4.57529676
1346.00 -31.82881880   4.59553049
1348.00 -31.93334112   4.61582282
1350.00 -32.03800849   4.63617381
1352.00 -32.14282087   4.65658354
1354.00 -32.24777822   4.67705209
1356.00 -32.35288049   4.69757954
1358.00 -32.45812763   4.71816597
1360.00 -32.56351962   4.73881144
1362.00 -32.66905639   4.75951605
1364.00 -32.77473791   4.78027986
1366.00 -32.88056413   4.80110296
1368.00 -32.98653501   4.82198541
1370.00 -33.09265051   4.84292731
1372.00 -33.19891057   4.86392872
1374.00 -33.30531517   4.88498972
1376.00 -33.41186424   4.90611039
1378.00 -33.51855775   4.92729081
1380.00 -33.62539566   4.94853106
1382.00 -33.73237791   4.96983120
1384.00 -33.83950446   4.99119132
1386.00 -33.94677528   5.01261149
1388.00 -34.05419031   5.03409180
1390.00 -34.16174951   5.05563231
1392.00 -34.26945284   5.07723311
1394.00 -34.37730025   5.09889427
1396.00 -34.48529169   5.12061586
1398.00 -34.59342712   5.14239797
1400.00 -34.70170650   5.16424067
1402.00 -34.81012979   5.18614404
1404.00 -34.91869692   5.20810815
1406.00 -35.02740787   5.23013309
1408.00 -35.13626258   5.25221891
1410.00 -35.24526102   5.27436572
1412.00 -35.35440313   5.29657357
1414.00 -35.46368887   5.31884254
1416.00 -35.57311819   5.34117272
