wavelength(nm)         real         imag
200.00   3.77743723   0.00234240
201.00   3.77620899   0.00237770
202.00   3.77497464   0.00241336
203.00   3.77373417   0.00244937
204.00   3.77248758   0.00248573
205.00   3.77123487   0.00252246
206.00   3.76997605   0.00255954
207.00   3.76871111   0.00259699
208.00   3.76744006   0.00263480
209.00   3.76616289   0.00267297
210.00   3.76487960   0.00271152
211.00   3.76359020   0.00275043
212.00   3.76229469   0.00278971
213.00   3.76099306   0.00282936
214.00   3.75968531   0.00286939
215.00   3.75837145   0.00290979
216.00   3.75705147   0.00295057
217.00   3.75572538   0.00299172
218.00   3.75439318   0.00303326
219.00   3.75305486   0.00307519
220.00   3.75171042   0.00311749
221.00   3.75035987   0.00316018
222.00   3.74900321   0.00320326
223.00   3.74764043   0.00324673
224.00   3.74627154   0.00329059
225.00   3.74489654   0.00333485
226.00   3.74351542   0.00337950
227.00   3.74212819   0.00342454
228.00   3.74073485   0.00346998
229.00   3.73933539   0.00351583
230.00   3.73792982   0.00356207
231.00   3.73651814   0.00360872
232.00   3.73510035   0.00365578
233.00   3.73367644   0.00370324
234.00   3.73224642   0.00375111
235.00   3.73081029   0.00379939
236.00   3.72936805   0.00384808
237.00   3.72791969   0.00389719
238.00   3.72646523   0.00394671
239.00   3.72500465   0.00399665
240.00   3.72353796   0.00404701
241.00   3.72206516   0.00409779
242.00   3.72058625   0.00414900
243.00   3.71910123   0.00420062
244.00   3.71761010   0.00425268
245.00   3.71611286   0.00430516
246.00   3.71460951   0.00435807
247.00   3.71310004   0.00441142
248.00   3.71158447   0.00446519
249.00   3.71006279   0.00451941
250.00   3.70853500   0.00457405
251.00   3.70700110   0.00462914
252.00   3.70546109   0.00468467
253.00   3.70391497   0.00474064
254.00   3.70236274   0.00479705
255.00   3.70080440   0.00485391
256.00   3.69923996   0.00491122
257.00   3.69766940   0.00496897
258.00   3.69609274   0.00502718
259.00   3.69450997   0.00508584
260.00   3.69292109   0.00514495
261.00   3.69132611   0.00520452
262.00   3.68972501   0.00526454
263.00   3.68811781   0.00532503
264.00   3.68650450   0.00538598
265.00   3.68488509   0.00544739
266.00   3.68325957   0.00550926
267.00   3.68162794   0.00557160
268.00   3.67999020   0.00563441
269.00   3.67834636   0.00569769
270.00   3.67669642   0.00576144
271.00   3.67504036   0.00582567
272.00   3.67337820   0.00589037
273.00   3.67170994   0.00595555
274.00   3.67003557   0.00602120
275.00   3.66835510   0.00608734
276.00   3.66666851   0.00615396
277.00   3.66497583   0.00622106
278.00   3.66327704   0.00628865
279.00   3.66157215   0.00635672
280.00   3.65986115   0.00642528
281.00   3.65814405   0.00649434
282.00   3.65642084   0.00656389
283.00   3.65469153   0.00663393
284.00   3.65295612   0.00670447
285.00   3.65121460   0.00677551
286.00   3.64946698   0.00684704
287.00   3.64771326   0.00691908
288.00   3.64595343   0.00699162
289.00   3.64418750   0.00706466
290.00   3.64241547   0.00713822
291.00   3.64063734   0.00721228
292.00   3.63885310   0.00728685
293.00   3.63706277   0.00736193
294.00   3.63526633   0.00743753
295.00   3.63346379   0.00751364
296.00   3.63165515   0.00759026
297.00   3.62984041   0.00766741
298.00   3.62801956   0.00774508
299.00   3.62619262   0.00782327
300.00   3.62435958   0.00790198
301.00   3.62252043   0.00798122
302.00   3.62067519   0.00806099
303.00   3.61882384   0.00814129
304.00   3.61696640   0.00822211
305.00   3.61510286   0.00830347
306.00   3.61323322   0.00838537
307.00   3.61135748   0.00846780
308.00   3.60947564   0.00855077
309.00   3.60758770   0.00863428
310.00   3.60569366   0.00871833
311.00   3.60379353   0.00880292
312.00   3.60188729   0.00888806
313.00   3.59997496   0.00897375
314.00   3.59805653   0.00905998
315.00   3.59613201   0.00914676
316.00   3.59420139   0.00923410
317.00   3.59226467   0.00932199
318.00   3.59032185   0.00941043
319.00   3.58837294   0.00949944
320.00   3.58641793   0.00958900
321.00   3.58445682   0.00967912
322.00   3.58248962   0.00976980
323.00   3.58051633   0.00986105
324.00   3.57853693   0.00995286
325.00   3.57655145   0.01004524
326.00   3.57455987   0.01013820
327.00   3.57256219   0.01023172
328.00   3.57055842   0.01032581
329.00   3.56854855   0.01042048
330.00   3.56653259   0.01051573
331.00   3.56451054   0.01061155
332.00   3.56248239   0.01070795
333.00   3.56044815   0.01080494
334.00   3.55840782   0.01090251
335.00   3.55636139   0.01100066
336.00   3.55430887   0.01109940
337.00   3.55225026   0.01119873
338.00   3.55018555   0.01129865
339.00   3.54811475   0.01139916
340.00   3.54603787   0.01150026
341.00   3.54395489   0.01160196
342.00   3.54186581   0.01170426
343.00   3.53977065   0.01180715
344.00   3.53766940   0.01191065
345.00   3.53556205   0.01201475
346.00   3.53344862   0.01211945
347.00   3.53132909   0.01222476
348.00   3.52920348   0.01233067
349.00   3.52707177   0.01243720
350.00   3.52493398   0.01254434
351.00   3.52279009   0.01265209
352.00   3.52064012   0.01276045
353.00   3.51848406   0.01286943
354.00   3.51632190   0.01297903
355.00   3.51415366   0.01308925
