wavelength(nm)         real         imag
100.00   3.77743474   0.00117122
102.00   3.77248357   0.00124291
104.00   3.76743440   0.00131746
106.00   3.76228722   0.00139493
108.00   3.75704205   0.00147538
110.00   3.75169887   0.00155887
112.00   3.74625770   0.00164544
114.00   3.74071854   0.00173517
116.00   3.73508138   0.00182810
118.00   3.72934624   0.00192429
120.00   3.72351311   0.00202379
122.00   3.71758200   0.00212667
124.00   3.71155290   0.00223297
126.00   3.70542583   0.00234276
128.00   3.69920078   0.00245609
130.00   3.69287775   0.00257301
132.00   3.68645676   0.00269359
134.00   3.67993780   0.00281788
136.00   3.67332087   0.00294593
138.00   3.66660598   0.00307780
140.00   3.65979314   0.00321355
142.00   3.65288233   0.00335324
144.00   3.64587358   0.00349691
146.00   3.63876687   0.00364463
148.00   3.63156222   0.00379645
150.00   3.62425963   0.00395242
152.00   3.61685909   0.00411262
154.00   3.60936062   0.00427708
156.00   3.60176421   0.00444587
158.00   3.59406987   0.00461904
160.00   3.58627761   0.00479664
162.00   3.57838742   0.00497875
164.00   3.57039931   0.00516540
166.00   3.56231329   0.00535666
168.00   3.55412935   0.00555258
170.00   3.54584750   0.00575322
172.00   3.53746775   0.00595864
174.00   3.52899009   0.00616889
176.00   3.52041454   0.00638402
178.00   3.51174109   0.00660410
180.00   3.50296975   0.00682917
182.00   3.49410052   0.00705930
184.00   3.48513341   0.00729455
186.00   3.47606842   0.00753495
188.00   3.46690555   0.00778059
190.00   3.45764481   0.00803150
192.00   3.44828621   0.00828775
194.00   3.43882974   0.00854939
196.00   3.42927541   0.00881647
198.00   3.41962323   0.00908906
200.00   3.40987320   0.00936721
202.00   3.40002532   0.00965098
204.00   3.39007960   0.00994041
206.00   3.38003604   0.01023558
208.00   3.36989465   0.01053653
210.00   3.35965542   0.01084331
212.00   3.34931838   0.01115600
214.00   3.33888351   0.01147463
216.00   3.32835083   0.01179927
218.00   3.31772034   0.01212998
220.00   3.30699204   0.01246680
222.00   3.29616594   0.01280980
224.00   3.28524204   0.01315904
226.00   3.27422036   0.01351456
228.00   3.26310088   0.01387642
230.00   3.25188362   0.01424468
232.00   3.24056859   0.01461940
234.00   3.22915578   0.01500063
236.00   3.21764521   0.01538843
238.00   3.20603687   0.01578284
240.00   3.19433078   0.01618394
242.00   3.18252693   0.01659178
244.00   3.17062534   0.01700640
246.00   3.15862600   0.01742787
248.00   3.14652893   0.01785625
250.00   3.13433413   0.01829158
252.00   3.12204160   0.01873393
254.00   3.10965135   0.01918335
256.00   3.09716339   0.01963989
258.00   3.08457771   0.02010362
260.00   3.07189434   0.02057458
262.00   3.05911326   0.02105284
264.00   3.04623449   0.02153845
266.00   3.03325804   0.02203147
268.00   3.02018390   0.02253194
270.00   3.00701208   0.02303994
272.00   2.99374260   0.02355550
274.00   2.98037545   0.02407870
276.00   2.96691064   0.02460958
278.00   2.95334819   0.02514821
280.00   2.93968808   0.02569463
282.00   2.92593033   0.02624890
284.00   2.91207495   0.02681108
286.00   2.89812194   0.02738122
288.00   2.88407131   0.02795939
290.00   2.86992306   0.02854563
292.00   2.85567720   0.02914000
294.00   2.84133374   0.02974256
296.00   2.82689268   0.03035336
298.00   2.81235403   0.03097246
300.00   2.79771779   0.03159992
302.00   2.78298397   0.03223579
304.00   2.76815258   0.03288012
306.00   2.75322363   0.03353298
308.00   2.73819712   0.03419441
310.00   2.72307305   0.03486448
312.00   2.70785144   0.03554323
314.00   2.69253229   0.03623073
316.00   2.67711561   0.03692703
318.00   2.66160140   0.03763219
320.00   2.64598967   0.03834626
322.00   2.63028043   0.03906930
324.00   2.61447368   0.03980136
326.00   2.59856944   0.04054250
328.00   2.58256770   0.04129278
330.00   2.56646848   0.04205224
332.00   2.55027179   0.04282095
334.00   2.53397762   0.04359897
336.00   2.51758599   0.04438634
338.00   2.50109690   0.04518313
340.00   2.48451036   0.04598938
342.00   2.46782638   0.04680516
344.00   2.45104497   0.04763052
346.00   2.43416613   0.04846551
348.00   2.41718987   0.04931020
350.00   2.40011620   0.05016463
352.00   2.38294512   0.05102886
354.00   2.36567665   0.05190296
356.00   2.34831078   0.05278696
358.00   2.33084753   0.05368094
360.00   2.31328691   0.05458494
362.00   2.29562893   0.05549902
364.00   2.27787358   0.05642324
366.00   2.26002088   0.05735765
368.00   2.24207084   0.05830230
370.00   2.22402346   0.05925726
372.00   2.20587875   0.06022258
374.00   2.18763673   0.06119831
376.00   2.16929739   0.06218451
378.00   2.15086075   0.06318124
380.00   2.13232681   0.06418854
382.00   2.11369558   0.06520648
384.00   2.09496708   0.06623511
386.00   2.07614130   0.06727449
388.00   2.05721826   0.06832467
390.00   2.03819796   0.06938571
392.00   2.01908042   0.07045766
394.00   1.99986564   0.07154058
396.00   1.98055363   0.07263453
398.00   1.96114440   0.07373955
400.00   1.94163795   0.07485571
402.00   1.92203430   0.07598305
404.00   1.90233345   0.07712165
406.00   1.88253542   0.07827154
408.00   1.86264021   0.07943279
410.00   1.84264782   0.08060545
412.00   1.82255828   0.08178958
414.00   1.80237158   0.08298524
416.00   1.78208774   0.08419247
418.00   1.76170676   0.08541133
420.00   1.74122866   0.08664188
422.00   1.72065344   0.08788418
424.00   1.69998111   0.08913827
426.00   1.67921169   0.09040422
428.00   1.65834517   0.09168208
430.00   1.63738157   0.09297190
432.00   1.61632090   0.09427374
434.00   1.59516317   0.09558766
436.00   1.57390838   0.09691371
438.00   1.55255655   0.09825195
440.00   1.53110768   0.09960243
442.00   1.50956179   0.10096520
444.00   1.48791888   0.10234033
446.00   1.46617897   0.10372786
448.00   1.44434206   0.10512786
450.00   1.42240816   0.10654037
452.00   1.40037728   0.10796546
454.00   1.37824943   0.10940317
456.00   1.35602463   0.11085357
458.00   1.33370288   0.11231670
460.00   1.31128418   0.11379263
462.00   1.28876856   0.11528141
464.00   1.26615601   0.11678309
466.00   1.24344656   0.11829773
468.00   1.22064021   0.11982538
